Country,Code,Year,Sex,Age,Deaths,Source,age_spn
Albania,ALB,2016,t,0,323,eurs_weekly,5
Albania,ALB,2016,t,5,29,eurs_weekly,5
Albania,ALB,2016,t,10,46,eurs_weekly,5
Albania,ALB,2016,t,15,85,eurs_weekly,5
Albania,ALB,2016,t,20,87,eurs_weekly,5
Albania,ALB,2016,t,25,119,eurs_weekly,5
Albania,ALB,2016,t,30,115,eurs_weekly,5
Albania,ALB,2016,t,35,176,eurs_weekly,5
Albania,ALB,2016,t,40,226,eurs_weekly,5
Albania,ALB,2016,t,45,394,eurs_weekly,5
Albania,ALB,2016,t,50,606,eurs_weekly,5
Albania,ALB,2016,t,55,966,eurs_weekly,5
Albania,ALB,2016,t,60,1254,eurs_weekly,5
Albania,ALB,2016,t,65,1603.0000000000002,eurs_weekly,5
Albania,ALB,2016,t,70,2250,eurs_weekly,5
Albania,ALB,2016,t,75,3660.0000000000005,eurs_weekly,5
Albania,ALB,2016,t,80,4038,eurs_weekly,5
Albania,ALB,2016,t,85,3121,eurs_weekly,5
Albania,ALB,2016,t,90,2219,eurs_weekly,-1
Albania,ALB,2017,f,0,134,eurs_weekly,5
Albania,ALB,2017,f,5,12.999999999999998,eurs_weekly,5
Albania,ALB,2017,f,10,19,eurs_weekly,5
Albania,ALB,2017,f,15,28,eurs_weekly,5
Albania,ALB,2017,f,20,41,eurs_weekly,5
Albania,ALB,2017,f,25,25.999999999999996,eurs_weekly,5
Albania,ALB,2017,f,30,31,eurs_weekly,5
Albania,ALB,2017,f,35,54,eurs_weekly,5
Albania,ALB,2017,f,40,80,eurs_weekly,5
Albania,ALB,2017,f,45,139,eurs_weekly,5
Albania,ALB,2017,f,50,216.99999999999997,eurs_weekly,5
Albania,ALB,2017,f,55,302,eurs_weekly,5
Albania,ALB,2017,f,60,451,eurs_weekly,5
Albania,ALB,2017,f,65,620,eurs_weekly,5
Albania,ALB,2017,f,70,917,eurs_weekly,5
Albania,ALB,2017,f,75,1740,eurs_weekly,5
Albania,ALB,2017,f,80,2169,eurs_weekly,5
Albania,ALB,2017,f,85,1932.0000000000002,eurs_weekly,5
Albania,ALB,2017,f,90,1665,eurs_weekly,-1
Albania,ALB,2017,m,0,150,eurs_weekly,5
Albania,ALB,2017,m,5,16,eurs_weekly,5
Albania,ALB,2017,m,10,25.999999999999996,eurs_weekly,5
Albania,ALB,2017,m,15,48,eurs_weekly,5
Albania,ALB,2017,m,20,67,eurs_weekly,5
Albania,ALB,2017,m,25,78,eurs_weekly,5
Albania,ALB,2017,m,30,81,eurs_weekly,5
Albania,ALB,2017,m,35,110,eurs_weekly,5
Albania,ALB,2017,m,40,138,eurs_weekly,5
Albania,ALB,2017,m,45,250,eurs_weekly,5
Albania,ALB,2017,m,50,424.00000000000006,eurs_weekly,5
Albania,ALB,2017,m,55,705,eurs_weekly,5
Albania,ALB,2017,m,60,843,eurs_weekly,5
Albania,ALB,2017,m,65,1050,eurs_weekly,5
Albania,ALB,2017,m,70,1328,eurs_weekly,5
Albania,ALB,2017,m,75,1965,eurs_weekly,5
Albania,ALB,2017,m,80,2238,eurs_weekly,5
Albania,ALB,2017,m,85,1384.0000000000002,eurs_weekly,5
Albania,ALB,2017,m,90,649,eurs_weekly,-1
Albania,ALB,2017,t,0,284,eurs_weekly,5
Albania,ALB,2017,t,5,29,eurs_weekly,5
Albania,ALB,2017,t,10,45,eurs_weekly,5
Albania,ALB,2017,t,15,76,eurs_weekly,5
Albania,ALB,2017,t,20,108,eurs_weekly,5
Albania,ALB,2017,t,25,104,eurs_weekly,5
Albania,ALB,2017,t,30,112,eurs_weekly,5
Albania,ALB,2017,t,35,164,eurs_weekly,5
Albania,ALB,2017,t,40,218,eurs_weekly,5
Albania,ALB,2017,t,45,389,eurs_weekly,5
Albania,ALB,2017,t,50,641,eurs_weekly,5
Albania,ALB,2017,t,55,1007,eurs_weekly,5
Albania,ALB,2017,t,60,1294,eurs_weekly,5
Albania,ALB,2017,t,65,1670,eurs_weekly,5
Albania,ALB,2017,t,70,2245,eurs_weekly,5
Albania,ALB,2017,t,75,3705,eurs_weekly,5
Albania,ALB,2017,t,80,4407,eurs_weekly,5
Albania,ALB,2017,t,85,3316.0000000000005,eurs_weekly,5
Albania,ALB,2017,t,90,2314,eurs_weekly,-1
Albania,ALB,2018,f,0,124.99999999999999,eurs_weekly,5
Albania,ALB,2018,f,5,19,eurs_weekly,5
Albania,ALB,2018,f,10,19.999999999999996,eurs_weekly,5
Albania,ALB,2018,f,15,33,eurs_weekly,5
Albania,ALB,2018,f,20,28.999999999999996,eurs_weekly,5
Albania,ALB,2018,f,25,28.999999999999993,eurs_weekly,5
Albania,ALB,2018,f,30,30.000000000000004,eurs_weekly,5
Albania,ALB,2018,f,35,53,eurs_weekly,5
Albania,ALB,2018,f,40,78,eurs_weekly,5
Albania,ALB,2018,f,45,120.00000000000001,eurs_weekly,5
Albania,ALB,2018,f,50,181,eurs_weekly,5
Albania,ALB,2018,f,55,342,eurs_weekly,5
Albania,ALB,2018,f,60,475.9999999999999,eurs_weekly,5
Albania,ALB,2018,f,65,585,eurs_weekly,5
Albania,ALB,2018,f,70,810,eurs_weekly,5
Albania,ALB,2018,f,75,1694,eurs_weekly,5
Albania,ALB,2018,f,80,2132,eurs_weekly,5
Albania,ALB,2018,f,85,1773,eurs_weekly,5
Albania,ALB,2018,f,90,1569,eurs_weekly,-1
Albania,ALB,2018,m,0,166,eurs_weekly,5
Albania,ALB,2018,m,5,13,eurs_weekly,5
