Year,Age,Deaths,Sex,Source,Country,Code,age_spn
2010,83,73122.64303035324,t,direct,USA,USA,1
2010,84,75642.73273740226,t,direct,USA,USA,1
2010,85,78317.81714520055,t,direct,USA,USA,1
2010,86,77677.74599958814,t,direct,USA,USA,1
2010,87,75830.6320437366,t,direct,USA,USA,1
2010,88,75612.57901630997,t,direct,USA,USA,1
2010,89,72016.35571959903,t,direct,USA,USA,1
2010,90,66427.06328828662,t,direct,USA,USA,1
2010,91,56895.57709080673,t,direct,USA,USA,1
2010,92,52728.360646842084,t,direct,USA,USA,1
2010,93,45039.984921315976,t,direct,USA,USA,1
2010,94,38444.661800516056,t,direct,USA,USA,1
2010,95,32684.38298725733,t,direct,USA,USA,1
2010,96,26113.087329033835,t,direct,USA,USA,1
2010,97,19923.813290044633,t,direct,USA,USA,1
2010,98,14945.599951984246,t,direct,USA,USA,1
2010,99,11021.433732366866,t,direct,USA,USA,1
2010,100,21829.82962655536,t,direct,USA,USA,-1
2011,0,10658.295951033168,f,direct,USA,USA,1
2011,1,754.0209370500102,f,direct,USA,USA,1
2011,2,444.01232897905106,f,direct,USA,USA,1
2011,3,345.0095799499383,f,direct,USA,USA,1
2011,4,298.008274855309,f,direct,USA,USA,1
2011,5,245.00680315285476,f,direct,USA,USA,1
2011,6,219.00608118561303,f,direct,USA,USA,1
2011,7,202.0056091301088,f,direct,USA,USA,1
2011,8,210.0058312738755,f,direct,USA,USA,1
2011,9,195.00541475431297,f,direct,USA,USA,1
2011,10,202.0056091301088,f,direct,USA,USA,1
2011,11,177.00491493083794,f,direct,USA,USA,1
2011,12,205.0056924340213,f,direct,USA,USA,1
2011,13,237.00658100908805,f,direct,USA,USA,1
2011,14,330.0091634303758,f,direct,USA,USA,1
2011,15,361.01002423747167,f,direct,USA,USA,1
2011,16,497.01380068150536,f,direct,USA,USA,1
2011,17,618.0171606059764,f,direct,USA,USA,1
2011,18,694.01927097176,f,direct,USA,USA,1
2011,19,806.0223809844936,f,direct,USA,USA,1
2011,20,837.0232417915895,f,direct,USA,USA,1
2011,21,987.0274069872148,f,direct,USA,USA,1
2011,22,959.0266294840314,f,direct,USA,USA,1
2011,23,1011.028073418515,f,direct,USA,USA,1
2011,24,973.027018235623,f,direct,USA,USA,1
2011,25,1108.030766911686,f,direct,USA,USA,1
2011,26,1154.0320442383443,f,direct,USA,USA,1
2011,27,1113.03090575154,f,direct,USA,USA,1
2011,28,1172.0325440618194,f,direct,USA,USA,1
2011,29,1333.037014705124,f,direct,USA,USA,1
2011,30,1417.0393472146743,f,direct,USA,USA,1
2011,31,1544.0428737469704,f,direct,USA,USA,1
2011,32,1552.043095890737,f,direct,USA,USA,1
2011,33,1565.043456874358,f,direct,USA,USA,1
2011,34,1705.0473443902747,f,direct,USA,USA,1
2011,35,1696.0470944785372,f,direct,USA,USA,1
2011,36,1902.0528146805295,f,direct,USA,USA,1
2011,37,1936.053758791538,f,direct,USA,USA,1
2011,38,2194.0609229280135,f,direct,USA,USA,1
2011,39,2397.066559826093,f,direct,USA,USA,1
2011,40,2821.0783334457274,f,direct,USA,USA,1
2011,41,2960.0821931936734,f,direct,USA,USA,1
2011,42,3327.0923840389705,f,direct,USA,USA,1
2011,43,3531.098048705021,f,direct,USA,USA,1
2011,44,3914.108683837851,f,direct,USA,USA,1
2011,45,4324.120068705894,f,direct,USA,USA,1
2011,46,5123.142255314591,f,direct,USA,USA,1
2011,47,5592.155278492914,f,direct,USA,USA,1
2011,48,6209.172411330918,f,direct,USA,USA,1
2011,49,6912.191932214417,f,direct,USA,USA,1
2011,50,7584.210592290818,f,direct,USA,USA,1
2011,51,8140.226031282602,f,direct,USA,USA,1
2011,52,8730.242414385395,f,direct,USA,USA,1
2011,53,9094.25252192678,f,direct,USA,USA,1
2011,54,9830.272959153315,f,direct,USA,USA,1
2011,55,10212.283566518174,f,direct,USA,USA,1
2011,56,10407.288981272488,f,direct,USA,USA,1
2011,57,11308.314000214212,f,direct,USA,USA,1
2011,58,11376.315888436227,f,direct,USA,USA,1
2011,59,11840.328772774694,f,direct,USA,USA,1
2011,60,12231.339630051292,f,direct,USA,USA,1
2011,61,12871.357401552626,f,direct,USA,USA,1
2011,62,14066.390584277777,f,direct,USA,USA,1
2011,63,15372.426849247686,f,direct,USA,USA,1
2011,64,16991.471805592468,f,direct,USA,USA,1
2011,65,14478.40202468176,f,direct,USA,USA,1
2011,66,14986.416130810943,f,direct,USA,USA,1
2011,67,16541.459310005594,f,direct,USA,USA,1
2011,68,18091.502350360388,f,direct,USA,USA,1
2011,69,18006.49999008287,f,direct,USA,USA,1
2011,70,18205.505515909066,f,direct,USA,USA,1
2011,71,18554.515206930886,f,direct,USA,USA,1
2011,72,19650.545640626922,f,direct,USA,USA,1
2011,73,20698.57474146036,f,direct,USA,USA,1
2011,74,21567.598871827016,f,direct,USA,USA,1
2011,75,22953.63735823459,f,direct,USA,USA,1
2011,76,24646.684369409217,f,direct,USA,USA,1
2011,77,25388.704973243577,f,direct,USA,USA,1
2011,78,27299.758037835843,f,direct,USA,USA,1
2011,79,29619.822459528183,f,direct,USA,USA,1
2011,80,32159.892990174103,f,direct,USA,USA,1
2011,81,34935.970074061144,f,direct,USA,USA,1
2011,82,36430.01155940958,f,direct,USA,USA,1
2011,83,39110.08597757141,f,direct,USA,USA,1
2011,84,40996.138347964414,f,direct,USA,USA,1
2011,85,42803.18852468771,f,direct,USA,USA,1
2011,86,44785.2435608059,f,direct,USA,USA,1
2011,87,45627.266941437345,f,direct,USA,USA,1
2011,88,45060.25119699789,f,direct,USA,USA,1
2011,89,45777.27110663298,f,direct,USA,USA,1
2011,90,43923.21962481504,f,direct,USA,USA,1
2011,91,40281.118493865266,f,direct,USA,USA,1
2011,92,35454.98448563801,f,direct,USA,USA,1
2011,93,32438.900737437965,f,direct,USA,USA,1
2011,94,27745.770422350837,f,direct,USA,USA,1
2011,95,24108.66943024091,f,direct,USA,USA,1
2011,96,20197.56082970697,f,direct,USA,USA,1
2011,97,16270.451784885496,f,direct,USA,USA,1
2011,98,12398.34426730242,f,direct,USA,USA,1
2011,99,9190.25518765198,f,direct,USA,USA,1
2011,100,19071.529562971806,f,direct,USA,USA,-1
2011,0,13328.05139459661,m,direct,USA,USA,1
2011,1,918.0724229188631,m,direct,USA,USA,1
2011,2,619.0488341903881,m,direct,USA,USA,1
2011,3,492.03881489769134,m,direct,USA,USA,1
2011,4,376.0296634177479,m,direct,USA,USA,1
2011,5,326.0257188143239,m,direct,USA,USA,1
2011,6,283.02232645537936,m,direct,USA,USA,1
2011,7,256.0201963695305,m,direct,USA,USA,1
2011,8,273.0215375346946,m,direct,USA,USA,1
2011,9,242.01909188057175,m,direct,USA,USA,1
2011,10,255.02011747746198,m,direct,USA,USA,1
2011,11,301.023746512612,m,direct,USA,USA,1
2011,12,326.0257188143239,m,direct,USA,USA,1
2011,13,397.0313201511859,m,direct,USA,USA,1
2011,14,520.0410238756087,m,direct,USA,USA,1
2011,15,654.0515954127849,m,direct,USA,USA,1
2011,16,1039.0819688591491,m,direct,USA,USA,1
2011,17,1392.109817759322,m,direct,USA,USA,1
2011,18,2049.161649848312,m,direct,USA,USA,1
2011,19,2484.1959678980998,m,direct,USA,USA,1
2011,20,2567.2025159397836,m,direct,USA,USA,1
2011,21,2875.2268146968754,m,direct,USA,USA,1
2011,22,3021.238332938873,m,direct,USA,USA,1
2011,23,2965.233914983038,m,direct,USA,USA,1
2011,24,2878.2270513730805,m,direct,USA,USA,1
2011,25,2904.229102566861,m,direct,USA,USA,1
2011,26,2946.232416033737,m,direct,USA,USA,1
2011,27,2875.2268146968754,m,direct,USA,USA,1
2011,28,2942.232100465463,m,direct,USA,USA,1
2011,29,3025.238648507147,m,direct,USA,USA,1
2011,30,3037.2395952119687,m,direct,USA,USA,1
2011,31,3107.245117656762,m,direct,USA,USA,1
2011,32,3111.245433225036,m,direct,USA,USA,1
2011,33,3062.241567513681,m,direct,USA,USA,1
2011,34,3076.242672002639,m,direct,USA,USA,1
2011,35,3061.241488621612,m,direct,USA,USA,1
2011,36,3181.2509556698296,m,direct,USA,USA,1
2011,37,3345.26389396906,m,direct,USA,USA,1
2011,38,3653.288192726151,m,direct,USA,USA,1
2011,39,4113.324483077651,m,direct,USA,USA,1
2011,40,4632.365428061192,m,direct,USA,USA,1
2011,41,4856.383099884531,m,direct,USA,USA,1
2011,42,5114.403454038199,m,direct,USA,USA,1
2011,43,5460.430750693892,m,direct,USA,USA,1
2011,44,5800.457573997174,m,direct,USA,USA,1
2011,45,6735.531338081201,m,direct,USA,USA,1
2011,46,7611.600447533188,m,direct,USA,USA,1
2011,47,8896.701823841182,m,direct,USA,USA,1
2011,48,9657.761860705295,m,direct,USA,USA,1
2011,49,10615.837439306897,m,direct,USA,USA,1
2011,50,11747.926745128414,m,direct,USA,USA,1
2011,51,12603.994276739031,m,direct,USA,USA,1
2011,52,13679.079085712647,m,direct,USA,USA,1
2011,53,14603.15198198392,m,direct,USA,USA,1
2011,54,15566.227955045864,m,direct,USA,USA,1
2011,55,16366.291068700646,m,direct,USA,USA,1
2011,56,17543.383924665246,m,direct,USA,USA,1
2011,57,17792.403568790298,m,direct,USA,USA,1
2011,58,18350.44759056451,m,direct,USA,USA,1
2011,59,19083.505418450703,m,direct,USA,USA,1
2011,60,19769.559538409678,m,direct,USA,USA,1
2011,61,20052.58186486506,m,direct,USA,USA,1
2011,62,20898.648607554995,m,direct,USA,USA,1
2011,63,22473.772862562844,m,direct,USA,USA,1
2011,64,24325.918970673665,m,direct,USA,USA,1
2011,65,20067.583048246084,m,direct,USA,USA,1
2011,66,20756.63740488127,m,direct,USA,USA,1
2011,67,22426.76915463563,m,direct,USA,USA,1
2011,68,24758.953130939317,m,direct,USA,USA,1
2011,69,23371.84370764034,m,direct,USA,USA,1
2011,70,23569.859328269897,m,direct,USA,USA,1
2011,71,23664.8668230164,m,direct,USA,USA,1
2011,72,24590.939877071814,m,direct,USA,USA,1
2011,73,25558.016165702033,m,direct,USA,USA,1
2011,74,25529.013877832043,m,direct,USA,USA,1
2011,75,26697.10602376803,m,direct,USA,USA,1
2011,76,28126.218760533884,m,direct,USA,USA,1
2011,77,27728.18736149063,m,direct,USA,USA,1
2011,78,29264.308539707814,m,direct,USA,USA,1
2011,79,30566.41125718097,m,direct,USA,USA,1
2011,80,32436.55878534903,m,direct,USA,USA,1
2011,81,33740.66166060632,m,direct,USA,USA,1
2011,82,34069.687616096846,m,direct,USA,USA,1
2011,83,35083.76761265429,m,direct,USA,USA,1
2011,84,35004.76138018088,m,direct,USA,USA,1
2011,85,34407.714281616,m,direct,USA,USA,1
2011,86,33628.65282469465,m,direct,USA,USA,1
2011,87,32655.57606271202,m,direct,USA,USA,1
2011,88,30360.395005414866,m,direct,USA,USA,1
2011,89,28825.27390608975,m,direct,USA,USA,1
2011,90,26071.05663733316,m,direct,USA,USA,1
2011,91,22512.775939353516,m,direct,USA,USA,1
2011,92,18352.447748348648,m,direct,USA,USA,1
2011,93,15296.206654187377,m,direct,USA,USA,1
2011,94,12148.958380847875,m,direct,USA,USA,1
2011,95,9303.733932913054,m,direct,USA,USA,1
2011,96,7136.562973800661,m,direct,USA,USA,1
2011,97,5147.406057476457,m,direct,USA,USA,1
2011,98,3460.2729665569345,m,direct,USA,USA,1
2011,99,2401.1894198564164,m,direct,USA,USA,1
2011,100,3739.2949774440403,m,direct,USA,USA,-1
2011,0,23986.34734562978,t,direct,USA,USA,1
2011,1,1672.0933599688733,t,direct,USA,USA,1
2011,2,1063.0611631694392,t,direct,USA,USA,1
2011,3,837.0483948476297,t,direct,USA,USA,1
2011,4,674.0379382730569,t,direct,USA,USA,1
2011,5,571.0325219671787,t,direct,USA,USA,1
2011,6,502.0284076409924,t,direct,USA,USA,1
2011,7,458.0258054996393,t,direct,USA,USA,1
2011,8,483.02736880857003,t,direct,USA,USA,1
2011,9,437.0245066348847,t,direct,USA,USA,1
2011,10,457.0257266075708,t,direct,USA,USA,1
2011,11,478.0286614434499,t,direct,USA,USA,1
2011,12,531.0314112483452,t,direct,USA,USA,1
2011,13,634.037901160274,t,direct,USA,USA,1
2011,14,850.0501873059845,t,direct,USA,USA,1
2011,15,1015.0616196502565,t,direct,USA,USA,1
2011,16,1536.0957695406546,t,direct,USA,USA,1
2011,17,2010.1269783652983,t,direct,USA,USA,1
2011,18,2743.180920820072,t,direct,USA,USA,1
2011,19,3290.218348882593,t,direct,USA,USA,1
2011,20,3404.225757731373,t,direct,USA,USA,1
2011,21,3862.25422168409,t,direct,USA,USA,1
2011,22,3980.2649624229043,t,direct,USA,USA,1
2011,23,3976.261988401553,t,direct,USA,USA,1
2011,24,3851.2540696087035,t,direct,USA,USA,1
2011,25,4012.259869478547,t,direct,USA,USA,1
2011,26,4100.264460272081,t,direct,USA,USA,1
2011,27,3988.2577204484155,t,direct,USA,USA,1
2011,28,4114.264644527282,t,direct,USA,USA,1
2011,29,4358.275663212271,t,direct,USA,USA,1
2011,30,4454.278942426643,t,direct,USA,USA,1
2011,31,4651.287991403732,t,direct,USA,USA,1
2011,32,4663.288529115773,t,direct,USA,USA,1
2011,33,4627.285024388038,t,direct,USA,USA,1
2011,34,4781.2900163929135,t,direct,USA,USA,1
2011,35,4757.2885831001495,t,direct,USA,USA,1
2011,36,5083.30377035036,t,direct,USA,USA,1
2011,37,5281.317652760598,t,direct,USA,USA,1
2011,38,5847.349115654164,t,direct,USA,USA,1
2011,39,6510.391042903744,t,direct,USA,USA,1
2011,40,7453.443761506919,t,direct,USA,USA,1
2011,41,7816.465293078204,t,direct,USA,USA,1
2011,42,8441.49583807717,t,direct,USA,USA,1
2011,43,8991.528799398913,t,direct,USA,USA,1
2011,44,9714.566257835026,t,direct,USA,USA,1
2011,45,11059.651406787096,t,direct,USA,USA,1
2011,46,12734.74270284778,t,direct,USA,USA,1
2011,47,14488.857102334096,t,direct,USA,USA,1
2011,48,15866.934272036215,t,direct,USA,USA,1
2011,49,17528.029371521312,t,direct,USA,USA,1
2011,50,19332.137337419234,t,direct,USA,USA,1
2011,51,20744.220308021635,t,direct,USA,USA,1
2011,52,22409.32150009804,t,direct,USA,USA,1
2011,53,23697.4045039107,t,direct,USA,USA,1
2011,54,25396.50091419918,t,direct,USA,USA,1
2011,55,26578.57463521882,t,direct,USA,USA,1
2011,56,27950.672905937732,t,direct,USA,USA,1
2011,57,29100.71756900451,t,direct,USA,USA,1
2011,58,29726.763479000736,t,direct,USA,USA,1
2011,59,30923.834191225396,t,direct,USA,USA,1
2011,60,32000.899168460972,t,direct,USA,USA,1
2011,61,32923.939266417685,t,direct,USA,USA,1
2011,62,34965.03919183277,t,direct,USA,USA,1
2011,63,37846.19971181053,t,direct,USA,USA,1
2011,64,41317.39077626613,t,direct,USA,USA,1
2011,65,34545.98507292784,t,direct,USA,USA,1
2011,66,35743.05353569221,t,direct,USA,USA,1
2011,67,38968.22846464122,t,direct,USA,USA,1
2011,68,42850.45548129971,t,direct,USA,USA,1
2011,69,41378.343697723205,t,direct,USA,USA,1
2011,70,41775.36484417896,t,direct,USA,USA,1
2011,71,42219.382029947286,t,direct,USA,USA,1
2011,72,44241.48551769873,t,direct,USA,USA,1
2011,73,46256.59090716239,t,direct,USA,USA,1
2011,74,47096.61274965906,t,direct,USA,USA,1
2011,75,49650.74338200262,t,direct,USA,USA,1
2011,76,52772.9031299431,t,direct,USA,USA,1
2011,77,53116.892334734206,t,direct,USA,USA,1
2011,78,56564.06657754366,t,direct,USA,USA,1
2011,79,60186.233716709154,t,direct,USA,USA,1
2011,80,64596.451775523135,t,direct,USA,USA,1
2011,81,68676.63173466746,t,direct,USA,USA,1
2011,82,70499.69917550642,t,direct,USA,USA,1
2011,83,74193.8535902257,t,direct,USA,USA,1
2011,84,76000.89972814529,t,direct,USA,USA,1
2011,85,77210.9028063037,t,direct,USA,USA,1
2011,86,78413.89638550056,t,direct,USA,USA,1
2011,87,78282.84300414937,t,direct,USA,USA,1
2011,88,75420.64620241275,t,direct,USA,USA,1
2011,89,74602.54501272272,t,direct,USA,USA,1
2011,90,69994.2762621482,t,direct,USA,USA,1
2011,91,62793.89443321878,t,direct,USA,USA,1
2011,92,53807.432233986656,t,direct,USA,USA,1
2011,93,47735.107391625344,t,direct,USA,USA,1
2011,94,39894.72880319871,t,direct,USA,USA,1
2011,95,33412.403363153964,t,direct,USA,USA,1
2011,96,27334.12380350763,t,direct,USA,USA,1
2011,97,21417.857842361955,t,direct,USA,USA,1
2011,98,15858.617233859355,t,direct,USA,USA,1
2011,99,11591.444607508396,t,direct,USA,USA,1
2011,100,22810.824540415844,t,direct,USA,USA,-1
2012,0,10490.388362439051,f,direct,USA,USA,1
2012,1,727.026915108979,f,direct,USA,USA,1
2012,2,459.0169931705934,f,direct,USA,USA,1
2012,3,359.0132909547778,f,direct,USA,USA,1
2012,4,278.0102921599672,f,direct,USA,USA,1
2012,5,248.00918149522258,f,direct,USA,USA,1
2012,6,203.00751549810556,f,direct,USA,USA,1
2012,7,173.0064048333609,f,direct,USA,USA,1
2012,8,188.00696016573323,f,direct,USA,USA,1
2012,9,202.0074784759474,f,direct,USA,USA,1
2012,10,191.0070712322077,f,direct,USA,USA,1
2012,11,200.00740443163107,f,direct,USA,USA,1
2012,12,209.0077376310545,f,direct,USA,USA,1
2012,13,243.00899638443178,f,direct,USA,USA,1
2012,14,307.0113658025537,f,direct,USA,USA,1
2012,15,392.014512685997,f,direct,USA,USA,1
2012,16,497.0184000126033,f,direct,USA,USA,1
2012,17,520.0192515222409,f,direct,USA,USA,1
2012,18,701.025952532867,f,direct,USA,USA,1
2012,19,740.0273963970351,f,direct,USA,USA,1
2012,20,856.0316909673811,f,direct,USA,USA,1
2012,21,938.0347267843498,f,direct,USA,USA,1
2012,22,1009.0373553575789,f,direct,USA,USA,1
2012,23,1009.0373553575789,f,direct,USA,USA,1
2012,24,1064.0393915762775,f,direct,USA,USA,1
2012,25,1066.0394656205938,f,direct,USA,USA,1
2012,26,1144.04235334893,f,direct,USA,USA,1
2012,27,1167.0432048585676,f,direct,USA,USA,1
2012,28,1294.0479066726532,f,direct,USA,USA,1
2012,29,1370.050720356673,f,direct,USA,USA,1
2012,30,1497.055422170759,f,direct,USA,USA,1
2012,31,1486.055014927019,f,direct,USA,USA,1
2012,32,1507.0557923923404,f,direct,USA,USA,1
2012,33,1639.060679317217,f,direct,USA,USA,1
2012,34,1638.0606422950586,f,direct,USA,USA,1
2012,35,1783.0660105079915,f,direct,USA,USA,1
2012,36,1833.0678616158991,f,direct,USA,USA,1
2012,37,1923.0711936101332,f,direct,USA,USA,1
2012,38,2096.077598443494,f,direct,USA,USA,1
2012,39,2369.0877054926705,f,direct,USA,USA,1
2012,40,2654.0982568077447,f,direct,USA,USA,1
2012,41,3036.11239927216,f,direct,USA,USA,1
2012,42,3295.121988011122,f,direct,USA,USA,1
2012,43,3508.1298737308093,f,direct,USA,USA,1
2012,44,3736.138314782869,f,direct,USA,USA,1
2012,45,4176.154604532458,f,direct,USA,USA,1
2012,46,4666.172745389954,f,direct,USA,USA,1
2012,47,5404.200067742672,f,direct,USA,USA,1
2012,48,6159.22801947208,f,direct,USA,USA,1
2012,49,6687.247567171586,f,direct,USA,USA,1
2012,50,7385.273408637979,f,direct,USA,USA,1
2012,51,8173.302582098606,f,direct,USA,USA,1
2012,52,8648.320167623728,f,direct,USA,USA,1
2012,53,9119.33760506022,f,direct,USA,USA,1
2012,54,9832.364001858985,f,direct,USA,USA,1
2012,55,10465.387436885097,f,direct,USA,USA,1
2012,56,11110.411316177107,f,direct,USA,USA,1
2012,57,11452.423977755197,f,direct,USA,USA,1
2012,58,11875.439638128095,f,direct,USA,USA,1
2012,59,12333.456594276531,f,direct,USA,USA,1
2012,60,12860.47610495388,f,direct,USA,USA,1
2012,61,13443.497688872085,f,direct,USA,USA,1
2012,62,13856.512979023402,f,direct,USA,USA,1
2012,63,15102.559108632464,f,direct,USA,USA,1
2012,64,16159.598241053634,f,direct,USA,USA,1
2012,65,17897.662585564507,f,direct,USA,USA,1
2012,66,15381.56943781459,f,direct,USA,USA,1
2012,67,15983.5917251538,f,direct,USA,USA,1
2012,68,17908.662992808248,f,direct,USA,USA,1
2012,69,19406.718452001165,f,direct,USA,USA,1
2012,70,19152.70904837299,f,direct,USA,USA,1
2012,71,19421.719007333537,f,direct,USA,USA,1
2012,72,19729.730410158252,f,direct,USA,USA,1
2012,73,20487.758472954134,f,direct,USA,USA,1
2012,74,22047.816227520856,f,direct,USA,USA,1
2012,75,22852.84603035817,f,direct,USA,USA,1
2012,76,24558.909190159982,f,direct,USA,USA,1
2012,77,26267.97246102827,f,direct,USA,USA,1
2012,78,26622.985603894416,f,direct,USA,USA,1
2012,79,29214.0815283062,f,direct,USA,USA,1
2012,80,31479.165383494423,f,direct,USA,USA,1
2012,81,33703.247720774154,f,direct,USA,USA,1
2012,82,36597.35486289986,f,direct,USA,USA,1
2012,83,37836.40073335382,f,direct,USA,USA,1
2012,84,40625.50398815291,f,direct,USA,USA,1
2012,85,42499.573367677294,f,direct,USA,USA,1
2012,86,43898.62516167656,f,direct,USA,USA,1
2012,87,45484.68387881939,f,direct,USA,USA,1
2012,88,45967.70176052178,f,direct,USA,USA,1
2012,89,45093.669403155545,f,direct,USA,USA,1
2012,90,44871.66118423644,f,direct,USA,USA,1
2012,91,41547.53812258273,f,direct,USA,USA,1
2012,92,37423.3854432025,f,direct,USA,USA,1
2012,93,31891.18063662358,f,direct,USA,USA,1
2012,94,29297.084601145325,f,direct,USA,USA,1
2012,95,24426.904303235107,f,direct,USA,USA,1
2012,96,20095.743960268137,f,direct,USA,USA,1
2012,97,16581.613864404375,f,direct,USA,USA,1
2012,98,12816.474475978923,f,direct,USA,USA,1
2012,99,9456.350081527518,f,direct,USA,USA,1
2012,100,19870.73563028255,f,direct,USA,USA,-1
2012,0,13140.031624767787,m,direct,USA,USA,1
2012,1,900.0706646084944,m,direct,USA,USA,1
2012,2,620.0486800636296,m,direct,USA,USA,1
2012,3,461.03619598279556,m,direct,USA,USA,1
2012,4,414.0325057199075,m,direct,USA,USA,1
2012,5,299.0234763532665,m,direct,USA,USA,1
2012,6,243.01907944429354,m,direct,USA,USA,1
2012,7,288.02261267471823,m,direct,USA,USA,1
2012,8,239.0187653793669,m,direct,USA,USA,1
2012,9,251.0197075741468,m,direct,USA,USA,1
2012,10,249.01955054168346,m,direct,USA,USA,1
2012,11,271.02127789878,m,direct,USA,USA,1
2012,12,301.02363338572985,m,direct,USA,USA,1
2012,13,379.02975765179934,m,direct,USA,USA,1
2012,14,516.0405143755369,m,direct,USA,USA,1
2012,15,696.0546472972359,m,direct,USA,USA,1
2012,16,962.0755326148575,m,direct,USA,USA,1
2012,17,1319.1035629095602,m,direct,USA,USA,1
2012,18,1971.1547554926028,m,direct,USA,USA,1
2012,19,2276.1787029432594,m,direct,USA,USA,1
2012,20,2553.2004519394295,m,direct,USA,USA,1
2012,21,2857.224320873854,m,direct,USA,USA,1
2012,22,3086.2423010909047,m,direct,USA,USA,1
2012,23,2830.2222009355996,m,direct,USA,USA,1
2012,24,2906.228168169205,m,direct,USA,USA,1
2012,25,2891.226990425731,m,direct,USA,USA,1
2012,26,2983.234213919043,m,direct,USA,USA,1
2012,27,2948.2314658509354,m,direct,USA,USA,1
2012,28,2990.234763532665,m,direct,USA,USA,1
2012,29,3139.2464624511827,m,direct,USA,USA,1
2012,30,3089.2425366395996,m,direct,USA,USA,1
2012,31,3208.2518800711673,m,direct,USA,USA,1
2012,32,3159.2480327758158,m,direct,USA,USA,1
2012,33,3189.2503882627657,m,direct,USA,USA,1
2012,34,3187.250231230302,m,direct,USA,USA,1
2012,35,3228.2534503958004,m,direct,USA,USA,1
2012,36,3339.262165697515,m,direct,USA,USA,1
2012,37,3481.2733150024105,m,direct,USA,USA,1
2012,38,3526.2768482328347,m,direct,USA,USA,1
2012,39,3794.29789058292,m,direct,USA,USA,1
2012,40,4355.341938188882,m,direct,USA,USA,1
2012,41,4888.383787340356,m,direct,USA,USA,1
2012,42,5142.403730463199,m,direct,USA,USA,1
2012,43,5398.423830618503,m,direct,USA,USA,1
2012,44,5778.453666786535,m,direct,USA,USA,1
2012,45,6260.491511610196,m,direct,USA,USA,1
2012,46,7167.562725832311,m,direct,USA,USA,1
2012,47,8320.653255047417,m,direct,USA,USA,1
2012,48,9404.738366642536,m,direct,USA,USA,1
2012,49,10236.803692147278,m,direct,USA,USA,1
2012,50,11516.904192923803,m,direct,USA,USA,1
2012,51,12718.99856943426,m,direct,USA,USA,1
2012,52,13671.0733168868,m,direct,USA,USA,1
2012,53,14420.132125544313,m,direct,USA,USA,1
2012,54,15505.217315655666,m,direct,USA,USA,1
2012,55,16983.33336264606,m,direct,USA,USA,1
2012,56,17498.373798505367,m,direct,USA,USA,1
2012,57,18288.435826328376,m,direct,USA,USA,1
2012,58,19215.508610875127,m,direct,USA,USA,1
2012,59,19764.551716286307,m,direct,USA,USA,1
2012,60,20376.599768220087,m,direct,USA,USA,1
2012,61,20849.636906397656,m,direct,USA,USA,1
2012,62,21707.704273324423,m,direct,USA,USA,1
2012,63,22439.761747205997,m,direct,USA,USA,1
2012,64,23842.87190547902,m,direct,USA,USA,1
2012,65,25436.997060352285,m,direct,USA,USA,1
2012,66,21561.692809954602,m,direct,USA,USA,1
2012,67,22228.74518028112,m,direct,USA,USA,1
2012,68,23803.868843345987,m,direct,USA,USA,1
2012,69,25893.032863753924,m,direct,USA,USA,1
2012,70,24722.940999762883,m,direct,USA,USA,1
2012,71,24479.921920318586,m,direct,USA,USA,1
2012,72,24876.95309126256,m,direct,USA,USA,1
2012,73,25537.004911975455,m,direct,USA,USA,1
2012,74,26413.073692194386,m,direct,USA,USA,1
2012,75,26621.090023570574,m,direct,USA,USA,1
2012,76,27672.172544130048,m,direct,USA,USA,1
2012,77,29070.28230982191,m,direct,USA,USA,1
2012,78,28669.25082481301,m,direct,USA,USA,1
2012,79,30402.38689344248,m,direct,USA,USA,1
2012,80,31595.480563306854,m,direct,USA,USA,1
2012,81,33012.591820807116,m,direct,USA,USA,1
2012,82,34149.68109376251,m,direct,USA,USA,1
2012,83,34488.70771076505,m,direct,USA,USA,1
2012,84,35023.74971694899,m,direct,USA,USA,1
2012,85,34611.71736826154,m,direct,USA,USA,1
2012,86,33606.638459448724,m,direct,USA,USA,1
2012,87,32913.58404770018,m,direct,USA,USA,1
2012,88,31447.46894290457,m,direct,USA,USA,1
2012,89,28759.257891273865,m,direct,USA,USA,1
2012,90,27032.122293741784,m,direct,USA,USA,1
2012,91,23790.867822634973,m,direct,USA,USA,1
2012,92,19603.539075173012,m,direct,USA,USA,1
2012,93,15709.233332966925,m,direct,USA,USA,1
2012,94,13121.030132959386,m,direct,USA,USA,1
2012,95,9970.782806829657,m,direct,USA,USA,1
2012,96,7545.592404967879,m,direct,USA,USA,1
2012,97,5457.428463076172,m,direct,USA,USA,1
2012,98,3907.3067629170982,m,direct,USA,USA,1
2012,99,2556.2006874881245,m,direct,USA,USA,1
2012,100,4093.3213669361867,m,direct,USA,USA,-1
2012,0,23630.41998720684,t,direct,USA,USA,1
2012,1,1627.0975797174733,t,direct,USA,USA,1
2012,2,1079.0656732342231,t,direct,USA,USA,1
2012,3,820.0494869375734,t,direct,USA,USA,1
2012,4,692.0427978798747,t,direct,USA,USA,1
2012,5,547.0326578484891,t,direct,USA,USA,1
2012,6,446.02659494239913,t,direct,USA,USA,1
2012,7,461.02901750807916,t,direct,USA,USA,1
2012,8,427.02572554510016,t,direct,USA,USA,1
2012,9,453.0271860500942,t,direct,USA,USA,1
2012,10,440.0266217738912,t,direct,USA,USA,1
