Country,Code,Year,Sex,Age,Deaths,Source
Ecuador,ECU,2015,t,0,3011,country_public
Ecuador,ECU,2015,t,1,361,country_public
Ecuador,ECU,2015,t,2,211,country_public
Ecuador,ECU,2015,t,3,145,country_public
Ecuador,ECU,2015,t,4,115,country_public
Ecuador,ECU,2015,t,5,112,country_public
Ecuador,ECU,2015,t,6,97,country_public
Ecuador,ECU,2015,t,7,68,country_public
Ecuador,ECU,2015,t,8,94,country_public
Ecuador,ECU,2015,t,9,80,country_public
Ecuador,ECU,2015,t,10,89,country_public
Ecuador,ECU,2015,t,11,94,country_public
Ecuador,ECU,2015,t,12,101,country_public
Ecuador,ECU,2015,t,13,115,country_public
Ecuador,ECU,2015,t,14,141,country_public
Ecuador,ECU,2015,t,15,151,country_public
Ecuador,ECU,2015,t,16,178,country_public
Ecuador,ECU,2015,t,17,224,country_public
Ecuador,ECU,2015,t,18,285,country_public
Ecuador,ECU,2015,t,19,292,country_public
Ecuador,ECU,2015,t,20,317,country_public
Ecuador,ECU,2015,t,21,337,country_public
Ecuador,ECU,2015,t,22,305,country_public
Ecuador,ECU,2015,t,23,300,country_public
Ecuador,ECU,2015,t,24,343,country_public
Ecuador,ECU,2015,t,25,321,country_public
Ecuador,ECU,2015,t,26,333,country_public
Ecuador,ECU,2015,t,27,332,country_public
Ecuador,ECU,2015,t,28,327,country_public
Ecuador,ECU,2015,t,29,285,country_public
Ecuador,ECU,2015,t,30,283,country_public
Ecuador,ECU,2015,t,31,290,country_public
Ecuador,ECU,2015,t,32,312,country_public
Ecuador,ECU,2015,t,33,340,country_public
Ecuador,ECU,2015,t,34,332,country_public
Ecuador,ECU,2015,t,35,333,country_public
Ecuador,ECU,2015,t,36,334,country_public
Ecuador,ECU,2015,t,37,338,country_public
Ecuador,ECU,2015,t,38,330,country_public
Ecuador,ECU,2015,t,39,332,country_public
Ecuador,ECU,2015,t,40,344,country_public
Ecuador,ECU,2015,t,41,349,country_public
Ecuador,ECU,2015,t,42,323,country_public
Ecuador,ECU,2015,t,43,336,country_public
Ecuador,ECU,2015,t,44,395,country_public
Ecuador,ECU,2015,t,45,370,country_public
Ecuador,ECU,2015,t,46,365,country_public
Ecuador,ECU,2015,t,47,421,country_public
Ecuador,ECU,2015,t,48,447,country_public
Ecuador,ECU,2015,t,49,427,country_public
Ecuador,ECU,2015,t,50,484,country_public
Ecuador,ECU,2015,t,51,486,country_public
Ecuador,ECU,2015,t,52,535,country_public
Ecuador,ECU,2015,t,53,540,country_public
Ecuador,ECU,2015,t,54,583,country_public
Ecuador,ECU,2015,t,55,592,country_public
Ecuador,ECU,2015,t,56,595,country_public
Ecuador,ECU,2015,t,57,656,country_public
Ecuador,ECU,2015,t,58,739,country_public
Ecuador,ECU,2015,t,59,700,country_public
Ecuador,ECU,2015,t,60,786,country_public
Ecuador,ECU,2015,t,61,761,country_public
Ecuador,ECU,2015,t,62,843,country_public
Ecuador,ECU,2015,t,63,831,country_public
Ecuador,ECU,2015,t,64,891,country_public
Ecuador,ECU,2015,t,65,902,country_public
Ecuador,ECU,2015,t,66,909,country_public
Ecuador,ECU,2015,t,67,903,country_public
Ecuador,ECU,2015,t,68,976,country_public
Ecuador,ECU,2015,t,69,1032,country_public
Ecuador,ECU,2015,t,70,997,country_public
Ecuador,ECU,2015,t,71,1042,country_public
Ecuador,ECU,2015,t,72,1040,country_public
Ecuador,ECU,2015,t,73,1060,country_public
Ecuador,ECU,2015,t,74,1194,country_public
Ecuador,ECU,2015,t,75,1226,country_public
Ecuador,ECU,2015,t,76,1229,country_public
Ecuador,ECU,2015,t,77,1261,country_public
Ecuador,ECU,2015,t,78,1331,country_public
Ecuador,ECU,2015,t,79,1413,country_public
Ecuador,ECU,2015,t,80,1371,country_public
Ecuador,ECU,2015,t,81,1461,country_public
Ecuador,ECU,2015,t,82,1421,country_public
Ecuador,ECU,2015,t,83,1338,country_public
Ecuador,ECU,2015,t,84,1574,country_public
Ecuador,ECU,2015,t,85,1534,country_public
Ecuador,ECU,2015,t,86,1583,country_public
Ecuador,ECU,2015,t,87,1488,country_public
Ecuador,ECU,2015,t,88,1323,country_public
Ecuador,ECU,2015,t,89,1270,country_public
Ecuador,ECU,2015,t,90,1238,country_public
Ecuador,ECU,2015,t,91,1098,country_public
Ecuador,ECU,2015,t,92,1036,country_public
Ecuador,ECU,2015,t,93,1033,country_public
Ecuador,ECU,2015,t,94,884,country_public
Ecuador,ECU,2015,t,95,659,country_public
Ecuador,ECU,2015,t,96,503,country_public
Ecuador,ECU,2015,t,97,460,country_public
Ecuador,ECU,2015,t,98,393,country_public
Ecuador,ECU,2015,t,99,281,country_public
Ecuador,ECU,2015,t,100,737,country_public
Ecuador,ECU,2015,t,TOT,65391,country_public
Ecuador,ECU,2016,t,0,3078,country_public
Ecuador,ECU,2016,t,1,320,country_public
Ecuador,ECU,2016,t,2,206,country_public
Ecuador,ECU,2016,t,3,161,country_public
Ecuador,ECU,2016,t,4,133,country_public
Ecuador,ECU,2016,t,5,127,country_public
Ecuador,ECU,2016,t,6,98,country_public
Ecuador,ECU,2016,t,7,86,country_public
Ecuador,ECU,2016,t,8,107,country_public
Ecuador,ECU,2016,t,9,101,country_public
Ecuador,ECU,2016,t,10,87,country_public
Ecuador,ECU,2016,t,11,83,country_public
Ecuador,ECU,2016,t,12,99,country_public
Ecuador,ECU,2016,t,13,122,country_public
Ecuador,ECU,2016,t,14,132,country_public
Ecuador,ECU,2016,t,15,161,country_public
Ecuador,ECU,2016,t,16,221,country_public
Ecuador,ECU,2016,t,17,247,country_public
Ecuador,ECU,2016,t,18,224,country_public
Ecuador,ECU,2016,t,19,281,country_public
Ecuador,ECU,2016,t,20,307,country_public
Ecuador,ECU,2016,t,21,316,country_public
Ecuador,ECU,2016,t,22,303,country_public
Ecuador,ECU,2016,t,23,309,country_public
Ecuador,ECU,2016,t,24,310,country_public
Ecuador,ECU,2016,t,25,284,country_public
Ecuador,ECU,2016,t,26,307,country_public
Ecuador,ECU,2016,t,27,326,country_public
Ecuador,ECU,2016,t,28,304,country_public
Ecuador,ECU,2016,t,29,325,country_public
Ecuador,ECU,2016,t,30,323,country_public
Ecuador,ECU,2016,t,31,349,country_public
Ecuador,ECU,2016,t,32,356,country_public
Ecuador,ECU,2016,t,33,324,country_public
Ecuador,ECU,2016,t,34,340,country_public
Ecuador,ECU,2016,t,35,353,country_public
Ecuador,ECU,2016,t,36,337,country_public
Ecuador,ECU,2016,t,37,369,country_public
Ecuador,ECU,2016,t,38,337,country_public
Ecuador,ECU,2016,t,39,360,country_public
Ecuador,ECU,2016,t,40,343,country_public
