Year,Sex,Age,Deaths,age_spn,Code,Country,Source
2018,m,49,887,1,TWN,Taiwan,direct
2018,m,50,939,1,TWN,Taiwan,direct
2018,m,51,1033,1,TWN,Taiwan,direct
2018,m,52,1166,1,TWN,Taiwan,direct
2018,m,53,1270,1,TWN,Taiwan,direct
2018,m,54,1317,1,TWN,Taiwan,direct
2018,m,55,1406,1,TWN,Taiwan,direct
2018,m,56,1458,1,TWN,Taiwan,direct
2018,m,57,1465,1,TWN,Taiwan,direct
2018,m,58,1623,1,TWN,Taiwan,direct
2018,m,59,1739,1,TWN,Taiwan,direct
2018,m,60,1640,1,TWN,Taiwan,direct
2018,m,61,1751,1,TWN,Taiwan,direct
2018,m,62,1829,1,TWN,Taiwan,direct
2018,m,63,1922,1,TWN,Taiwan,direct
2018,m,64,1992,1,TWN,Taiwan,direct
2018,m,65,1923,1,TWN,Taiwan,direct
2018,m,66,2073,1,TWN,Taiwan,direct
2018,m,67,2048,1,TWN,Taiwan,direct
2018,m,68,1947,1,TWN,Taiwan,direct
2018,m,69,2017,1,TWN,Taiwan,direct
2018,m,70,1847,1,TWN,Taiwan,direct
2018,m,71,1629,1,TWN,Taiwan,direct
2018,m,72,1464,1,TWN,Taiwan,direct
2018,m,73,1757,1,TWN,Taiwan,direct
2018,m,74,2013,1,TWN,Taiwan,direct
2018,m,75,2191,1,TWN,Taiwan,direct
2018,m,76,2238,1,TWN,Taiwan,direct
2018,m,77,2370,1,TWN,Taiwan,direct
2018,m,78,2413,1,TWN,Taiwan,direct
2018,m,79,2416,1,TWN,Taiwan,direct
2018,m,80,2498,1,TWN,Taiwan,direct
2018,m,81,2553,1,TWN,Taiwan,direct
2018,m,82,2544,1,TWN,Taiwan,direct
2018,m,83,2611,1,TWN,Taiwan,direct
2018,m,84,2551,1,TWN,Taiwan,direct
2018,m,85,2650,1,TWN,Taiwan,direct
2018,m,86,2725,1,TWN,Taiwan,direct
2018,m,87,2912,1,TWN,Taiwan,direct
2018,m,88,2851,1,TWN,Taiwan,direct
2018,m,89,2571,1,TWN,Taiwan,direct
2018,m,90,2282,1,TWN,Taiwan,direct
2018,m,91,2044,1,TWN,Taiwan,direct
2018,m,92,1740,1,TWN,Taiwan,direct
2018,m,93,1384,1,TWN,Taiwan,direct
2018,m,94,1058,1,TWN,Taiwan,direct
2018,m,95,857,1,TWN,Taiwan,direct
2018,m,96,679,1,TWN,Taiwan,direct
2018,m,97,496,1,TWN,Taiwan,direct
2018,m,98,302,1,TWN,Taiwan,direct
2018,m,99,206,1,TWN,Taiwan,direct
2018,m,100,484,-1,TWN,Taiwan,direct
2018,f,0,337,1,TWN,Taiwan,direct
2018,f,1,26,1,TWN,Taiwan,direct
2018,f,2,21,1,TWN,Taiwan,direct
2018,f,3,17,1,TWN,Taiwan,direct
2018,f,4,15,1,TWN,Taiwan,direct
2018,f,5,11,1,TWN,Taiwan,direct
2018,f,6,8,1,TWN,Taiwan,direct
2018,f,7,16,1,TWN,Taiwan,direct
2018,f,8,10,1,TWN,Taiwan,direct
2018,f,9,4,1,TWN,Taiwan,direct
2018,f,10,10,1,TWN,Taiwan,direct
2018,f,11,12,1,TWN,Taiwan,direct
2018,f,12,6,1,TWN,Taiwan,direct
2018,f,13,13,1,TWN,Taiwan,direct
2018,f,14,11,1,TWN,Taiwan,direct
2018,f,15,18,1,TWN,Taiwan,direct
2018,f,16,14,1,TWN,Taiwan,direct
2018,f,17,29,1,TWN,Taiwan,direct
2018,f,18,30,1,TWN,Taiwan,direct
2018,f,19,31,1,TWN,Taiwan,direct
2018,f,20,28,1,TWN,Taiwan,direct
2018,f,21,40,1,TWN,Taiwan,direct
2018,f,22,45,1,TWN,Taiwan,direct
2018,f,23,41,1,TWN,Taiwan,direct
2018,f,24,37,1,TWN,Taiwan,direct
2018,f,25,42,1,TWN,Taiwan,direct
2018,f,26,45,1,TWN,Taiwan,direct
2018,f,27,50,1,TWN,Taiwan,direct
2018,f,28,40,1,TWN,Taiwan,direct
2018,f,29,56,1,TWN,Taiwan,direct
2018,f,30,67,1,TWN,Taiwan,direct
2018,f,31,66,1,TWN,Taiwan,direct
2018,f,32,64,1,TWN,Taiwan,direct
2018,f,33,109,1,TWN,Taiwan,direct
2018,f,34,94,1,TWN,Taiwan,direct
2018,f,35,109,1,TWN,Taiwan,direct
2018,f,36,150,1,TWN,Taiwan,direct
2018,f,37,156,1,TWN,Taiwan,direct
2018,f,38,140,1,TWN,Taiwan,direct
2018,f,39,193,1,TWN,Taiwan,direct
2018,f,40,206,1,TWN,Taiwan,direct
2018,f,41,198,1,TWN,Taiwan,direct
2018,f,42,191,1,TWN,Taiwan,direct
2018,f,43,218,1,TWN,Taiwan,direct
2018,f,44,229,1,TWN,Taiwan,direct
2018,f,45,251,1,TWN,Taiwan,direct
2018,f,46,281,1,TWN,Taiwan,direct
2018,f,47,306,1,TWN,Taiwan,direct
2018,f,48,340,1,TWN,Taiwan,direct
2018,f,49,353,1,TWN,Taiwan,direct
2018,f,50,376,1,TWN,Taiwan,direct
2018,f,51,411,1,TWN,Taiwan,direct
2018,f,52,441,1,TWN,Taiwan,direct
2018,f,53,495,1,TWN,Taiwan,direct
2018,f,54,529,1,TWN,Taiwan,direct
2018,f,55,563,1,TWN,Taiwan,direct
2018,f,56,610,1,TWN,Taiwan,direct
2018,f,57,666,1,TWN,Taiwan,direct
2018,f,58,722,1,TWN,Taiwan,direct
2018,f,59,733,1,TWN,Taiwan,direct
2018,f,60,750,1,TWN,Taiwan,direct
2018,f,61,810,1,TWN,Taiwan,direct
2018,f,62,905,1,TWN,Taiwan,direct
2018,f,63,896,1,TWN,Taiwan,direct
2018,f,64,930,1,TWN,Taiwan,direct
2018,f,65,1015,1,TWN,Taiwan,direct
2018,f,66,1059,1,TWN,Taiwan,direct
2018,f,67,1165,1,TWN,Taiwan,direct
2018,f,68,1087,1,TWN,Taiwan,direct
2018,f,69,1093,1,TWN,Taiwan,direct
2018,f,70,1085,1,TWN,Taiwan,direct
2018,f,71,1000,1,TWN,Taiwan,direct
2018,f,72,945,1,TWN,Taiwan,direct
2018,f,73,1079,1,TWN,Taiwan,direct
2018,f,74,1299,1,TWN,Taiwan,direct
2018,f,75,1386,1,TWN,Taiwan,direct
2018,f,76,1509,1,TWN,Taiwan,direct
2018,f,77,1782,1,TWN,Taiwan,direct
2018,f,78,1959,1,TWN,Taiwan,direct
2018,f,79,2038,1,TWN,Taiwan,direct
2018,f,80,2216,1,TWN,Taiwan,direct
2018,f,81,2241,1,TWN,Taiwan,direct
2018,f,82,2302,1,TWN,Taiwan,direct
2018,f,83,2424,1,TWN,Taiwan,direct
2018,f,84,2537,1,TWN,Taiwan,direct
2018,f,85,2452,1,TWN,Taiwan,direct
2018,f,86,2532,1,TWN,Taiwan,direct
2018,f,87,2698,1,TWN,Taiwan,direct
2018,f,88,2428,1,TWN,Taiwan,direct
2018,f,89,2323,1,TWN,Taiwan,direct
2018,f,90,2165,1,TWN,Taiwan,direct
2018,f,91,1923,1,TWN,Taiwan,direct
2018,f,92,1724,1,TWN,Taiwan,direct
2018,f,93,1447,1,TWN,Taiwan,direct
2018,f,94,1230,1,TWN,Taiwan,direct
2018,f,95,1016,1,TWN,Taiwan,direct
2018,f,96,883,1,TWN,Taiwan,direct
2018,f,97,632,1,TWN,Taiwan,direct
2018,f,98,498,1,TWN,Taiwan,direct
2018,f,99,296,1,TWN,Taiwan,direct
2018,f,100,671,-1,TWN,Taiwan,direct
2019,t,0,675,1,TWN,Taiwan,direct
2019,t,1,52,1,TWN,Taiwan,direct
2019,t,2,39,1,TWN,Taiwan,direct
2019,t,3,34,1,TWN,Taiwan,direct
2019,t,4,26,1,TWN,Taiwan,direct
2019,t,5,29,1,TWN,Taiwan,direct
2019,t,6,17,1,TWN,Taiwan,direct
2019,t,7,23,1,TWN,Taiwan,direct
2019,t,8,18,1,TWN,Taiwan,direct
2019,t,9,17,1,TWN,Taiwan,direct
2019,t,10,21,1,TWN,Taiwan,direct
2019,t,11,20,1,TWN,Taiwan,direct
2019,t,12,19,1,TWN,Taiwan,direct
2019,t,13,28,1,TWN,Taiwan,direct
2019,t,14,36,1,TWN,Taiwan,direct
2019,t,15,50,1,TWN,Taiwan,direct
2019,t,16,59,1,TWN,Taiwan,direct
2019,t,17,89,1,TWN,Taiwan,direct
2019,t,18,144,1,TWN,Taiwan,direct
2019,t,19,136,1,TWN,Taiwan,direct
2019,t,20,135,1,TWN,Taiwan,direct
2019,t,21,126,1,TWN,Taiwan,direct
2019,t,22,152,1,TWN,Taiwan,direct
2019,t,23,149,1,TWN,Taiwan,direct
2019,t,24,142,1,TWN,Taiwan,direct
2019,t,25,145,1,TWN,Taiwan,direct
2019,t,26,126,1,TWN,Taiwan,direct
2019,t,27,153,1,TWN,Taiwan,direct
2019,t,28,162,1,TWN,Taiwan,direct
2019,t,29,167,1,TWN,Taiwan,direct
2019,t,30,176,1,TWN,Taiwan,direct
2019,t,31,216,1,TWN,Taiwan,direct
2019,t,32,213,1,TWN,Taiwan,direct
2019,t,33,278,1,TWN,Taiwan,direct
2019,t,34,290,1,TWN,Taiwan,direct
2019,t,35,297,1,TWN,Taiwan,direct
2019,t,36,399,1,TWN,Taiwan,direct
2019,t,37,455,1,TWN,Taiwan,direct
2019,t,38,505,1,TWN,Taiwan,direct
2019,t,39,599,1,TWN,Taiwan,direct
2019,t,40,681,1,TWN,Taiwan,direct
2019,t,41,643,1,TWN,Taiwan,direct
2019,t,42,772,1,TWN,Taiwan,direct
2019,t,43,782,1,TWN,Taiwan,direct
2019,t,44,792,1,TWN,Taiwan,direct
2019,t,45,868,1,TWN,Taiwan,direct
2019,t,46,945,1,TWN,Taiwan,direct
2019,t,47,1051,1,TWN,Taiwan,direct
2019,t,48,1174,1,TWN,Taiwan,direct
2019,t,49,1347,1,TWN,Taiwan,direct
2019,t,50,1367,1,TWN,Taiwan,direct
2019,t,51,1500,1,TWN,Taiwan,direct
2019,t,52,1496,1,TWN,Taiwan,direct
2019,t,53,1695,1,TWN,Taiwan,direct
2019,t,54,1856,1,TWN,Taiwan,direct
2019,t,55,1845,1,TWN,Taiwan,direct
2019,t,56,2111,1,TWN,Taiwan,direct
2019,t,57,2220,1,TWN,Taiwan,direct
2019,t,58,2372,1,TWN,Taiwan,direct
2019,t,59,2474,1,TWN,Taiwan,direct
2019,t,60,2521,1,TWN,Taiwan,direct
2019,t,61,2484,1,TWN,Taiwan,direct
2019,t,62,2667,1,TWN,Taiwan,direct
2019,t,63,2929,1,TWN,Taiwan,direct
2019,t,64,3097,1,TWN,Taiwan,direct
2019,t,65,3007,1,TWN,Taiwan,direct
2019,t,66,3106,1,TWN,Taiwan,direct
2019,t,67,3437,1,TWN,Taiwan,direct
2019,t,68,3369,1,TWN,Taiwan,direct
2019,t,69,3221,1,TWN,Taiwan,direct
2019,t,70,3378,1,TWN,Taiwan,direct
2019,t,71,2939,1,TWN,Taiwan,direct
2019,t,72,2893,1,TWN,Taiwan,direct
2019,t,73,2451,1,TWN,Taiwan,direct
2019,t,74,3092,1,TWN,Taiwan,direct
2019,t,75,3504,1,TWN,Taiwan,direct
2019,t,76,3635,1,TWN,Taiwan,direct
2019,t,77,3921,1,TWN,Taiwan,direct
2019,t,78,4268,1,TWN,Taiwan,direct
2019,t,79,4501,1,TWN,Taiwan,direct
2019,t,80,4520,1,TWN,Taiwan,direct
2019,t,81,4767,1,TWN,Taiwan,direct
2019,t,82,4994,1,TWN,Taiwan,direct
2019,t,83,4964,1,TWN,Taiwan,direct
2019,t,84,5259,1,TWN,Taiwan,direct
2019,t,85,5105,1,TWN,Taiwan,direct
2019,t,86,5221,1,TWN,Taiwan,direct
2019,t,87,5341,1,TWN,Taiwan,direct
2019,t,88,5194,1,TWN,Taiwan,direct
2019,t,89,5315,1,TWN,Taiwan,direct
2019,t,90,4839,1,TWN,Taiwan,direct
2019,t,91,4194,1,TWN,Taiwan,direct
2019,t,92,3713,1,TWN,Taiwan,direct
2019,t,93,3227,1,TWN,Taiwan,direct
2019,t,94,2603,1,TWN,Taiwan,direct
2019,t,95,2011,1,TWN,Taiwan,direct
2019,t,96,1555,1,TWN,Taiwan,direct
2019,t,97,1240,1,TWN,Taiwan,direct
2019,t,98,931,1,TWN,Taiwan,direct
2019,t,99,563,1,TWN,Taiwan,direct
2019,t,100,1162,-1,TWN,Taiwan,direct
2019,m,0,379,1,TWN,Taiwan,direct
2019,m,1,28,1,TWN,Taiwan,direct
2019,m,2,24,1,TWN,Taiwan,direct
2019,m,3,24,1,TWN,Taiwan,direct
2019,m,4,12,1,TWN,Taiwan,direct
2019,m,5,17,1,TWN,Taiwan,direct
2019,m,6,11,1,TWN,Taiwan,direct
2019,m,7,15,1,TWN,Taiwan,direct
2019,m,8,10,1,TWN,Taiwan,direct
2019,m,9,7,1,TWN,Taiwan,direct
2019,m,10,10,1,TWN,Taiwan,direct
2019,m,11,10,1,TWN,Taiwan,direct
2019,m,12,6,1,TWN,Taiwan,direct
2019,m,13,17,1,TWN,Taiwan,direct
2019,m,14,16,1,TWN,Taiwan,direct
2019,m,15,35,1,TWN,Taiwan,direct
2019,m,16,42,1,TWN,Taiwan,direct
2019,m,17,57,1,TWN,Taiwan,direct
2019,m,18,108,1,TWN,Taiwan,direct
2019,m,19,91,1,TWN,Taiwan,direct
2019,m,20,97,1,TWN,Taiwan,direct
2019,m,21,99,1,TWN,Taiwan,direct
2019,m,22,101,1,TWN,Taiwan,direct
2019,m,23,111,1,TWN,Taiwan,direct
2019,m,24,89,1,TWN,Taiwan,direct
2019,m,25,103,1,TWN,Taiwan,direct
2019,m,26,90,1,TWN,Taiwan,direct
2019,m,27,108,1,TWN,Taiwan,direct
2019,m,28,103,1,TWN,Taiwan,direct
2019,m,29,119,1,TWN,Taiwan,direct
2019,m,30,120,1,TWN,Taiwan,direct
2019,m,31,142,1,TWN,Taiwan,direct
2019,m,32,141,1,TWN,Taiwan,direct
2019,m,33,204,1,TWN,Taiwan,direct
2019,m,34,191,1,TWN,Taiwan,direct
2019,m,35,214,1,TWN,Taiwan,direct
2019,m,36,268,1,TWN,Taiwan,direct
2019,m,37,313,1,TWN,Taiwan,direct
2019,m,38,345,1,TWN,Taiwan,direct
2019,m,39,436,1,TWN,Taiwan,direct
2019,m,40,471,1,TWN,Taiwan,direct
2019,m,41,468,1,TWN,Taiwan,direct
2019,m,42,577,1,TWN,Taiwan,direct
2019,m,43,569,1,TWN,Taiwan,direct
2019,m,44,599,1,TWN,Taiwan,direct
2019,m,45,623,1,TWN,Taiwan,direct
2019,m,46,696,1,TWN,Taiwan,direct
2019,m,47,740,1,TWN,Taiwan,direct
2019,m,48,848,1,TWN,Taiwan,direct
2019,m,49,982,1,TWN,Taiwan,direct
2019,m,50,979,1,TWN,Taiwan,direct
2019,m,51,1082,1,TWN,Taiwan,direct
2019,m,52,1078,1,TWN,Taiwan,direct
2019,m,53,1216,1,TWN,Taiwan,direct
2019,m,54,1332,1,TWN,Taiwan,direct
2019,m,55,1332,1,TWN,Taiwan,direct
2019,m,56,1524,1,TWN,Taiwan,direct
2019,m,57,1602,1,TWN,Taiwan,direct
2019,m,58,1660,1,TWN,Taiwan,direct
2019,m,59,1750,1,TWN,Taiwan,direct
2019,m,60,1757,1,TWN,Taiwan,direct
2019,m,61,1714,1,TWN,Taiwan,direct
2019,m,62,1829,1,TWN,Taiwan,direct
2019,m,63,1990,1,TWN,Taiwan,direct
2019,m,64,2041,1,TWN,Taiwan,direct
2019,m,65,1987,1,TWN,Taiwan,direct
2019,m,66,2109,1,TWN,Taiwan,direct
2019,m,67,2310,1,TWN,Taiwan,direct
2019,m,68,2178,1,TWN,Taiwan,direct
2019,m,69,2067,1,TWN,Taiwan,direct
2019,m,70,2149,1,TWN,Taiwan,direct
2019,m,71,1845,1,TWN,Taiwan,direct
2019,m,72,1788,1,TWN,Taiwan,direct
2019,m,73,1456,1,TWN,Taiwan,direct
2019,m,74,1874,1,TWN,Taiwan,direct
2019,m,75,2120,1,TWN,Taiwan,direct
2019,m,76,2074,1,TWN,Taiwan,direct
2019,m,77,2233,1,TWN,Taiwan,direct
2019,m,78,2386,1,TWN,Taiwan,direct
2019,m,79,2471,1,TWN,Taiwan,direct
2019,m,80,2453,1,TWN,Taiwan,direct
2019,m,81,2450,1,TWN,Taiwan,direct
2019,m,82,2607,1,TWN,Taiwan,direct
2019,m,83,2526,1,TWN,Taiwan,direct
2019,m,84,2673,1,TWN,Taiwan,direct
2019,m,85,2555,1,TWN,Taiwan,direct
2019,m,86,2578,1,TWN,Taiwan,direct
2019,m,87,2710,1,TWN,Taiwan,direct
2019,m,88,2707,1,TWN,Taiwan,direct
2019,m,89,2692,1,TWN,Taiwan,direct
2019,m,90,2435,1,TWN,Taiwan,direct
2019,m,91,2142,1,TWN,Taiwan,direct
2019,m,92,1834,1,TWN,Taiwan,direct
2019,m,93,1541,1,TWN,Taiwan,direct
2019,m,94,1226,1,TWN,Taiwan,direct
2019,m,95,937,1,TWN,Taiwan,direct
2019,m,96,675,1,TWN,Taiwan,direct
2019,m,97,509,1,TWN,Taiwan,direct
2019,m,98,384,1,TWN,Taiwan,direct
2019,m,99,243,1,TWN,Taiwan,direct
2019,m,100,497,-1,TWN,Taiwan,direct
2019,f,0,296,1,TWN,Taiwan,direct
2019,f,1,24,1,TWN,Taiwan,direct
2019,f,2,15,1,TWN,Taiwan,direct
2019,f,3,10,1,TWN,Taiwan,direct
2019,f,4,14,1,TWN,Taiwan,direct
2019,f,5,12,1,TWN,Taiwan,direct
2019,f,6,6,1,TWN,Taiwan,direct
2019,f,7,8,1,TWN,Taiwan,direct
2019,f,8,8,1,TWN,Taiwan,direct
2019,f,9,10,1,TWN,Taiwan,direct
2019,f,10,11,1,TWN,Taiwan,direct
2019,f,11,10,1,TWN,Taiwan,direct
2019,f,12,13,1,TWN,Taiwan,direct
2019,f,13,11,1,TWN,Taiwan,direct
2019,f,14,20,1,TWN,Taiwan,direct
2019,f,15,15,1,TWN,Taiwan,direct
2019,f,16,17,1,TWN,Taiwan,direct
2019,f,17,32,1,TWN,Taiwan,direct
2019,f,18,36,1,TWN,Taiwan,direct
2019,f,19,45,1,TWN,Taiwan,direct
2019,f,20,38,1,TWN,Taiwan,direct
2019,f,21,27,1,TWN,Taiwan,direct
2019,f,22,51,1,TWN,Taiwan,direct
2019,f,23,38,1,TWN,Taiwan,direct
2019,f,24,53,1,TWN,Taiwan,direct
2019,f,25,42,1,TWN,Taiwan,direct
2019,f,26,36,1,TWN,Taiwan,direct
2019,f,27,45,1,TWN,Taiwan,direct
2019,f,28,59,1,TWN,Taiwan,direct
2019,f,29,48,1,TWN,Taiwan,direct
2019,f,30,56,1,TWN,Taiwan,direct
2019,f,31,74,1,TWN,Taiwan,direct
2019,f,32,72,1,TWN,Taiwan,direct
2019,f,33,74,1,TWN,Taiwan,direct
2019,f,34,99,1,TWN,Taiwan,direct
2019,f,35,83,1,TWN,Taiwan,direct
2019,f,36,131,1,TWN,Taiwan,direct
2019,f,37,142,1,TWN,Taiwan,direct
2019,f,38,160,1,TWN,Taiwan,direct
2019,f,39,163,1,TWN,Taiwan,direct
2019,f,40,210,1,TWN,Taiwan,direct
2019,f,41,175,1,TWN,Taiwan,direct
2019,f,42,195,1,TWN,Taiwan,direct
2019,f,43,213,1,TWN,Taiwan,direct
2019,f,44,193,1,TWN,Taiwan,direct
2019,f,45,245,1,TWN,Taiwan,direct
2019,f,46,249,1,TWN,Taiwan,direct
2019,f,47,311,1,TWN,Taiwan,direct
2019,f,48,326,1,TWN,Taiwan,direct
2019,f,49,365,1,TWN,Taiwan,direct
2019,f,50,388,1,TWN,Taiwan,direct
2019,f,51,418,1,TWN,Taiwan,direct
2019,f,52,418,1,TWN,Taiwan,direct
2019,f,53,479,1,TWN,Taiwan,direct
2019,f,54,524,1,TWN,Taiwan,direct
2019,f,55,513,1,TWN,Taiwan,direct
2019,f,56,587,1,TWN,Taiwan,direct
2019,f,57,618,1,TWN,Taiwan,direct
2019,f,58,712,1,TWN,Taiwan,direct
2019,f,59,724,1,TWN,Taiwan,direct
2019,f,60,764,1,TWN,Taiwan,direct
2019,f,61,770,1,TWN,Taiwan,direct
2019,f,62,838,1,TWN,Taiwan,direct
2019,f,63,939,1,TWN,Taiwan,direct
2019,f,64,1056,1,TWN,Taiwan,direct
2019,f,65,1020,1,TWN,Taiwan,direct
2019,f,66,997,1,TWN,Taiwan,direct
2019,f,67,1127,1,TWN,Taiwan,direct
2019,f,68,1191,1,TWN,Taiwan,direct
2019,f,69,1154,1,TWN,Taiwan,direct
2019,f,70,1229,1,TWN,Taiwan,direct
2019,f,71,1094,1,TWN,Taiwan,direct
2019,f,72,1105,1,TWN,Taiwan,direct
2019,f,73,995,1,TWN,Taiwan,direct
2019,f,74,1218,1,TWN,Taiwan,direct
2019,f,75,1384,1,TWN,Taiwan,direct
2019,f,76,1561,1,TWN,Taiwan,direct
2019,f,77,1688,1,TWN,Taiwan,direct
2019,f,78,1882,1,TWN,Taiwan,direct
2019,f,79,2030,1,TWN,Taiwan,direct
2019,f,80,2067,1,TWN,Taiwan,direct
2019,f,81,2317,1,TWN,Taiwan,direct
2019,f,82,2387,1,TWN,Taiwan,direct
2019,f,83,2438,1,TWN,Taiwan,direct
2019,f,84,2586,1,TWN,Taiwan,direct
2019,f,85,2550,1,TWN,Taiwan,direct
2019,f,86,2643,1,TWN,Taiwan,direct
2019,f,87,2631,1,TWN,Taiwan,direct
2019,f,88,2487,1,TWN,Taiwan,direct
2019,f,89,2623,1,TWN,Taiwan,direct
2019,f,90,2404,1,TWN,Taiwan,direct
2019,f,91,2052,1,TWN,Taiwan,direct
2019,f,92,1879,1,TWN,Taiwan,direct
2019,f,93,1686,1,TWN,Taiwan,direct
2019,f,94,1377,1,TWN,Taiwan,direct
2019,f,95,1074,1,TWN,Taiwan,direct
2019,f,96,880,1,TWN,Taiwan,direct
2019,f,97,731,1,TWN,Taiwan,direct
2019,f,98,547,1,TWN,Taiwan,direct
2019,f,99,320,1,TWN,Taiwan,direct
2019,f,100,665,-1,TWN,Taiwan,direct
2020,t,0,588,1,TWN,Taiwan,direct
2020,t,1,59,1,TWN,Taiwan,direct
2020,t,2,30,1,TWN,Taiwan,direct
2020,t,3,21,1,TWN,Taiwan,direct
2020,t,4,23,1,TWN,Taiwan,direct
2020,t,5,15,1,TWN,Taiwan,direct
2020,t,6,16,1,TWN,Taiwan,direct
2020,t,7,23,1,TWN,Taiwan,direct
2020,t,8,22,1,TWN,Taiwan,direct
2020,t,9,14,1,TWN,Taiwan,direct
2020,t,10,7,1,TWN,Taiwan,direct
2020,t,11,24,1,TWN,Taiwan,direct
2020,t,12,23,1,TWN,Taiwan,direct
2020,t,13,29,1,TWN,Taiwan,direct
2020,t,14,32,1,TWN,Taiwan,direct
2020,t,15,48,1,TWN,Taiwan,direct
2020,t,16,62,1,TWN,Taiwan,direct
2020,t,17,66,1,TWN,Taiwan,direct
2020,t,18,116,1,TWN,Taiwan,direct
2020,t,19,138,1,TWN,Taiwan,direct
2020,t,20,153,1,TWN,Taiwan,direct
2020,t,21,120,1,TWN,Taiwan,direct
2020,t,22,124,1,TWN,Taiwan,direct
2020,t,23,158,1,TWN,Taiwan,direct
2020,t,24,152,1,TWN,Taiwan,direct
2020,t,25,145,1,TWN,Taiwan,direct
2020,t,26,139,1,TWN,Taiwan,direct
2020,t,27,156,1,TWN,Taiwan,direct
2020,t,28,160,1,TWN,Taiwan,direct
2020,t,29,186,1,TWN,Taiwan,direct
2020,t,30,190,1,TWN,Taiwan,direct
2020,t,31,169,1,TWN,Taiwan,direct
2020,t,32,210,1,TWN,Taiwan,direct
2020,t,33,196,1,TWN,Taiwan,direct
2020,t,34,258,1,TWN,Taiwan,direct
2020,t,35,304,1,TWN,Taiwan,direct
2020,t,36,358,1,TWN,Taiwan,direct
2020,t,37,417,1,TWN,Taiwan,direct
2020,t,38,499,1,TWN,Taiwan,direct
2020,t,39,486,1,TWN,Taiwan,direct
2020,t,40,575,1,TWN,Taiwan,direct
2020,t,41,660,1,TWN,Taiwan,direct
2020,t,42,694,1,TWN,Taiwan,direct
2020,t,43,810,1,TWN,Taiwan,direct
2020,t,44,838,1,TWN,Taiwan,direct
2020,t,45,812,1,TWN,Taiwan,direct
2020,t,46,917,1,TWN,Taiwan,direct
2020,t,47,988,1,TWN,Taiwan,direct
2020,t,48,1042,1,TWN,Taiwan,direct
2020,t,49,1185,1,TWN,Taiwan,direct
2020,t,50,1326,1,TWN,Taiwan,direct
2020,t,51,1475,1,TWN,Taiwan,direct
2020,t,52,1517,1,TWN,Taiwan,direct
2020,t,53,1664,1,TWN,Taiwan,direct
2020,t,54,1766,1,TWN,Taiwan,direct
2020,t,55,1785,1,TWN,Taiwan,direct
2020,t,56,2056,1,TWN,Taiwan,direct
2020,t,57,2129,1,TWN,Taiwan,direct
2020,t,58,2221,1,TWN,Taiwan,direct
2020,t,59,2358,1,TWN,Taiwan,direct
2020,t,60,2512,1,TWN,Taiwan,direct
2020,t,61,2621,1,TWN,Taiwan,direct
2020,t,62,2611,1,TWN,Taiwan,direct
2020,t,63,2774,1,TWN,Taiwan,direct
2020,t,64,3063,1,TWN,Taiwan,direct
2020,t,65,3177,1,TWN,Taiwan,direct
2020,t,66,3083,1,TWN,Taiwan,direct
2020,t,67,3189,1,TWN,Taiwan,direct
2020,t,68,3457,1,TWN,Taiwan,direct
2020,t,69,3444,1,TWN,Taiwan,direct
2020,t,70,3245,1,TWN,Taiwan,direct
2020,t,71,3330,1,TWN,Taiwan,direct
2020,t,72,3114,1,TWN,Taiwan,direct
2020,t,73,2873,1,TWN,Taiwan,direct
2020,t,74,2583,1,TWN,Taiwan,direct
2020,t,75,3169,1,TWN,Taiwan,direct
2020,t,76,3553,1,TWN,Taiwan,direct
2020,t,77,3743,1,TWN,Taiwan,direct
2020,t,78,4133,1,TWN,Taiwan,direct
2020,t,79,4561,1,TWN,Taiwan,direct
2020,t,80,4672,1,TWN,Taiwan,direct
2020,t,81,4769,1,TWN,Taiwan,direct
2020,t,82,4861,1,TWN,Taiwan,direct
2020,t,83,4950,1,TWN,Taiwan,direct
2020,t,84,4981,1,TWN,Taiwan,direct
2020,t,85,5188,1,TWN,Taiwan,direct
2020,t,86,4975,1,TWN,Taiwan,direct
2020,t,87,5056,1,TWN,Taiwan,direct
2020,t,88,5017,1,TWN,Taiwan,direct
2020,t,89,5103,1,TWN,Taiwan,direct
2020,t,90,4795,1,TWN,Taiwan,direct
2020,t,91,4170,1,TWN,Taiwan,direct
2020,t,92,3750,1,TWN,Taiwan,direct
2020,t,93,3338,1,TWN,Taiwan,direct
2020,t,94,2712,1,TWN,Taiwan,direct
2020,t,95,2161,1,TWN,Taiwan,direct
2020,t,96,1565,1,TWN,Taiwan,direct
2020,t,97,1204,1,TWN,Taiwan,direct
2020,t,98,985,1,TWN,Taiwan,direct
2020,t,99,636,1,TWN,Taiwan,direct
2020,t,100,1285,-1,TWN,Taiwan,direct
2020,m,0,334,1,TWN,Taiwan,direct
2020,m,1,31,1,TWN,Taiwan,direct
2020,m,2,15,1,TWN,Taiwan,direct
2020,m,3,15,1,TWN,Taiwan,direct
2020,m,4,12,1,TWN,Taiwan,direct
2020,m,5,9,1,TWN,Taiwan,direct
2020,m,6,10,1,TWN,Taiwan,direct
2020,m,7,11,1,TWN,Taiwan,direct
2020,m,8,12,1,TWN,Taiwan,direct
2020,m,9,8,1,TWN,Taiwan,direct
2020,m,10,3,1,TWN,Taiwan,direct
2020,m,11,15,1,TWN,Taiwan,direct
2020,m,12,12,1,TWN,Taiwan,direct
2020,m,13,17,1,TWN,Taiwan,direct
