"age" "country" "eta.1" "eta.1.low" "eta.1.up" "roa.1" "roa.1.low" "roa.1.up" "eta.2" "eta.2.low" "eta.2.up" "roa.2" "roa.2.low" "roa.2.up" "delta" "delta.low" "delta.up"
"431" 15 "Brazil" -7.17232149917641 -7.18719660208099 -7.15744639627182 0.307499499690757 0.297058007231054 0.31794099215046 -8.98385397543276 -9.01480128704763 -8.9529066638179 0.262477940445638 0.248806999430458 0.276148881460818 0.045021559245118 0.0278192514631206 0.0622238670271154
"432" 16 "Brazil" -6.86482199948565 -6.87420962159414 -6.85543437737715 0.27777624890067 0.26984483954109 0.285707658260251 -8.72137603498712 -8.7428708955374 -8.69988117443684 0.252267789657451 0.240000398969444 0.264535180345459 0.0255084592432189 0.0109003748814192 0.0401165436050185
"433" 17 "Brazil" -6.61676900137507 -6.62512058138924 -6.60841742136089 0.198170223630431 0.192865575897727 0.203474871363135 -8.47931839611786 -8.49603087250445 -8.46260591973127 0.21740035073914 0.207966940238806 0.226833761239475 -0.0192301271087096 -0.030052720200751 -0.00840753401666825
"434" 18 "Brazil" -6.46848155222479 -6.47631564624207 -6.46064745820751 0.104516541094188 0.0996962036456403 0.109336878542736 -8.28657533350884 -8.30176129677802 -8.27138937023966 0.160703752835279 0.15343849404891 0.167969011621648 -0.0561872117410918 -0.0649061358920856 -0.0474682875900979
"435" 19 "Brazil" -6.40773591918669 -6.4152168634253 -6.40025497494808 0.0383258383733747 0.0336297402830819 0.0430219364636674 -8.1579108904473 -8.1723370317466 -8.143484749148 0.0985980903120209 0.0920670326896773 0.105129147934365 -0.0602722519386463 -0.0683163833982897 -0.0522281204790029
"436" 20 "Brazil" -6.39182987547804 -6.39917784420623 -6.38448190674984 -0.000996508036711141 -0.00559070720295266 0.00359769112953037 -8.0893791528848 -8.10316727106473 -8.07559103470487 0.045654714588153 0.0392616181889713 0.0520478109873346 -0.0466512226248641 -0.0545238554467556 -0.0387785898029726
"437" 21 "Brazil" -6.40972893526011 -6.41705438222172 -6.40240348829851 -0.023954211531704 -0.0285139538954983 -0.0193944691679096 -8.066601461271 -8.07998991731049 -8.0532130052315 0.0127637680292363 0.00648043252084182 0.0190471035376308 -0.0367179795609403 -0.0444814552989864 -0.0289545038228941
"438" 22 "Brazil" -6.43973829854145 -6.44709821737178 -6.43237837971111 -0.0298093508063086 -0.0343712570937592 -0.0252474445188581 -8.06385161682633 -8.07707452339683 -8.05062871025583 -0.000673265376045507 -0.00685380874415322 0.00550727799206221 -0.0291360854302631 -0.0368178889490041 -0.0214542819115222
"439" 23 "Brazil" -6.46934763687273 -6.47677700912898 -6.46191826461648 -0.0286598683489236 -0.0332324924630646 -0.0240872442347827 -8.06794799202309 -8.08113840917416 -8.05475757487201 -0.00294039241702659 -0.00906535290357899 0.0031845680695258 -0.0257194759318971 -0.0333630374218735 -0.0180759144419206
"440" 24 "Brazil" -6.49705803523929 -6.50455978981696 -6.48955628066162 -0.0161328848550739 -0.0207174014507246 -0.0115483682594233 -8.06973240166038 -8.08295080711707 -8.05651399620369 -0.00207545146844623 -0.00818186797656555 0.00403096503967309 -0.0140574333866272 -0.0216932774779133 -0.00642158929534117
"441" 25 "Brazil" -6.50161340658288 -6.50915802625955 -6.49406878690621 0.000796934842488994 -0.00379960891031786 0.00539347859529585 -8.07209889495998 -8.08537243523023 -8.05882535468973 -0.00512706402807162 -0.0112288282140832 0.00097470015793999 0.00592399887056061 -0.00171535585697768 0.0135633535980989
"442" 26 "Brazil" -6.49546416555431 -6.50301684645886 -6.48791148464977 0.0100627819685108 0.00546072732933872 0.014664836607683 -8.07998652971652 -8.093321081661 -8.06665197777204 -0.0101535221175002 -0.0162494491500224 -0.00405759508497802 0.020216304086011 0.0125782916948349 0.0278543164771872
"443" 27 "Brazil" -6.48148784264585 -6.48901936341406 -6.47395632187765 0.0155372508364979 0.0109395686485358 0.0201349330244601 -8.09240593919498 -8.10578203884097 -8.07902983954899 -0.00954342849905832 -0.0156264858403786 -0.00346037115773802 0.0250806793355567 0.0174555715907904 0.032705787080323
"444" 28 "Brazil" -6.46438966388132 -6.47187719477575 -6.45690213298689 0.015871955307297 0.0112841449958504 0.0204597656187436 -8.09907338671464 -8.11244056627616 -8.08570620715312 0.0018718338160264 -0.00419596045343728 0.00793962808549008 0.0140001214912706 0.00639314240950946 0.0216071005730318
"445" 29 "Brazil" -6.44974393203126 -6.45717773331566 -6.44231013074686 0.015568623301546 0.0109953971865317 0.0201418494165603 -8.08866227156293 -8.10194942073175 -8.0753751223941 0.0222346085826999 0.0161787587961651 0.0282904583692346 -0.00666598528115347 -0.0142546421936856 0.000922671631378679
"446" 30 "Brazil" -6.43325241727823 -6.44063363290668 -6.42587120164977 0.0149821505303311 0.0104296800696208 0.0195346209910415 -8.05460416954924 -8.06774491862957 -8.04146342046891 0.0386043443124438 0.0325606040433136 0.0446480845815739 -0.0236221937821126 -0.0311886846290208 -0.0160557029352044
"447" 31 "Brazil" -6.4197796309706 -6.42710672773986 -6.41245253420134 0.0194390515412204 0.0149116228894522 0.0239664801929886 -8.01145358293804 -8.02440556917441 -7.99850159670166 0.0420040121562328 0.0359804249699121 0.0480275993425536 -0.0225649606150125 -0.0301002915823993 -0.0150296296476256
"448" 32 "Brazil" -6.39437431419579 -6.4016337539937 -6.38711487439787 0.0286226924792707 0.0241206938469249 0.0331246911116166 -7.97059614523678 -7.98334256069996 -7.95784972977359 0.042198825662803 0.0362072283276678 0.0481904229979381 -0.0135761331835322 -0.0210706131729673 -0.00608165319409717
"449" 33 "Brazil" -6.36253424601206 -6.36971272690898 -6.35535576511513 0.0328599261115801 0.0283859486522369 0.0373339035709233 -7.92705593161243 -7.93959414263481 -7.91451772059005 0.044449787717002 0.0385006808994151 0.0503988945345889 -0.011589861605422 -0.0190335398785454 -0.00414618333229853
"450" 34 "Brazil" -6.32865446197263 -6.3357448091259 -6.32156411481935 0.0373964824865345 0.0329546053366432 0.0418383596364257 -7.88169656980277 -7.89402336833624 -7.86936977126931 0.0467518933398918 0.0408502075489092 0.0526535791308745 -0.00935541085335734 -0.0167418963363332 -0.00196892537038152
"451" 35 "Brazil" -6.28774128103899 -6.29473953789505 -6.28074302418293 0.0392426853019154 0.0348329902310601 0.0436523803727708 -7.83355214493265 -7.84565811139326 -7.82144617847203 0.0516968388459449 0.0458430464637194 0.0575506312281704 -0.0124541535440295 -0.019783020842059 -0.00512528624599987
"452" 36 "Brazil" -6.25016909136879 -6.25708049812461 -6.24325768461298 0.037868488328217 0.0334895052758416 0.0422474713805924 -7.77830289211088 -7.7901759205933 -7.76642986362846 0.0616789300396223 0.0558694565231839 0.0674884035560608 -0.0238104417114053 -0.0310854314097617 -0.016535452013049
"453" 37 "Brazil" -6.21200430438255 -6.21884272162418 -6.20516588714093 0.036121646991734 0.0317718189945539 0.0404714749889142 -7.7101942848534 -7.72183160617094 -7.69855696353587 0.0683615933568507 0.0625943390344502 0.0741288476792512 -0.0322399463651166 -0.0394636729673836 -0.0250162197628497
"454" 38 "Brazil" -6.17792579738533 -6.18470685056085 -6.1711447442098 0.0363410175516354 0.0320207118730067 0.0406613232302642 -7.64157970539718 -7.65299486264767 -7.63016454814669 0.0652729246947401 0.0595499886576419 0.0709958607318383 -0.0289319071431047 -0.0361024746270288 -0.0217613396591806
"455" 39 "Brazil" -6.13932226927928 -6.14604734979122 -6.13259718876735 0.0442659120042075 0.0399736131979341 0.0485582108104809 -7.57964843546392 -7.59086521877177 -7.56843165215608 0.0619080864142831 0.0562318575696012 0.0675843152589651 -0.0176421744100757 -0.0247585922547174 -0.0105257565654339
"456" 40 "Brazil" -6.08939397337691 -6.09605246583679 -6.08273548091704 0.0497541007376459 0.0454882307241665 0.0540199707511252 -7.51776353256861 -7.52880433979235 -7.50672272534487 0.0611930851996654 0.0555616896802546 0.0668244807190761 -0.0114389844620195 -0.0185037040224792 -0.00437426490155986
"457" 41 "Brazil" -6.03981406780399 -6.04639946790191 -6.03322866770608 0.0543536682785817 0.0501183349090504 0.058589001648113 -7.45726226506459 -7.46814355000735 -7.44638098012184 0.059890341803142 0.0542991628600775 0.0654815207462065 -0.00553667352456033 -0.0125508969829649 0.00147754993384426
"458" 42 "Brazil" -5.98068663681975 -5.98719210436037 -5.97418116927913 0.0614477560023881 0.0572465747716274 0.0656489372331487 -7.39798284896233 -7.40871795754317 -7.38724774038149 0.0588892003827017 0.053338155909478 0.0644402448559255 0.00255855561968632 -0.00440305471682371 0.00952016595619635
"459" 43 "Brazil" -5.91691855579922 -5.92333771287503 -5.9104993987234 0.0679986298479345 0.0638360969810452 0.0721611627148238 -7.33948386429919 -7.35007799088818 -7.3288897377102 0.0627900965874 0.0572793855882268 0.0683008075865732 0.0052085332605345 -0.00169759558161307 0.0121146621026821
"460" 44 "Brazil" -5.84468937712388 -5.85101238572528 -5.83836636852248 0.0765115949499333 0.0723915175157462 0.0806316723841204 -7.27240265578753 -7.28285053444699 -7.26195477712807 0.0705236772812419 0.0650520474691384 0.0759953070933453 0.00598791766869144 -0.000861445138489743 0.0128372804758726
"461" 45 "Brazil" -5.76389536589935 -5.77011186895597 -5.75767886284272 0.0830084333306034 0.0789347212864665 0.0870821453747403 -7.19843650973671 -7.20872747796529 -7.18814554150813 0.07594195570895 0.0705084101602494 0.0813755012576506 0.00706647762165336 0.000275413857532889 0.0138575413857738
"462" 46 "Brazil" -5.67867251046267 -5.68477594038176 -5.67256908054359 0.086103595983106 0.0820819065964918 0.0901252853697202 -7.12051874436963 -7.13064442228594 -7.11039306645332 0.0764801489713753 0.0710871561298345 0.0818731418129162 0.00962344701173068 0.0028960138228156 0.0163508802006458
"463" 47 "Brazil" -5.59168817393314 -5.59767059934928 -5.585705748517 0.0822978380246941 0.0783316731953522 0.0862640028540361 -7.04547621179396 -7.05543112274099 -7.03552130084692 0.0704432241230211 0.0650960801958395 0.0757903680502027 0.0118546139016731 0.00519710598718255 0.0185121218161636
"464" 48 "Brazil" -5.51407683441328 -5.51993368085903 -5.50821998796754 0.0776333449451663 0.073727501502168 0.0815391883881646 -6.97963229612359 -6.98940793255491 -6.96985665969227 0.0654133968225685 0.0601163844034306 0.0707104092417065 0.0122199481225977 0.00563861439988512 0.0188012818453104
"465" 49 "Brazil" -5.4364214840428 -5.44214702746204 -5.43069594062356 0.0784821977676082 0.0746372569153531 0.0823271386198633 -6.91464941814882 -6.9242316063865 -6.90506722991114 0.0707163774414195 0.0654714544417899 0.075961300441049 0.00776582032618878 0.0012625298183471 0.0142691108340305
"466" 50 "Brazil" -5.35711243887807 -5.36271020713711 -5.35151467061903 0.0751562554044756 0.0713712766141759 0.0789412341947752 -6.83819954124075 -6.84757348299635 -6.82882559948515 0.0776593980547235 0.0724673665010136 0.0828514296084335 -0.00250314265024798 -0.00892834740167328 0.00392206210117732
"467" 51 "Brazil" -5.28610897323385 -5.29159440673225 -5.28062353973546 0.0684707892998131 0.064744878118917 0.0721967004807092 -6.75933062203937 -6.76848978942578 -6.75017145465296 0.0802813857748079 0.0751432131218147 0.0854195584278011 -0.0118105964749948 -0.0181575037801234 -0.00546368916986629
"468" 52 "Brazil" -5.22017086027844 -5.22555718312809 -5.21478453742879 0.0690043387728356 0.0653340649411147 0.0726746126045565 -6.67763676969113 -6.68658825445307 -6.6686852849292 0.0803126398218672 0.0752319824597064 0.085393297184028 -0.0113083010490316 -0.0175759951410797 -0.00504060695698348
"469" 53 "Brazil" -5.14810029568818 -5.15339162294833 -5.14280896842803 0.0701643727690144 0.0665431677350499 0.073785577802979 -6.59870534239564 -6.60746273779222 -6.58994794699905 0.0796658791891782 0.0746453997558269 0.0846863586225295 -0.00950150642016379 -0.0156916873253323 -0.00331132551499523
"470" 54 "Brazil" -5.07984211474041 -5.08504835349758 -5.07463587598325 0.0678807939930612 0.0643075608902243 0.0714540270958982 -6.51830501131278 -6.52687786073144 -6.50973216189412 0.0827115949454136 0.0777493888393719 0.0876738010514552 -0.0148308009523523 -0.020945658615949 -0.00871594328875567
"471" 55 "Brazil" -5.01233870770206 -5.01746539621259 -5.00721201919153 0.0667738892630476 0.0632461399839811 0.0703016385421141 -6.43328215250481 -6.44167633786653 -6.42488796714309 0.0836962322078412 0.0787854421038319 0.0886070223118505 -0.0169223429447936 -0.0229689018357323 -0.0108757840538548
"472" 56 "Brazil" -4.94629433621432 -4.95134377480175 -4.94124489762689 0.0715240660104564 0.0680427483238035 0.0750053836971092 -6.35091254689709 -6.35914436877986 -6.34268072501433 0.0770325159207799 0.0721695864020479 0.0818954454395118 -0.00550844991032351 -0.0114890565969028 0.000472156776255766
"473" 57 "Brazil" -4.86929057568115 -4.87425621213153 -4.86432493923077 0.0770765706534737 0.0736389850008038 0.0805141563061436 -6.27921712066325 -6.28731378979981 -6.27112045152669 0.0696512882133509 0.0648390975129508 0.0744634789137509 0.00742528244012286 0.00151138571660299 0.0133391791636427
"474" 58 "Brazil" -4.79214119490737 -4.79702745045569 -4.78725493935905 0.0786567150244153 0.0752652625111341 0.0820481675376965 -6.21160997047039 -6.21958652866456 -6.20363341227622 0.0742860804696202 0.069525343541441 0.0790468173977993 0.00437063455479514 -0.00147458282774675 0.010215851937337
"475" 59 "Brazil" -4.71197714563232 -4.71678727804735 -4.70716701321728 0.0804861140766318 0.0771385514442353 0.0838336767090282 -6.13064495972401 -6.13849210828398 -6.12279781116404 0.0879306094318237 0.0832143645062656 0.0926468543573819 -0.00744449535519198 -0.0132280186564047 -0.00166097205397927
"476" 60 "Brazil" -4.63116896675411 -4.6359079834678 -4.62642995004042 0.0780262708987007 0.0747178794021931 0.0813346623952084 -6.03574875160675 -6.04345595509831 -6.02804154811519 0.0914591688009438 0.0867830529487647 0.096135284653123 -0.0134328979022431 -0.0191610314339587 -0.00770476437052749
"477" 61 "Brazil" -4.55592460383491 -4.56060569361855 -4.55124351405128 0.0717536793710525 0.068480242157564 0.0750271165845409 -5.94772662212212 -5.95530270347611 -5.94015054076814 0.086975919950989 0.0823408535059255 0.0916109863960524 -0.0152222405799365 -0.0208966773044761 -0.00954780385539688
"478" 62 "Brazil" -4.487661608012 -4.49229768175998 -4.48302553426402 0.0700027148865625 0.0667610114440211 0.0732444183291039 -5.86179691170477 -5.86926251625881 -5.85433130715072 0.0805861976967748 0.0759928219025673 0.0851795734909823 -0.0105834828102123 -0.0162055591522941 -0.00496140646813042
"479" 63 "Brazil" -4.41591917406179 -4.42051088956708 -4.4113274585565 0.0712981752664175 0.0680827811621966 0.0745135693706383 -5.78655422672857 -5.79392762930746 -5.77918082414969 0.077418060726115 0.0728633222525842 0.0819727991996458 -0.00611988545969755 -0.0116952241765577 -0.000544546742837378
"480" 64 "Brazil" -4.34506525747917 -4.34961547930481 -4.34051503565352 0.0738817600896433 0.070693192487154 0.0770703276921326 -5.70696079025254 -5.7142495975506 -5.69967198295448 0.0804326995272051 0.0759123566668388 0.0849530423875714 -0.0065509394375618 -0.0120827079550351 -0.00101917092008846
"481" 65 "Brazil" -4.2681556538825 -4.27266316843696 -4.26364813932804 0.0771312035132077 0.0739669079874288 0.0802954990389865 -5.62568882767416 -5.63289515499398 -5.61848250035434 0.0841502147267774 0.0796592379203377 0.0886411915332172 -0.00701901121356974 -0.0125127930485577 -0.00152522937858177
"482" 66 "Brazil" -4.19080285045275 -4.19527213832679 -4.18633356257871 0.0771588578202635 0.074018685820777 0.0802990298197501 -5.53866036079898 -5.54579020922401 -5.53153051237396 0.0827909558131363 0.0783263556065612 0.0872555560197114 -0.00563209799287279 -0.0110904251350391 -0.000173770850706462
"483" 67 "Brazil" -4.11383793824198 -4.11827225186329 -4.10940362462067 0.0758565919826033 0.0727378882050223 0.0789752957601843 -5.46010691604789 -5.46717394489343 -5.45303988720235 0.076927253120922 0.0724873748611666 0.0813671313806774 -0.00107066113831866 -0.0064964175108207 0.00435509523418338
"484" 68 "Brazil" -4.03908966648754 -4.04349323872592 -4.03468609424917 0.0733714840944772 0.0702712569795201 0.0764717112094344 -5.38480585455714 -5.39182280618251 -5.37778890293177 0.0736544282065652 0.06923752045006 0.0780713359630704 -0.000282944112087957 -0.00567928382468869 0.00511339560051278
"485" 69 "Brazil" -3.96709497005302 -3.97147412059129 -3.96271581951475 0.0705240842225185 0.0674382885937682 0.0736098798512689 -5.31279805963476 -5.31977051560305 -5.30582560366646 0.0767929432143926 0.0723942339288468 0.0811916524999383 -0.00626885899187402 -0.0116420124459605 -0.000895705537787552
"486" 70 "Brazil" -3.89804149804251 -3.90240537807016 -3.89367761801486 0.073814829859504 0.0707438551311904 0.0768858045878177 -5.23121996812835 -5.23815149117144 -5.22428844508527 0.0777603274004752 0.0733759871733244 0.0821446676276261 -0.0039454975409714 -0.00929837760775363 0.00140738252581083
"487" 71 "Brazil" -3.81946531033401 -3.82380884140431 -3.81512177926372 0.0794821217182033 0.0764215923857254 0.0825426510506813 -5.15727740483381 -5.16417735913765 -5.15037745052997 0.0782535845405703 0.0738803764887832 0.0826267925923573 0.00122853717763283 -0.00410923281171413 0.00656630716697978
"488" 72 "Brazil" -3.7390772546061 -3.74340216501467 -3.73475234419753 0.0827564641420702 0.0797081328908637 0.0858047953932766 -5.07471279904721 -5.08159226894354 -5.06783332915089 0.0763003447599027 0.071932087523358 0.0806686019964473 0.00645611938216728 0.00112939480681081 0.0117828439575237
"489" 73 "Brazil" -3.65395238204987 -3.65825930294308 -3.64964546115667 0.0892825603763132 0.0862484363191166 0.0923166844335098 -5.004676715314 -5.0115565821131 -4.99779684851491 0.0701320133672163 0.0657700125501397 0.0744940141842929 0.0191505470090969 0.0138370773401672 0.0244640166780266
"490" 74 "Brazil" -3.56051213385347 -3.56479434247806 -3.55622992522889 0.103070675580878 0.100055402173405 0.10608594898835 -4.93444877231278 -4.94133465929924 -4.92756288532632 0.0813825568014326 0.0770280150863116 0.0857370985165535 0.0216881187794451 0.0163915248483854 0.0269847127105048
"491" 75 "Brazil" -3.44781103088812 -3.45205307645733 -3.44356898531891 0.115036145680225 0.112038957128945 0.118033334231505 -4.84191160171114 -4.84878532917568 -4.8350378742466 0.0993638801469796 0.0950095609364688 0.10371819935749 0.0156722655332455 0.0103861294208335 0.0209584016456575
"492" 76 "Brazil" -3.33043984249302 -3.3346468423547 -3.32623284263135 0.108365759861261 0.105387184335485 0.111344335387037 -4.73572101201882 -4.74257579271767 -4.72886623131998 0.0971270688738217 0.0927708118113586 0.101483325936285 0.0112386909874389 0.00596148644743748 0.0165158955274403
"493" 77 "Brazil" -3.2310795111656 -3.2352675060849 -3.2268915162463 0.0984309112151505 0.0954737962342777 0.101388026196023 -4.64765746396349 -4.65450986187948 -4.64080506604751 0.0786495136426408 0.0743012829367249 0.0829977443485568 0.0197813975725096 0.0145229149698977 0.0250398801751216
"494" 78 "Brazil" -3.13357802006272 -3.13773797538513 -3.12941806474032 0.0944650179941866 0.0915224076781215 0.0974076283102517 -4.57842198473354 -4.58527255432177 -4.57157141514531 0.0798642597813748 0.0755318970855984 0.0841966224771512 0.0146007582128118 0.00936355266023252 0.0198379637653911
"495" 79 "Brazil" -3.04214947517722 -3.04628217277077 -3.03801677758368 0.0826117054906048 0.0796752992994163 0.0855481116817934 -4.48792894440075 -4.49474068335482 -4.48111720544667 0.103346891632328 0.0990180589987569 0.107675724265899 -0.0207351861417235 -0.0259659865861222 -0.0155043856973249
"496" 80 "Brazil" -2.96835460908151 -2.97249230446831 -2.96421691369472 0.0725473076057432 0.0696148277647201 0.0754797874467664 -4.37172820146888 -4.37849165539558 -4.36496474754218 0.0944642860745226 0.0901305191200744 0.0987980530289709 -0.0219169784687794 -0.027149661722472 -0.0166842952150868
"497" 81 "Brazil" -2.89705485996574 -2.90121019355985 -2.89289952637162 0.0782143280237202 0.0752768156385724 0.0811518404088679 -4.2990003722517 -4.30576808087626 -4.29223266362714 0.0726750073196687 0.0683479498209165 0.0770020648184209 0.0055393207040515 0.000309367969044786 0.0107692734390582
"498" 82 "Brazil" -2.81192595303407 -2.81609418077108 -2.80775772529707 0.0894006756358594 0.0864496656286351 0.0923516856430838 -4.22637818682955 -4.23317927425559 -4.21957709940351 0.0868911118275029 0.0825654787981886 0.0912167448568171 0.00250956380835632 -0.00272680527403585 0.00774593289074849
"499" 83 "Brazil" -2.71825350869402 -2.72244390009669 -2.71406311729135 0.0948124634035166 0.0918460271952512 0.097778899611782 -4.12521814859669 -4.13204546183923 -4.11839083535416 0.10691090550386 0.102560964417184 0.111260846590536 -0.0120984421003434 -0.0173635851406851 -0.00683329906000171
"500" 84 "Brazil" -2.62230102622704 -2.62652576920341 -2.61807628325067 0.10711879111576 0.10413807247786 0.11009950975366 -4.01255637582183 -4.01943427550087 -4.00567847614279 0.0923934588396305 0.0880026040826783 0.0967843135965826 0.0147253322761294 0.0094183284985751 0.0200323360536837
"501" 85 "Brazil" -2.5040159264625 -2.5082654410248 -2.49976641190019 0.120226676375781 0.117220900748157 0.123232452003405 -3.94043123091743 -3.94743360553333 -3.93342885630154 0.0709136210946733 0.0664882662502863 0.0753389759390602 0.0493130552811079 0.0439634335540736 0.0546626770081421
"502" 86 "Brazil" -2.38184767347548 -2.38613745157325 -2.37755789537771 0.117729011999447 0.114696841118547 0.120761182880347 -3.87072913363248 -3.87789098401273 -3.86356728325223 0.0857109629844972 0.0812532696698478 0.0901686562991466 0.0320180490149495 0.0266268441460499 0.0374092538838492
"503" 87 "Brazil" -2.2685579024636 -2.27290425931109 -2.26421154561612 0.100819956017989 0.0977464408081523 0.103893471227825 -3.76900930494844 -3.77629635739894 -3.76172225249794 0.109918514176723 0.105412046126661 0.114424982226786 -0.00909855815873462 -0.0145533496333309 -0.00364376668413833
"504" 88 "Brazil" -2.1802077614395 -2.18464080195951 -2.17577472091949 0.0741275662141585 0.0709949483001978 0.0772601841281192 -3.65089210527903 -3.65827525666869 -3.64350895388938 0.107145798378169 0.102575589412737 0.111716007343601 -0.0330182321640105 -0.0385589997085466 -0.0274774646194744
"505" 89 "Brazil" -2.12030277003529 -2.12486322718022 -2.11574231289035 0.0408481407719525 0.0376363533660738 0.0440599281778313 -3.5547177081921 -3.56223037821377 -3.54720503817043 0.0722024023789645 0.0675587612996423 0.0768460434582866 -0.0313542616070119 -0.0370004090381485 -0.0257081141758754
"506" 90 "Brazil" -2.0985114798956 -2.10323837273479 -2.09378458705641 0.00749023827124184 0.00417940455208113 0.0108010719904026 -3.5064873005211 -3.51421563109252 -3.49875896994969 0.0183547036777281 0.0136284453151532 0.0230809620403029 -0.0108644654064862 -0.0166350059379911 -0.00509392487498138
"507" 91 "Brazil" -2.1053222934928 -2.11024737049522 -2.10039721649039 -0.0195975298111621 -0.0230272069441025 -0.0161678526782218 -3.51800830083664 -3.52604405631271 -3.50997254536058 -0.0193836286007552 -0.024207437333283 -0.0145598198682273 -0.000213901210406986 -0.00613266931907838 0.0057048668982644
"508" 92 "Brazil" -2.13770653951792 -2.14286493766931 -2.13254814136653 -0.0389621435442811 -0.0425311843847513 -0.0353931027038109 -3.54525455772261 -3.55366202766185 -3.53684708778338 -0.0265846569225987 -0.0315360547048329 -0.0216332591403645 -0.0123774866216824 -0.0184811242681075 -0.00627384897525721
"509" 93 "Brazil" -2.18324658058137 -2.18868823185751 -2.17780492930522 -0.0211500336065562 -0.0248791047366078 -0.0174209624765046 -3.57117761468184 -3.58002630968304 -3.56232891968064 -0.00548287952474635 -0.0106014584304642 -0.000364300619028478 -0.0156671540818099 -0.0220000698010536 -0.00933423836256611
"510" 94 "Brazil" -2.18000660673103 -2.18579273776808 -2.17422047569399 0.0618162914396507 0.0579050204506188 0.0657275624286827 -3.55622031677211 -3.56563078697656 -3.54680984656765 0.0609764632864396 0.0556586747838147 0.0662942517890645 0.000839828153211153 -0.00576145318515736 0.00744110949157966
"511" 95 "Brazil" -2.05961399770206 -2.06581268776192 -2.0534153076422 0.186475820199079 0.182356338119952 0.190595302278207 -3.44922468810896 -3.45936898235593 -3.439080393862 0.172789561750988 0.167266726340681 0.178312397161295 0.0136862584480915 0.00679627705699965 0.0205762398391833
"512" 96 "Brazil" -1.80705496633287 -1.8137534729378 -1.80035645972794 0.327790343690073 0.323450658873483 0.332130028506663 -3.21064119327013 -3.22168491794607 -3.19959746859419 0.33599570125868 0.330374105381039 0.34161729713632 -0.00820535756860652 -0.0153071323129111 -0.00110358282430193
"513" 97 "Brazil" -1.40403331032192 -1.41131497057638 -1.39675165006746 0.516041050518517 0.511571146895357 0.520510954141677 -2.7772332855916 -2.78909926264061 -2.7653673085426 0.566178430591157 0.560612623177199 0.571744238005115 -0.0501373800726395 -0.0572758848579293 -0.0429988752873496
"514" 98 "Brazil" -0.77497286529584 -0.782707478020048 -0.767238252571631 0.83917817251752 0.834835916793745 0.843520428241295 -2.07828433208782 -2.09038617085832 -2.06618249331731 0.866545642758722 0.860213691785618 0.872877593731827 -0.0273674702412021 -0.035045281641364 -0.0196896588410403
"515" 99 "Brazil" 0.274323034713122 0.267000571406894 0.281645498019351 1.34130742062901 1.33557878119755 1.34703606006046 -1.04414200007416 -1.05677279383525 -1.03151120631307 1.18612234683671 1.17700278279127 1.19524191088214 0.1551850737923 0.144415498215037 0.165954649369563
"516" 100 "Brazil" 1.90764197596217 1.89883679255669 1.91644715936766 1.63331894124905 1.62488520087439 1.64175268162371 0.293960361585592 0.276135314133065 0.311785409038119 1.33810236165975 1.32685226610221 1.34935245721729 0.295216579589297 0.28115625858439 0.309276900594204
"517" 15 "Bulgaria" -7.79763682359959 -7.89266042348906 -7.70261322371013 0.0725616908587803 0.0549973280301284 0.0901260536874322 -9.47640007256497 -9.65705609327869 -9.29574405185125 0.0535819469064229 0.0306240547620809 0.0765398390507649 0.0189797439523574 -0.00992651234775473 0.0478860002524694
"518" 16 "Bulgaria" -7.72507513274081 -7.80569542014836 -7.64445484533327 0.0724142908680188 0.0549386504668719 0.0898899312691657 -9.42281812565855 -9.58451772044772 -9.26111853086937 0.0535112438592646 0.0306154752846015 0.0764070124339278 0.0189030470087541 -0.00989997759031764 0.0477060716078259
"519" 17 "Bulgaria" -7.65280824186356 -7.72059848584551 -7.5850179978816 0.0718206348052068 0.0547004363067927 0.088940833303621 -9.36937758484644 -9.51333817668572 -9.22541699300716 0.0532278519386118 0.0305797994525996 0.075875904424624 0.0185927828665955 -0.00979798108991447 0.0469835468231055
"520" 18 "Bulgaria" -7.5814338631304 -7.63891744918261 -7.52395027707819 0.0704730068893666 0.0541475870840441 0.0867984266946892 -9.31636242178132 -9.44430590868594 -9.18841893487671 0.0525883163778582 0.0304914192136577 0.0746852135420587 0.0178846905115089 -0.00958879117729917 0.0453581722003169
"521" 19 "Bulgaria" -7.51186222808482 -7.56250541465543 -7.46121904151422 0.0680521806164207 0.0531050984508424 0.082999262781999 -9.26420095209072 -9.37839628572412 -9.15000561845733 0.0514465646556275 0.0303042510761954 0.0725888782350595 0.0166056159607928 -0.00928671280190416 0.0424979447234898
"522" 20 "Bulgaria" -7.44532950189756 -7.49275296142085 -7.39790604237427 0.0642236061460775 0.0512840526813357 0.0771631596108192 -9.21346929247007 -9.31660515357301 -9.11033343136712 0.0496522314322396 0.0299225658814736 0.0693818969830056 0.0145713747138378 -0.00902294126717742 0.0381656906948531
"523" 21 "Bulgaria" -7.38341501579267 -7.42995205978428 -7.33687797180106 0.0590761311827928 0.0483434106997901 0.0698088516657954 -9.16489648922624 -9.25971156040422 -9.07008141804826 0.047406992868166 0.0294055512910073 0.0654084344453246 0.0116691383146268 -0.00928899108239049 0.0326272677116441
"524" 22 "Bulgaria" -7.32717723953197 -7.37338253747327 -7.28097194159068 0.0531422865639439 0.043957532078899 0.0623270410489888 -9.11865530673374 -9.20751833103519 -9.02979228243229 0.0452757424349066 0.0290317518050313 0.0615197330647819 0.00786654412903687 -0.0107942957913426 0.0265273840494163
