LocID,Time,MidPeriod,Sex,Age,mx,iso3
4,2015-2020,2018,Male,0,0.05838037,AFG
4,2015-2020,2018,Female,0,0.04927645,AFG
4,2015-2020,2018,Male,1,0.00428725,AFG
4,2015-2020,2018,Female,1,0.00432835,AFG
4,2015-2020,2018,Male,5,0.00140604,AFG
4,2015-2020,2018,Female,5,0.00124479,AFG
4,2015-2020,2018,Male,10,0.00109284,AFG
4,2015-2020,2018,Female,10,9.9082e-4,AFG
4,2015-2020,2018,Male,15,0.00181694,AFG
4,2015-2020,2018,Female,15,0.00154437,AFG
4,2015-2020,2018,Male,20,0.00259146,AFG
4,2015-2020,2018,Female,20,0.00209426,AFG
4,2015-2020,2018,Male,25,0.00267393,AFG
4,2015-2020,2018,Female,25,0.0024399,AFG
4,2015-2020,2018,Male,30,0.00300294,AFG
4,2015-2020,2018,Female,30,0.00286107,AFG
4,2015-2020,2018,Male,35,0.00379852,AFG
4,2015-2020,2018,Female,35,0.0034682100000000002,AFG
4,2015-2020,2018,Male,40,0.00520427,AFG
4,2015-2020,2018,Female,40,0.0043984,AFG
4,2015-2020,2018,Male,45,0.00753941,AFG
4,2015-2020,2018,Female,45,0.00595677,AFG
4,2015-2020,2018,Male,50,0.01128903,AFG
4,2015-2020,2018,Female,50,0.00851309,AFG
4,2015-2020,2018,Male,55,0.01720238,AFG
4,2015-2020,2018,Female,55,0.01236419,AFG
4,2015-2020,2018,Male,60,0.02628943,AFG
4,2015-2020,2018,Female,60,0.01923139,AFG
4,2015-2020,2018,Male,65,0.04019607,AFG
4,2015-2020,2018,Female,65,0.03074564,AFG
4,2015-2020,2018,Male,70,0.06261974,AFG
4,2015-2020,2018,Female,70,0.05090782,AFG
4,2015-2020,2018,Male,75,0.09829555,AFG
4,2015-2020,2018,Female,75,0.08375487,AFG
4,2015-2020,2018,Male,80,0.15389767,AFG
4,2015-2020,2018,Female,80,0.13697634,AFG
4,2015-2020,2018,Male,85,0.23654116,AFG
4,2015-2020,2018,Female,85,0.21278445000000001,AFG
4,2015-2020,2018,Male,90,0.34418563,AFG
4,2015-2020,2018,Female,90,0.30968728,AFG
4,2015-2020,2018,Male,95,0.47969922,AFG
4,2015-2020,2018,Female,95,0.42675732,AFG
4,2015-2020,2018,Male,100,0.61661352,AFG
4,2015-2020,2018,Female,100,0.5628851,AFG
8,2015-2020,2018,Male,0,0.00879113,ALB
8,2015-2020,2018,Female,0,0.00733244,ALB
8,2015-2020,2018,Male,1,8.6603e-4,ALB
8,2015-2020,2018,Female,1,8.2063e-4,ALB
8,2015-2020,2018,Male,5,2.3455e-4,ALB
8,2015-2020,2018,Female,5,2.1064e-4,ALB
8,2015-2020,2018,Male,10,2.9229e-4,ALB
8,2015-2020,2018,Female,10,2.406e-4,ALB
8,2015-2020,2018,Male,15,4.3689e-4,ALB
8,2015-2020,2018,Female,15,3.0146e-4,ALB
8,2015-2020,2018,Male,20,5.2106e-4,ALB
8,2015-2020,2018,Female,20,3.194e-4,ALB
8,2015-2020,2018,Male,25,6.4239e-4,ALB
8,2015-2020,2018,Female,25,3.1231e-4,ALB
8,2015-2020,2018,Male,30,8.063e-4,ALB
8,2015-2020,2018,Female,30,4.2044e-4,ALB
8,2015-2020,2018,Male,35,0.00132607,ALB
8,2015-2020,2018,Female,35,7.1511e-4,ALB
8,2015-2020,2018,Male,40,0.00179694,ALB
8,2015-2020,2018,Female,40,0.00102801,ALB
8,2015-2020,2018,Male,45,0.00286978,ALB
8,2015-2020,2018,Female,45,0.0015528,ALB
8,2015-2020,2018,Male,50,0.00445003,ALB
8,2015-2020,2018,Female,50,0.00226223,ALB
8,2015-2020,2018,Male,55,0.00698461,ALB
8,2015-2020,2018,Female,55,0.003319,ALB
8,2015-2020,2018,Male,60,0.01037864,ALB
8,2015-2020,2018,Female,60,0.00573198,ALB
8,2015-2020,2018,Male,65,0.01691183,ALB
8,2015-2020,2018,Female,65,0.01028631,ALB
8,2015-2020,2018,Male,70,0.02842543,ALB
8,2015-2020,2018,Female,70,0.02046124,ALB
8,2015-2020,2018,Male,75,0.05082686,ALB
8,2015-2020,2018,Female,75,0.04231714,ALB
8,2015-2020,2018,Male,80,0.09946251,ALB
8,2015-2020,2018,Female,80,0.08786585,ALB
8,2015-2020,2018,Male,85,0.17013448,ALB
8,2015-2020,2018,Female,85,0.15460825,ALB
8,2015-2020,2018,Male,90,0.2677378,ALB
8,2015-2020,2018,Female,90,0.26162672,ALB
8,2015-2020,2018,Male,95,0.41217925,ALB
8,2015-2020,2018,Female,95,0.40748087,ALB
8,2015-2020,2018,Male,100,0.59863739,ALB
8,2015-2020,2018,Female,100,0.58111584,ALB
12,2015-2020,2018,Male,0,0.024777,DZA
12,2015-2020,2018,Female,0,0.018405,DZA
12,2015-2020,2018,Male,1,9.9e-4,DZA
12,2015-2020,2018,Female,1,7.56e-4,DZA
12,2015-2020,2018,Male,5,5e-4,DZA
12,2015-2020,2018,Female,5,3.9e-4,DZA
12,2015-2020,2018,Male,10,4.6e-4,DZA
12,2015-2020,2018,Female,10,3.3e-4,DZA
12,2015-2020,2018,Male,15,7e-4,DZA
12,2015-2020,2018,Female,15,4.3e-4,DZA
12,2015-2020,2018,Male,20,9.7e-4,DZA
12,2015-2020,2018,Female,20,5e-4,DZA
12,2015-2020,2018,Male,25,0.0011,DZA
12,2015-2020,2018,Female,25,6.4e-4,DZA
12,2015-2020,2018,Male,30,0.0012,DZA
12,2015-2020,2018,Female,30,8.6e-4,DZA
12,2015-2020,2018,Male,35,0.0015,DZA
12,2015-2020,2018,Female,35,0.00127,DZA
12,2015-2020,2018,Male,40,0.00199,DZA
12,2015-2020,2018,Female,40,0.00177,DZA
12,2015-2020,2018,Male,45,0.00294,DZA
12,2015-2020,2018,Female,45,0.00257,DZA
12,2015-2020,2018,Male,50,0.00453,DZA
12,2015-2020,2018,Female,50,0.00364,DZA
12,2015-2020,2018,Male,55,0.00703,DZA
12,2015-2020,2018,Female,55,0.00538,DZA
12,2015-2020,2018,Male,60,0.0113,DZA
12,2015-2020,2018,Female,60,0.0085,DZA
12,2015-2020,2018,Male,65,0.01722,DZA
12,2015-2020,2018,Female,65,0.01326,DZA
12,2015-2020,2018,Male,70,0.02829,DZA
12,2015-2020,2018,Female,70,0.02273,DZA
12,2015-2020,2018,Male,75,0.04836,DZA
12,2015-2020,2018,Female,75,0.04188,DZA
12,2015-2020,2018,Male,80,0.08295,DZA
12,2015-2020,2018,Female,80,0.07784,DZA
12,2015-2020,2018,Male,85,0.13589,DZA
12,2015-2020,2018,Female,85,0.13681,DZA
12,2015-2020,2018,Male,90,0.20936,DZA
12,2015-2020,2018,Female,90,0.22178,DZA
12,2015-2020,2018,Male,95,0.30203,DZA
12,2015-2020,2018,Female,95,0.33032,DZA
12,2015-2020,2018,Male,100,0.43015767,DZA
12,2015-2020,2018,Female,100,0.48524767,DZA
24,2015-2020,2018,Male,0,0.07053289,AGO
24,2015-2020,2018,Female,0,0.0584062,AGO
24,2015-2020,2018,Male,1,0.00540921,AGO
24,2015-2020,2018,Female,1,0.00507854,AGO
24,2015-2020,2018,Male,5,0.0020927,AGO
24,2015-2020,2018,Female,5,0.00174113,AGO
24,2015-2020,2018,Male,10,0.00152424,AGO
24,2015-2020,2018,Female,10,0.00126945,AGO
24,2015-2020,2018,Male,15,0.00276998,AGO
24,2015-2020,2018,Female,15,0.00193734,AGO
24,2015-2020,2018,Male,20,0.00412199,AGO
24,2015-2020,2018,Female,20,0.00245975,AGO
24,2015-2020,2018,Male,25,0.00437851,AGO
24,2015-2020,2018,Female,25,0.00288699,AGO
24,2015-2020,2018,Male,30,0.00497309,AGO
24,2015-2020,2018,Female,30,0.00342456,AGO
24,2015-2020,2018,Male,35,0.00619092,AGO
24,2015-2020,2018,Female,35,0.00426242,AGO
24,2015-2020,2018,Male,40,0.00811336,AGO
24,2015-2020,2018,Female,40,0.00537011,AGO
24,2015-2020,2018,Male,45,0.01116888,AGO
24,2015-2020,2018,Female,45,0.00698128,AGO
24,2015-2020,2018,Male,50,0.01591261,AGO
24,2015-2020,2018,Female,50,0.00964867,AGO
24,2015-2020,2018,Male,55,0.02276427,AGO
24,2015-2020,2018,Female,55,0.01368798,AGO
24,2015-2020,2018,Male,60,0.03392873,AGO
24,2015-2020,2018,Female,60,0.02108956,AGO
24,2015-2020,2018,Male,65,0.0500382,AGO
24,2015-2020,2018,Female,65,0.03350147,AGO
24,2015-2020,2018,Male,70,0.07524557,AGO
24,2015-2020,2018,Female,70,0.05552205,AGO
24,2015-2020,2018,Male,75,0.11330739,AGO
24,2015-2020,2018,Female,75,0.09084785,AGO
24,2015-2020,2018,Male,80,0.16919376,AGO
24,2015-2020,2018,Female,80,0.14282571,AGO
24,2015-2020,2018,Male,85,0.24615132,AGO
24,2015-2020,2018,Female,85,0.21698899,AGO
24,2015-2020,2018,Male,90,0.34303879,AGO
24,2015-2020,2018,Female,90,0.30952557000000003,AGO
24,2015-2020,2018,Male,95,0.46356983,AGO
24,2015-2020,2018,Female,95,0.43019142,AGO
24,2015-2020,2018,Male,100,0.59137543,AGO
24,2015-2020,2018,Female,100,0.5624508,AGO
28,2015-2020,2018,Male,0,0.00570441,ATG
28,2015-2020,2018,Female,0,0.00472307,ATG
28,2015-2020,2018,Male,1,5.6506e-4,ATG
28,2015-2020,2018,Female,1,4.6729e-4,ATG
28,2015-2020,2018,Male,5,1.917e-4,ATG
28,2015-2020,2018,Female,5,1.9161e-4,ATG
28,2015-2020,2018,Male,10,2.0425e-4,ATG
28,2015-2020,2018,Female,10,1.999e-4,ATG
28,2015-2020,2018,Male,15,6.9169e-4,ATG
28,2015-2020,2018,Female,15,4.3273e-4,ATG
28,2015-2020,2018,Male,20,9.9543e-4,ATG
28,2015-2020,2018,Female,20,5.1504e-4,ATG
28,2015-2020,2018,Male,25,9.8081e-4,ATG
28,2015-2020,2018,Female,25,5.7229e-4,ATG
28,2015-2020,2018,Male,30,0.00111731,ATG
28,2015-2020,2018,Female,30,7.5882e-4,ATG
28,2015-2020,2018,Male,35,0.00151631,ATG
28,2015-2020,2018,Female,35,0.00109513,ATG
28,2015-2020,2018,Male,40,0.00230247,ATG
28,2015-2020,2018,Female,40,0.00168069,ATG
28,2015-2020,2018,Male,45,0.00372822,ATG
28,2015-2020,2018,Female,45,0.0026097,ATG
28,2015-2020,2018,Male,50,0.00612962,ATG
28,2015-2020,2018,Female,50,0.00396707,ATG
28,2015-2020,2018,Male,55,0.00992269,ATG
28,2015-2020,2018,Female,55,0.00594597,ATG
28,2015-2020,2018,Male,60,0.01437438,ATG
28,2015-2020,2018,Female,60,0.0099022,ATG
28,2015-2020,2018,Male,65,0.02082327,ATG
28,2015-2020,2018,Female,65,0.01649078,ATG
28,2015-2020,2018,Male,70,0.03230396,ATG
28,2015-2020,2018,Female,70,0.02819696,ATG
28,2015-2020,2018,Male,75,0.0531473,ATG
28,2015-2020,2018,Female,75,0.04907107,ATG
28,2015-2020,2018,Male,80,0.08652933,ATG
28,2015-2020,2018,Female,80,0.08847533,ATG
28,2015-2020,2018,Male,85,0.13870216,ATG
28,2015-2020,2018,Female,85,0.15598602,ATG
28,2015-2020,2018,Male,90,0.21405439,ATG
28,2015-2020,2018,Female,90,0.25687618,ATG
28,2015-2020,2018,Male,95,0.30605884,ATG
28,2015-2020,2018,Female,95,0.39749719,ATG
28,2015-2020,2018,Male,100,0.42239171,ATG
28,2015-2020,2018,Female,100,0.5748906,ATG
32,2015-2020,2018,Male,0,0.01108525,ARG
32,2015-2020,2018,Female,0,0.00953046,ARG
32,2015-2020,2018,Male,1,4.4977e-4,ARG
32,2015-2020,2018,Female,1,3.7668e-4,ARG
32,2015-2020,2018,Male,5,1.9838e-4,ARG
32,2015-2020,2018,Female,5,1.6578e-4,ARG
32,2015-2020,2018,Male,10,2.6755e-4,ARG
32,2015-2020,2018,Female,10,2.0897e-4,ARG
32,2015-2020,2018,Male,15,0.0010862,ARG
32,2015-2020,2018,Female,15,3.906e-4,ARG
32,2015-2020,2018,Male,20,0.00160382,ARG
32,2015-2020,2018,Female,20,4.3064e-4,ARG
32,2015-2020,2018,Male,25,0.00155067,ARG
32,2015-2020,2018,Female,25,5.0492e-4,ARG
32,2015-2020,2018,Male,30,0.00162566,ARG
32,2015-2020,2018,Female,30,7.1358e-4,ARG
32,2015-2020,2018,Male,35,0.00185095,ARG
32,2015-2020,2018,Female,35,9.8914e-4,ARG
32,2015-2020,2018,Male,40,0.00250848,ARG
32,2015-2020,2018,Female,40,0.00150898,ARG
32,2015-2020,2018,Male,45,0.00387251,ARG
32,2015-2020,2018,Female,45,0.00251527,ARG
32,2015-2020,2018,Male,50,0.0066015,ARG
32,2015-2020,2018,Female,50,0.00379645,ARG
32,2015-2020,2018,Male,55,0.01145763,ARG
32,2015-2020,2018,Female,55,0.00587775,ARG
32,2015-2020,2018,Male,60,0.0177065,ARG
32,2015-2020,2018,Female,60,0.00875575,ARG
32,2015-2020,2018,Male,65,0.02766377,ARG
32,2015-2020,2018,Female,65,0.01324255,ARG
32,2015-2020,2018,Male,70,0.04114183,ARG
32,2015-2020,2018,Female,70,0.02072806,ARG
32,2015-2020,2018,Male,75,0.06329022,ARG
32,2015-2020,2018,Female,75,0.03516715,ARG
32,2015-2020,2018,Male,80,0.10073054,ARG
32,2015-2020,2018,Female,80,0.06336847,ARG
32,2015-2020,2018,Male,85,0.15772313,ARG
32,2015-2020,2018,Female,85,0.1114633,ARG
32,2015-2020,2018,Male,90,0.23902813,ARG
32,2015-2020,2018,Female,90,0.18682535,ARG
32,2015-2020,2018,Male,95,0.35060816,ARG
32,2015-2020,2018,Female,95,0.29839049,ARG
32,2015-2020,2018,Male,100,0.49775361,ARG
32,2015-2020,2018,Female,100,0.4541292,ARG
51,2015-2020,2018,Male,0,0.01205023,ARM
51,2015-2020,2018,Female,0,0.00956292,ARM
51,2015-2020,2018,Male,1,6.9711e-4,ARM
51,2015-2020,2018,Female,1,5.0362e-4,ARM
51,2015-2020,2018,Male,5,2.3612e-4,ARM
51,2015-2020,2018,Female,5,1.4605e-4,ARM
51,2015-2020,2018,Male,10,3.5905e-4,ARM
51,2015-2020,2018,Female,10,1.2105e-4,ARM
51,2015-2020,2018,Male,15,0.00100366,ARM
51,2015-2020,2018,Female,15,2.0528e-4,ARM
51,2015-2020,2018,Male,20,9.9356e-4,ARM
51,2015-2020,2018,Female,20,2.404e-4,ARM
51,2015-2020,2018,Male,25,9.0861e-4,ARM
51,2015-2020,2018,Female,25,2.891e-4,ARM
51,2015-2020,2018,Male,30,0.00117117,ARM
51,2015-2020,2018,Female,30,4.1902e-4,ARM
51,2015-2020,2018,Male,35,0.00172154,ARM
51,2015-2020,2018,Female,35,6.8339e-4,ARM
51,2015-2020,2018,Male,40,0.00339214,ARM
51,2015-2020,2018,Female,40,0.00117674,ARM
51,2015-2020,2018,Male,45,0.00564442,ARM
51,2015-2020,2018,Female,45,0.00204057,ARM
51,2015-2020,2018,Male,50,0.00950504,ARM
51,2015-2020,2018,Female,50,0.00334383,ARM
51,2015-2020,2018,Male,55,0.01407612,ARM
51,2015-2020,2018,Female,55,0.00530906,ARM
51,2015-2020,2018,Male,60,0.02156177,ARM
51,2015-2020,2018,Female,60,0.00894994,ARM
51,2015-2020,2018,Male,65,0.03130964,ARM
51,2015-2020,2018,Female,65,0.01541739,ARM
51,2015-2020,2018,Male,70,0.04841252,ARM
51,2015-2020,2018,Female,70,0.02805902,ARM
51,2015-2020,2018,Male,75,0.08069752,ARM
51,2015-2020,2018,Female,75,0.05179199,ARM
51,2015-2020,2018,Male,80,0.12394476,ARM
51,2015-2020,2018,Female,80,0.0934442,ARM
51,2015-2020,2018,Male,85,0.18567066,ARM
51,2015-2020,2018,Female,85,0.15782626,ARM
51,2015-2020,2018,Male,90,0.28633997,ARM
51,2015-2020,2018,Female,90,0.25067036,ARM
51,2015-2020,2018,Male,95,0.39718878,ARM
51,2015-2020,2018,Female,95,0.3564187,ARM
51,2015-2020,2018,Male,100,0.52725363,ARM
51,2015-2020,2018,Female,100,0.50007434,ARM
533,2015-2020,2018,Male,0,0.0155962,ABW
533,2015-2020,2018,Female,0,0.01187222,ABW
533,2015-2020,2018,Male,1,5.3306e-4,ABW
533,2015-2020,2018,Female,1,5.7261e-4,ABW
533,2015-2020,2018,Male,5,3.0925e-4,ABW
533,2015-2020,2018,Female,5,2.2384e-4,ABW
533,2015-2020,2018,Male,10,2.6724e-4,ABW
533,2015-2020,2018,Female,10,1.8109e-4,ABW
533,2015-2020,2018,Male,15,5.4113e-4,ABW
533,2015-2020,2018,Female,15,3.013e-4,ABW
533,2015-2020,2018,Male,20,7.4804e-4,ABW
533,2015-2020,2018,Female,20,4.2995e-4,ABW
533,2015-2020,2018,Male,25,7.2511e-4,ABW
533,2015-2020,2018,Female,25,5.2983e-4,ABW
533,2015-2020,2018,Male,30,8.142e-4,ABW
533,2015-2020,2018,Female,30,6.5864e-4,ABW
533,2015-2020,2018,Male,35,0.00108614,ABW
533,2015-2020,2018,Female,35,8.8951e-4,ABW
533,2015-2020,2018,Male,40,0.00173041,ABW
533,2015-2020,2018,Female,40,0.0012992,ABW
533,2015-2020,2018,Male,45,0.00311168,ABW
533,2015-2020,2018,Female,45,0.00207253,ABW
533,2015-2020,2018,Male,50,0.00541332,ABW
533,2015-2020,2018,Female,50,0.00319174,ABW
533,2015-2020,2018,Male,55,0.00960417,ABW
533,2015-2020,2018,Female,55,0.00501533,ABW
533,2015-2020,2018,Male,60,0.01584292,ABW
533,2015-2020,2018,Female,60,0.00809436,ABW
533,2015-2020,2018,Male,65,0.02640748,ABW
533,2015-2020,2018,Female,65,0.014528,ABW
533,2015-2020,2018,Male,70,0.04407325,ABW
533,2015-2020,2018,Female,70,0.02623913,ABW
533,2015-2020,2018,Male,75,0.07274818,ABW
533,2015-2020,2018,Female,75,0.04719016,ABW
533,2015-2020,2018,Male,80,0.12199299,ABW
533,2015-2020,2018,Female,80,0.08476754,ABW
533,2015-2020,2018,Male,85,0.19979032,ABW
533,2015-2020,2018,Female,85,0.14394496,ABW
533,2015-2020,2018,Male,90,0.30623249,ABW
533,2015-2020,2018,Female,90,0.22670029,ABW
533,2015-2020,2018,Male,95,0.44463442,ABW
533,2015-2020,2018,Female,95,0.33491817,ABW
533,2015-2020,2018,Male,100,0.59482904,ABW
533,2015-2020,2018,Female,100,0.48236844,ABW
36,2015-2020,2018,Male,0,0.00336,AUS
36,2015-2020,2018,Female,0,0.00286,AUS
36,2015-2020,2018,Male,1,1.59e-4,AUS
36,2015-2020,2018,Female,1,1.26e-4,AUS
36,2015-2020,2018,Male,5,8.756e-5,AUS
36,2015-2020,2018,Female,5,7.88e-5,AUS
36,2015-2020,2018,Male,10,9.66e-5,AUS
36,2015-2020,2018,Female,10,7.025e-5,AUS
36,2015-2020,2018,Male,15,3.7444e-4,AUS
36,2015-2020,2018,Female,15,2.0092e-4,AUS
36,2015-2020,2018,Male,20,5.4745e-4,AUS
36,2015-2020,2018,Female,20,2.281e-4,AUS
36,2015-2020,2018,Male,25,6.3223e-4,AUS
36,2015-2020,2018,Female,25,2.6572e-4,AUS
36,2015-2020,2018,Male,30,7.9399e-4,AUS
36,2015-2020,2018,Female,30,3.7853e-4,AUS
36,2015-2020,2018,Male,35,0.00103898,AUS
36,2015-2020,2018,Female,35,5.5167e-4,AUS
36,2015-2020,2018,Male,40,0.00140205,AUS
36,2015-2020,2018,Female,40,8.2473e-4,AUS
36,2015-2020,2018,Male,45,0.00204978,AUS
36,2015-2020,2018,Female,45,0.00126631,AUS
36,2015-2020,2018,Male,50,0.00306055,AUS
36,2015-2020,2018,Female,50,0.00189809,AUS
36,2015-2020,2018,Male,55,0.00464779,AUS
36,2015-2020,2018,Female,55,0.00279955,AUS
36,2015-2020,2018,Male,60,0.00709665,AUS
36,2015-2020,2018,Female,60,0.00428869,AUS
36,2015-2020,2018,Male,65,0.0113336,AUS
36,2015-2020,2018,Female,65,0.00669222,AUS
36,2015-2020,2018,Male,70,0.01861589,AUS
36,2015-2020,2018,Female,70,0.01157521,AUS
36,2015-2020,2018,Male,75,0.03252996,AUS
36,2015-2020,2018,Female,75,0.0204363,AUS
36,2015-2020,2018,Male,80,0.06078634,AUS
36,2015-2020,2018,Female,80,0.04086817,AUS
36,2015-2020,2018,Male,85,0.11173701,AUS
36,2015-2020,2018,Female,85,0.0832624,AUS
36,2015-2020,2018,Male,90,0.20009371,AUS
36,2015-2020,2018,Female,90,0.1617955,AUS
36,2015-2020,2018,Male,95,0.32541119,AUS
36,2015-2020,2018,Female,95,0.2849217,AUS
36,2015-2020,2018,Male,100,0.49877153,AUS
36,2015-2020,2018,Female,100,0.4697254,AUS
40,2015-2020,2018,Male,0,0.00343173,AUT
40,2015-2020,2018,Female,0,0.00287038,AUT
40,2015-2020,2018,Male,1,1.6576e-4,AUT
40,2015-2020,2018,Female,1,1.1458e-4,AUT
40,2015-2020,2018,Male,5,8.08e-5,AUT
40,2015-2020,2018,Female,5,6.246e-5,AUT
40,2015-2020,2018,Male,10,9.288e-5,AUT
40,2015-2020,2018,Female,10,9.301e-5,AUT
40,2015-2020,2018,Male,15,3.8485e-4,AUT
40,2015-2020,2018,Female,15,1.751e-4,AUT
40,2015-2020,2018,Male,20,5.7297e-4,AUT
40,2015-2020,2018,Female,20,1.9319e-4,AUT
40,2015-2020,2018,Male,25,5.2291e-4,AUT
40,2015-2020,2018,Female,25,2.3297e-4,AUT
40,2015-2020,2018,Male,30,6.876e-4,AUT
40,2015-2020,2018,Female,30,3.0065e-4,AUT
40,2015-2020,2018,Male,35,9.1906e-4,AUT
40,2015-2020,2018,Female,35,4.7946e-4,AUT
40,2015-2020,2018,Male,40,0.00134197,AUT
40,2015-2020,2018,Female,40,8.1807e-4,AUT
40,2015-2020,2018,Male,45,0.00226143,AUT
40,2015-2020,2018,Female,45,0.00124874,AUT
40,2015-2020,2018,Male,50,0.00383464,AUT
40,2015-2020,2018,Female,50,0.00205454,AUT
40,2015-2020,2018,Male,55,0.00668773,AUT
40,2015-2020,2018,Female,55,0.003546,AUT
40,2015-2020,2018,Male,60,0.01106795,AUT
40,2015-2020,2018,Female,60,0.00566471,AUT
40,2015-2020,2018,Male,65,0.01774799,AUT
40,2015-2020,2018,Female,65,0.00930322,AUT
40,2015-2020,2018,Male,70,0.02616027,AUT
40,2015-2020,2018,Female,70,0.01406232,AUT
40,2015-2020,2018,Male,75,0.0400365,AUT
40,2015-2020,2018,Female,75,0.02352232,AUT
40,2015-2020,2018,Male,80,0.07258097,AUT
40,2015-2020,2018,Female,80,0.0480891,AUT
40,2015-2020,2018,Male,85,0.13452939,AUT
40,2015-2020,2018,Female,85,0.10136856,AUT
40,2015-2020,2018,Male,90,0.23017069,AUT
40,2015-2020,2018,Female,90,0.19615039,AUT
40,2015-2020,2018,Male,95,0.36973157,AUT
40,2015-2020,2018,Female,95,0.33515411,AUT
40,2015-2020,2018,Male,100,0.53918637,AUT
40,2015-2020,2018,Female,100,0.52348037,AUT
31,2015-2020,2018,Male,0,0.02369739,AZE
31,2015-2020,2018,Female,0,0.01838796,AZE
31,2015-2020,2018,Male,1,0.00123257,AZE
31,2015-2020,2018,Female,1,0.00100545,AZE
31,2015-2020,2018,Male,5,4.8146e-4,AZE
31,2015-2020,2018,Female,5,2.7062e-4,AZE
31,2015-2020,2018,Male,10,4.3307e-4,AZE
31,2015-2020,2018,Female,10,2.061e-4,AZE
31,2015-2020,2018,Male,15,9.7586e-4,AZE
31,2015-2020,2018,Female,15,3.283e-4,AZE
31,2015-2020,2018,Male,20,0.0012446,AZE
31,2015-2020,2018,Female,20,4.01e-4,AZE
31,2015-2020,2018,Male,25,0.00118603,AZE
31,2015-2020,2018,Female,25,4.9699e-4,AZE
31,2015-2020,2018,Male,30,0.00132795,AZE
31,2015-2020,2018,Female,30,6.9607e-4,AZE
31,2015-2020,2018,Male,35,0.00176215,AZE
31,2015-2020,2018,Female,35,0.00107399,AZE
31,2015-2020,2018,Male,40,0.00259496,AZE
31,2015-2020,2018,Female,40,0.00171625,AZE
31,2015-2020,2018,Male,45,0.00424979,AZE
31,2015-2020,2018,Female,45,0.00279865,AZE
31,2015-2020,2018,Male,50,0.00713362,AZE
31,2015-2020,2018,Female,50,0.00441958,AZE
31,2015-2020,2018,Male,55,0.01205642,AZE
31,2015-2020,2018,Female,55,0.00689014,AZE
31,2015-2020,2018,Male,60,0.01994244,AZE
31,2015-2020,2018,Female,60,0.01152372,AZE
31,2015-2020,2018,Male,65,0.03262807,AZE
31,2015-2020,2018,Female,65,0.01976068,AZE
31,2015-2020,2018,Male,70,0.05283923,AZE
31,2015-2020,2018,Female,70,0.03544952,AZE
31,2015-2020,2018,Male,75,0.08603941,AZE
31,2015-2020,2018,Female,75,0.06356933,AZE
31,2015-2020,2018,Male,80,0.13648205,AZE
31,2015-2020,2018,Female,80,0.10901351,AZE
31,2015-2020,2018,Male,85,0.21426554,AZE
31,2015-2020,2018,Female,85,0.17785716,AZE
31,2015-2020,2018,Male,90,0.31359592,AZE
31,2015-2020,2018,Female,90,0.27240453,AZE
31,2015-2020,2018,Male,95,0.4119294,AZE
31,2015-2020,2018,Female,95,0.3775475,AZE
31,2015-2020,2018,Male,100,0.54036514,AZE
31,2015-2020,2018,Female,100,0.51509175,AZE
44,2015-2020,2018,Male,0,0.00630148,BHS
44,2015-2020,2018,Female,0,0.00547748,BHS
44,2015-2020,2018,Male,1,3.5486e-4,BHS
44,2015-2020,2018,Female,1,3.0681e-4,BHS
44,2015-2020,2018,Male,5,2.5178e-4,BHS
44,2015-2020,2018,Female,5,3.1992e-4,BHS
44,2015-2020,2018,Male,10,2.6751e-4,BHS
44,2015-2020,2018,Female,10,3.7328e-4,BHS
44,2015-2020,2018,Male,15,9.9296e-4,BHS
44,2015-2020,2018,Female,15,8.953e-4,BHS
44,2015-2020,2018,Male,20,0.0016604,BHS
44,2015-2020,2018,Female,20,0.00109113,BHS
44,2015-2020,2018,Male,25,0.00181332,BHS
44,2015-2020,2018,Female,25,0.00116059,BHS
44,2015-2020,2018,Male,30,0.00214595,BHS
44,2015-2020,2018,Female,30,0.00140728,BHS
44,2015-2020,2018,Male,35,0.00287877,BHS
44,2015-2020,2018,Female,35,0.00183474,BHS
44,2015-2020,2018,Male,40,0.00419165,BHS
44,2015-2020,2018,Female,40,0.00253284,BHS
44,2015-2020,2018,Male,45,0.00625854,BHS
44,2015-2020,2018,Female,45,0.00361161,BHS
44,2015-2020,2018,Male,50,0.00944486,BHS
44,2015-2020,2018,Female,50,0.00515777,BHS
44,2015-2020,2018,Male,55,0.01390258,BHS
44,2015-2020,2018,Female,55,0.0074054,BHS
44,2015-2020,2018,Male,60,0.0201422,BHS
44,2015-2020,2018,Female,60,0.01182615,BHS
44,2015-2020,2018,Male,65,0.02918222,BHS
44,2015-2020,2018,Female,65,0.01888591,BHS
44,2015-2020,2018,Male,70,0.04382417,BHS
44,2015-2020,2018,Female,70,0.03078553,BHS
44,2015-2020,2018,Male,75,0.06743317,BHS
44,2015-2020,2018,Female,75,0.05184269,BHS
44,2015-2020,2018,Male,80,0.10512586,BHS
44,2015-2020,2018,Female,80,0.09198468,BHS
44,2015-2020,2018,Male,85,0.16082136,BHS
44,2015-2020,2018,Female,85,0.16214134,BHS
44,2015-2020,2018,Male,90,0.24545841,BHS
44,2015-2020,2018,Female,90,0.26472227,BHS
44,2015-2020,2018,Male,95,0.35095566,BHS
44,2015-2020,2018,Female,95,0.40919599,BHS
44,2015-2020,2018,Male,100,0.48144881,BHS
44,2015-2020,2018,Female,100,0.59084279,BHS
48,2015-2020,2018,Male,0,0.00665623,BHR
48,2015-2020,2018,Female,0,0.00528679,BHR
