Country,Code,Year,Sex,Age,Deaths,Source
Albania,ALB,2017,m,45,250,eurs
Albania,ALB,2017,m,50,424.00000000000006,eurs
Albania,ALB,2017,m,55,705,eurs
Albania,ALB,2017,m,60,843,eurs
Albania,ALB,2017,m,65,1050,eurs
Albania,ALB,2017,m,70,1328,eurs
Albania,ALB,2017,m,75,1965,eurs
Albania,ALB,2017,m,80,2238,eurs
Albania,ALB,2017,m,85,1384.0000000000002,eurs
Albania,ALB,2017,m,90,649,eurs
Albania,ALB,2017,t,0,284,eurs
Albania,ALB,2017,t,5,29,eurs
Albania,ALB,2017,t,10,45,eurs
Albania,ALB,2017,t,15,76,eurs
Albania,ALB,2017,t,20,108,eurs
Albania,ALB,2017,t,25,104,eurs
Albania,ALB,2017,t,30,112,eurs
Albania,ALB,2017,t,35,164,eurs
Albania,ALB,2017,t,40,218,eurs
Albania,ALB,2017,t,45,389,eurs
Albania,ALB,2017,t,50,641,eurs
Albania,ALB,2017,t,55,1007,eurs
Albania,ALB,2017,t,60,1294,eurs
Albania,ALB,2017,t,65,1670,eurs
Albania,ALB,2017,t,70,2245,eurs
Albania,ALB,2017,t,75,3705,eurs
Albania,ALB,2017,t,80,4407,eurs
Albania,ALB,2017,t,85,3316.0000000000005,eurs
Albania,ALB,2017,t,90,2314,eurs
Albania,ALB,2018,f,0,124.99999999999999,eurs
Albania,ALB,2018,f,5,19,eurs
Albania,ALB,2018,f,10,19.999999999999996,eurs
Albania,ALB,2018,f,15,33,eurs
Albania,ALB,2018,f,20,28.999999999999996,eurs
Albania,ALB,2018,f,25,28.999999999999993,eurs
Albania,ALB,2018,f,30,30.000000000000004,eurs
Albania,ALB,2018,f,35,53,eurs
Albania,ALB,2018,f,40,78,eurs
Albania,ALB,2018,f,45,120.00000000000001,eurs
Albania,ALB,2018,f,50,181,eurs
Albania,ALB,2018,f,55,342,eurs
Albania,ALB,2018,f,60,475.9999999999999,eurs
Albania,ALB,2018,f,65,585,eurs
Albania,ALB,2018,f,70,810,eurs
Albania,ALB,2018,f,75,1694,eurs
Albania,ALB,2018,f,80,2132,eurs
Albania,ALB,2018,f,85,1773,eurs
Albania,ALB,2018,f,90,1569,eurs
Albania,ALB,2018,m,0,166,eurs
Albania,ALB,2018,m,5,13,eurs
Albania,ALB,2018,m,10,22.999999999999993,eurs
Albania,ALB,2018,m,15,38,eurs
Albania,ALB,2018,m,20,76,eurs
Albania,ALB,2018,m,25,77,eurs
Albania,ALB,2018,m,30,86,eurs
Albania,ALB,2018,m,35,101.99999999999999,eurs
Albania,ALB,2018,m,40,123,eurs
Albania,ALB,2018,m,45,217.00000000000006,eurs
Albania,ALB,2018,m,50,389,eurs
Albania,ALB,2018,m,55,650,eurs
Albania,ALB,2018,m,60,904.9999999999999,eurs
Albania,ALB,2018,m,65,1090,eurs
Albania,ALB,2018,m,70,1278,eurs
Albania,ALB,2018,m,75,2008.9999999999998,eurs
Albania,ALB,2018,m,80,2254.9999999999995,eurs
Albania,ALB,2018,m,85,1453,eurs
Albania,ALB,2018,m,90,689,eurs
Albania,ALB,2018,t,0,291,eurs
Albania,ALB,2018,t,5,32,eurs
Albania,ALB,2018,t,10,42.99999999999999,eurs
Albania,ALB,2018,t,15,71,eurs
Albania,ALB,2018,t,20,105,eurs
Albania,ALB,2018,t,25,106,eurs
Albania,ALB,2018,t,30,116,eurs
Albania,ALB,2018,t,35,155,eurs
Albania,ALB,2018,t,40,201,eurs
Albania,ALB,2018,t,45,337,eurs
Albania,ALB,2018,t,50,570,eurs
Albania,ALB,2018,t,55,991.9999999999999,eurs
Albania,ALB,2018,t,60,1380.9999999999998,eurs
Albania,ALB,2018,t,65,1675,eurs
Albania,ALB,2018,t,70,2088,eurs
Albania,ALB,2018,t,75,3703,eurs
Albania,ALB,2018,t,80,4387,eurs
Albania,ALB,2018,t,85,3226,eurs
Albania,ALB,2018,t,90,2258,eurs
Albania,ALB,2019,f,0,135,eurs
Albania,ALB,2019,f,5,12,eurs
Albania,ALB,2019,f,10,24,eurs
Albania,ALB,2019,f,15,25,eurs
Albania,ALB,2019,f,20,33,eurs
Albania,ALB,2019,f,25,28,eurs
Albania,ALB,2019,f,30,42,eurs
Albania,ALB,2019,f,35,43,eurs
Albania,ALB,2019,f,40,74,eurs
Albania,ALB,2019,f,45,130,eurs
Albania,ALB,2019,f,50,204,eurs
Albania,ALB,2019,f,55,311,eurs
Albania,ALB,2019,f,60,465,eurs
Albania,ALB,2019,f,65,597.9999999999999,eurs
Albania,ALB,2019,f,70,793.0000000000001,eurs
Albania,ALB,2019,f,75,1717.0000000000002,eurs
Albania,ALB,2019,f,80,2069,eurs
Albania,ALB,2019,f,85,1890.9999999999998,eurs
Albania,ALB,2019,f,90,1537,eurs
Albania,ALB,2019,m,0,175.00000000000003,eurs
Albania,ALB,2019,m,5,12.999999999999998,eurs
Albania,ALB,2019,m,10,17,eurs
Albania,ALB,2019,m,15,45,eurs
Albania,ALB,2019,m,20,53,eurs
Albania,ALB,2019,m,25,71,eurs
Albania,ALB,2019,m,30,94.99999999999999,eurs
Albania,ALB,2019,m,35,84,eurs
Albania,ALB,2019,m,40,138,eurs
Albania,ALB,2019,m,45,224.00000000000003,eurs
Albania,ALB,2019,m,50,341,eurs
Albania,ALB,2019,m,55,674,eurs
Albania,ALB,2019,m,60,896,eurs
Albania,ALB,2019,m,65,1080,eurs
Albania,ALB,2019,m,70,1371,eurs
Albania,ALB,2019,m,75,1991.9999999999998,eurs
Albania,ALB,2019,m,80,2298,eurs
Albania,ALB,2019,m,85,1458,eurs
Albania,ALB,2019,m,90,700,eurs
Albania,ALB,2019,t,0,310,eurs
Albania,ALB,2019,t,5,25,eurs
Albania,ALB,2019,t,10,41,eurs
Albania,ALB,2019,t,15,70,eurs
Albania,ALB,2019,t,20,86,eurs
Albania,ALB,2019,t,25,99,eurs
Albania,ALB,2019,t,30,137,eurs
Albania,ALB,2019,t,35,127,eurs
Albania,ALB,2019,t,40,212,eurs
Albania,ALB,2019,t,45,354,eurs
Albania,ALB,2019,t,50,545,eurs
Albania,ALB,2019,t,55,985,eurs
Albania,ALB,2019,t,60,1361,eurs
Albania,ALB,2019,t,65,1677.9999999999998,eurs
Albania,ALB,2019,t,70,2164,eurs
Albania,ALB,2019,t,75,3709.0000000000005,eurs
Albania,ALB,2019,t,80,4367,eurs
Albania,ALB,2019,t,85,3349,eurs
Albania,ALB,2019,t,90,2237,eurs
Albania,ALB,2020,f,0,140,eurs
Albania,ALB,2020,f,5,6,eurs
Albania,ALB,2020,f,10,11,eurs
Albania,ALB,2020,f,15,12,eurs
Albania,ALB,2020,f,20,17,eurs
Albania,ALB,2020,f,25,27,eurs
Albania,ALB,2020,f,30,46,eurs
Albania,ALB,2020,f,35,55.99999999999999,eurs
Albania,ALB,2020,f,40,78,eurs
Albania,ALB,2020,f,45,132,eurs
Albania,ALB,2020,f,50,226,eurs
Albania,ALB,2020,f,55,363.99999999999994,eurs
Albania,ALB,2020,f,60,598.0000000000001,eurs
Albania,ALB,2020,f,65,779,eurs
Albania,ALB,2020,f,70,1158,eurs
Albania,ALB,2020,f,75,1929,eurs
Albania,ALB,2020,f,80,2685,eurs
Albania,ALB,2020,f,85,2282,eurs
Albania,ALB,2020,f,90,1733,eurs
Albania,ALB,2020,m,0,174,eurs
Albania,ALB,2020,m,5,10,eurs
Albania,ALB,2020,m,10,14.000000000000002,eurs
Albania,ALB,2020,m,15,29,eurs
Albania,ALB,2020,m,20,52,eurs
Albania,ALB,2020,m,25,60.00000000000001,eurs
Albania,ALB,2020,m,30,91,eurs
Albania,ALB,2020,m,35,131,eurs
Albania,ALB,2020,m,40,173.99999999999997,eurs
Albania,ALB,2020,m,45,265,eurs
Albania,ALB,2020,m,50,444,eurs
Albania,ALB,2020,m,55,885,eurs
Albania,ALB,2020,m,60,1254.0000000000002,eurs
Albania,ALB,2020,m,65,1575.0000000000002,eurs
Albania,ALB,2020,m,70,1872,eurs
Albania,ALB,2020,m,75,2634.9999999999995,eurs
Albania,ALB,2020,m,80,3046,eurs
Albania,ALB,2020,m,85,2070,eurs
Albania,ALB,2020,m,90,954,eurs
Albania,ALB,2020,t,0,314,eurs
Albania,ALB,2020,t,5,16,eurs
Albania,ALB,2020,t,10,25,eurs
Albania,ALB,2020,t,15,41,eurs
Albania,ALB,2020,t,20,69,eurs
Albania,ALB,2020,t,25,87,eurs
Albania,ALB,2020,t,30,137,eurs
Albania,ALB,2020,t,35,187,eurs
Albania,ALB,2020,t,40,251.99999999999997,eurs
Albania,ALB,2020,t,45,397,eurs
Albania,ALB,2020,t,50,670,eurs
Albania,ALB,2020,t,55,1249,eurs
Albania,ALB,2020,t,60,1852.0000000000002,eurs
Albania,ALB,2020,t,65,2354,eurs
Albania,ALB,2020,t,70,3030,eurs
Albania,ALB,2020,t,75,4564,eurs
Albania,ALB,2020,t,80,5731,eurs
Albania,ALB,2020,t,85,4352,eurs
Albania,ALB,2020,t,90,2687,eurs
Armenia,ARM,2015,f,0,193.99999999999997,eurs
Armenia,ARM,2015,f,5,22,eurs
Armenia,ARM,2015,f,10,9.999999999999998,eurs
Armenia,ARM,2015,f,15,15,eurs
Armenia,ARM,2015,f,20,33,eurs
Armenia,ARM,2015,f,25,34,eurs
Armenia,ARM,2015,f,30,53,eurs
Armenia,ARM,2015,f,35,92,eurs
Armenia,ARM,2015,f,40,126.99999999999999,eurs
Armenia,ARM,2015,f,45,227,eurs
Armenia,ARM,2015,f,50,396,eurs
Armenia,ARM,2015,f,55,613,eurs
Armenia,ARM,2015,f,60,758,eurs
Armenia,ARM,2015,f,65,954.0000000000001,eurs
Armenia,ARM,2015,f,70,981,eurs
Armenia,ARM,2015,f,75,2716,eurs
Armenia,ARM,2015,f,80,2689,eurs
Armenia,ARM,2015,f,85,2641,eurs
Armenia,ARM,2015,f,90,1113,eurs
Armenia,ARM,2015,m,0,246.99999999999997,eurs
Armenia,ARM,2015,m,5,36,eurs
Armenia,ARM,2015,m,10,19.999999999999996,eurs
Armenia,ARM,2015,m,15,61.00000000000001,eurs
Armenia,ARM,2015,m,20,117,eurs
Armenia,ARM,2015,m,25,131,eurs
Armenia,ARM,2015,m,30,153,eurs
Armenia,ARM,2015,m,35,165,eurs
Armenia,ARM,2015,m,40,285,eurs
Armenia,ARM,2015,m,45,457,eurs
Armenia,ARM,2015,m,50,889,eurs
Armenia,ARM,2015,m,55,1349,eurs
Armenia,ARM,2015,m,60,1469,eurs
Armenia,ARM,2015,m,65,1397,eurs
Armenia,ARM,2015,m,70,1202,eurs
Armenia,ARM,2015,m,75,2582,eurs
Armenia,ARM,2015,m,80,1996,eurs
Armenia,ARM,2015,m,85,1473,eurs
Armenia,ARM,2015,m,90,378,eurs
Armenia,ARM,2015,t,0,440.99999999999994,eurs
Armenia,ARM,2015,t,5,58,eurs
Armenia,ARM,2015,t,10,29.999999999999996,eurs
Armenia,ARM,2015,t,15,76,eurs
Armenia,ARM,2015,t,20,150,eurs
Armenia,ARM,2015,t,25,165,eurs
Armenia,ARM,2015,t,30,206,eurs
Armenia,ARM,2015,t,35,257,eurs
Armenia,ARM,2015,t,40,412,eurs
Armenia,ARM,2015,t,45,684,eurs
Armenia,ARM,2015,t,50,1285,eurs
Armenia,ARM,2015,t,55,1962,eurs
Armenia,ARM,2015,t,60,2227,eurs
Armenia,ARM,2015,t,65,2351,eurs
Armenia,ARM,2015,t,70,2183,eurs
Armenia,ARM,2015,t,75,5298,eurs
Armenia,ARM,2015,t,80,4685,eurs
Armenia,ARM,2015,t,85,4114,eurs
Armenia,ARM,2015,t,90,1491,eurs
Armenia,ARM,2016,f,0,164,eurs
Armenia,ARM,2016,f,5,18,eurs
Armenia,ARM,2016,f,10,16,eurs
Armenia,ARM,2016,f,15,13,eurs
Armenia,ARM,2016,f,20,33,eurs
Armenia,ARM,2016,f,25,41.99999999999999,eurs
Armenia,ARM,2016,f,30,57.999999999999986,eurs
Armenia,ARM,2016,f,35,73,eurs
Armenia,ARM,2016,f,40,115,eurs
Armenia,ARM,2016,f,45,183,eurs
Armenia,ARM,2016,f,50,343.99999999999994,eurs
Armenia,ARM,2016,f,55,614,eurs
Armenia,ARM,2016,f,60,831,eurs
Armenia,ARM,2016,f,65,961,eurs
Armenia,ARM,2016,f,70,891.9999999999999,eurs
Armenia,ARM,2016,f,75,2601,eurs
Armenia,ARM,2016,f,80,2763.0000000000005,eurs
Armenia,ARM,2016,f,85,2606,eurs
Armenia,ARM,2016,f,90,1268,eurs
Armenia,ARM,2016,m,0,248.99999999999997,eurs
Armenia,ARM,2016,m,5,28,eurs
Armenia,ARM,2016,m,10,20,eurs
Armenia,ARM,2016,m,15,116.99999999999999,eurs
Armenia,ARM,2016,m,20,125,eurs
Armenia,ARM,2016,m,25,116.00000000000003,eurs
Armenia,ARM,2016,m,30,136,eurs
Armenia,ARM,2016,m,35,166,eurs
Armenia,ARM,2016,m,40,267,eurs
Armenia,ARM,2016,m,45,400,eurs
Armenia,ARM,2016,m,50,852,eurs
Armenia,ARM,2016,m,55,1350.9999999999998,eurs
Armenia,ARM,2016,m,60,1589,eurs
Armenia,ARM,2016,m,65,1522.9999999999998,eurs
Armenia,ARM,2016,m,70,1017.0000000000001,eurs
Armenia,ARM,2016,m,75,2420,eurs
Armenia,ARM,2016,m,80,2088,eurs
Armenia,ARM,2016,m,85,1544,eurs
Armenia,ARM,2016,m,90,430.00000000000006,eurs
Armenia,ARM,2016,t,0,413,eurs
Armenia,ARM,2016,t,5,46,eurs
Armenia,ARM,2016,t,10,36,eurs
Armenia,ARM,2016,t,15,130,eurs
Armenia,ARM,2016,t,20,158,eurs
Armenia,ARM,2016,t,25,158,eurs
Armenia,ARM,2016,t,30,194,eurs
Armenia,ARM,2016,t,35,239,eurs
Armenia,ARM,2016,t,40,382,eurs
Armenia,ARM,2016,t,45,583,eurs
Armenia,ARM,2016,t,50,1196,eurs
Armenia,ARM,2016,t,55,1964.9999999999998,eurs
Armenia,ARM,2016,t,60,2420,eurs
Armenia,ARM,2016,t,65,2484,eurs
Armenia,ARM,2016,t,70,1909,eurs
Armenia,ARM,2016,t,75,5021,eurs
Armenia,ARM,2016,t,80,4851,eurs
Armenia,ARM,2016,t,85,4150,eurs
Armenia,ARM,2016,t,90,1698,eurs
Armenia,ARM,2017,f,0,152,eurs
Armenia,ARM,2017,f,5,20,eurs
Armenia,ARM,2017,f,10,10,eurs
Armenia,ARM,2017,f,15,21,eurs
Armenia,ARM,2017,f,20,33,eurs
Armenia,ARM,2017,f,25,40,eurs
Armenia,ARM,2017,f,30,56.00000000000001,eurs
Armenia,ARM,2017,f,35,59.999999999999986,eurs
Armenia,ARM,2017,f,40,88,eurs
Armenia,ARM,2017,f,45,143,eurs
Armenia,ARM,2017,f,50,299,eurs
Armenia,ARM,2017,f,55,597,eurs
Armenia,ARM,2017,f,60,824,eurs
Armenia,ARM,2017,f,65,1009.0000000000001,eurs
Armenia,ARM,2017,f,70,872.0000000000001,eurs
Armenia,ARM,2017,f,75,2383,eurs
Armenia,ARM,2017,f,80,2846.9999999999995,eurs
Armenia,ARM,2017,f,85,2630,eurs
Armenia,ARM,2017,f,90,1353.9999999999998,eurs
Armenia,ARM,2017,m,0,206,eurs
Armenia,ARM,2017,m,5,21,eurs
Armenia,ARM,2017,m,10,15,eurs
Armenia,ARM,2017,m,15,62.00000000000001,eurs
Armenia,ARM,2017,m,20,85.99999999999999,eurs
Armenia,ARM,2017,m,25,106,eurs
Armenia,ARM,2017,m,30,121,eurs
Armenia,ARM,2017,m,35,158.99999999999997,eurs
Armenia,ARM,2017,m,40,235,eurs
Armenia,ARM,2017,m,45,349,eurs
Armenia,ARM,2017,m,50,761,eurs
Armenia,ARM,2017,m,55,1291,eurs
Armenia,ARM,2017,m,60,1523.9999999999998,eurs
Armenia,ARM,2017,m,65,1593,eurs
Armenia,ARM,2017,m,70,1095,eurs
Armenia,ARM,2017,m,75,2195,eurs
Armenia,ARM,2017,m,80,2122,eurs
Armenia,ARM,2017,m,85,1458,eurs
Armenia,ARM,2017,m,90,529.9999999999999,eurs
Armenia,ARM,2017,t,0,358,eurs
Armenia,ARM,2017,t,5,41,eurs
Armenia,ARM,2017,t,10,25,eurs
Armenia,ARM,2017,t,15,83,eurs
Armenia,ARM,2017,t,20,118.99999999999999,eurs
Armenia,ARM,2017,t,25,146,eurs
Armenia,ARM,2017,t,30,177,eurs
Armenia,ARM,2017,t,35,218.99999999999997,eurs
Armenia,ARM,2017,t,40,323,eurs
Armenia,ARM,2017,t,45,492,eurs
Armenia,ARM,2017,t,50,1060,eurs
Armenia,ARM,2017,t,55,1888,eurs
Armenia,ARM,2017,t,60,2348,eurs
Armenia,ARM,2017,t,65,2602,eurs
Armenia,ARM,2017,t,70,1967.0000000000002,eurs
Armenia,ARM,2017,t,75,4578,eurs
Armenia,ARM,2017,t,80,4969,eurs
Armenia,ARM,2017,t,85,4088,eurs
Armenia,ARM,2017,t,90,1883.9999999999998,eurs
Armenia,ARM,2018,f,0,137,eurs
Armenia,ARM,2018,f,5,13,eurs
Armenia,ARM,2018,f,10,15,eurs
Armenia,ARM,2018,f,15,15,eurs
Armenia,ARM,2018,f,20,23.999999999999996,eurs
Armenia,ARM,2018,f,25,37,eurs
Armenia,ARM,2018,f,30,50,eurs
Armenia,ARM,2018,f,35,86,eurs
Armenia,ARM,2018,f,40,98.00000000000001,eurs
Armenia,ARM,2018,f,45,173,eurs
Armenia,ARM,2018,f,50,275,eurs
Armenia,ARM,2018,f,55,597.0000000000001,eurs
Armenia,ARM,2018,f,60,791.0000000000001,eurs
Armenia,ARM,2018,f,65,1046,eurs
Armenia,ARM,2018,f,70,883,eurs
Armenia,ARM,2018,f,75,2009.9999999999993,eurs
Armenia,ARM,2018,f,80,2703,eurs
Armenia,ARM,2018,f,85,2373.9999999999995,eurs
Armenia,ARM,2018,f,90,1321.0000000000002,eurs
Armenia,ARM,2018,m,0,180,eurs
Armenia,ARM,2018,m,5,21,eurs
Armenia,ARM,2018,m,10,20,eurs
Armenia,ARM,2018,m,15,52,eurs
Armenia,ARM,2018,m,20,70,eurs
Armenia,ARM,2018,m,25,120.00000000000001,eurs
Armenia,ARM,2018,m,30,141,eurs
Armenia,ARM,2018,m,35,170,eurs
Armenia,ARM,2018,m,40,240.99999999999997,eurs
Armenia,ARM,2018,m,45,365,eurs
Armenia,ARM,2018,m,50,691,eurs
Armenia,ARM,2018,m,55,1193.0000000000002,eurs
Armenia,ARM,2018,m,60,1464,eurs
Armenia,ARM,2018,m,65,1496,eurs
Armenia,ARM,2018,m,70,1169,eurs
Armenia,ARM,2018,m,75,1736,eurs
Armenia,ARM,2018,m,80,1927,eurs
Armenia,ARM,2018,m,85,1371.9999999999998,eurs
Armenia,ARM,2018,m,90,548.0000000000001,eurs
Armenia,ARM,2018,t,0,317,eurs
Armenia,ARM,2018,t,5,34,eurs
Armenia,ARM,2018,t,10,35,eurs
Armenia,ARM,2018,t,15,67,eurs
Armenia,ARM,2018,t,20,94,eurs
Armenia,ARM,2018,t,25,157,eurs
Armenia,ARM,2018,t,30,191,eurs
Armenia,ARM,2018,t,35,256,eurs
Armenia,ARM,2018,t,40,339,eurs
Armenia,ARM,2018,t,45,538,eurs
Armenia,ARM,2018,t,50,965.9999999999999,eurs
Armenia,ARM,2018,t,55,1790.0000000000002,eurs
Armenia,ARM,2018,t,60,2255,eurs
Armenia,ARM,2018,t,65,2542,eurs
Armenia,ARM,2018,t,70,2052,eurs
Armenia,ARM,2018,t,75,3745.9999999999995,eurs
Armenia,ARM,2018,t,80,4630,eurs
Armenia,ARM,2018,t,85,3745.9999999999995,eurs
Armenia,ARM,2018,t,90,1869.0000000000002,eurs
Armenia,ARM,2019,f,0,116,eurs
Armenia,ARM,2019,f,5,20,eurs
Armenia,ARM,2019,f,10,11,eurs
Armenia,ARM,2019,f,15,15,eurs
Armenia,ARM,2019,f,20,24.999999999999993,eurs
Armenia,ARM,2019,f,25,30.999999999999993,eurs
Armenia,ARM,2019,f,30,51,eurs
Armenia,ARM,2019,f,35,59.99999999999999,eurs
Armenia,ARM,2019,f,40,76,eurs
Armenia,ARM,2019,f,45,140,eurs
Armenia,ARM,2019,f,50,258,eurs
Armenia,ARM,2019,f,55,519,eurs
Armenia,ARM,2019,f,60,799.9999999999999,eurs
Armenia,ARM,2019,f,65,1009,eurs
Armenia,ARM,2019,f,70,1080,eurs
Armenia,ARM,2019,f,75,1613,eurs
Armenia,ARM,2019,f,80,2963.9999999999995,eurs
Armenia,ARM,2019,f,85,2260,eurs
Armenia,ARM,2019,f,90,1488,eurs
Armenia,ARM,2019,m,0,151,eurs
Armenia,ARM,2019,m,5,21,eurs
Armenia,ARM,2019,m,10,25,eurs
Armenia,ARM,2019,m,15,42,eurs
Armenia,ARM,2019,m,20,74.99999999999999,eurs
Armenia,ARM,2019,m,25,81.99999999999999,eurs
Armenia,ARM,2019,m,30,131,eurs
Armenia,ARM,2019,m,35,145,eurs
Armenia,ARM,2019,m,40,238.99999999999994,eurs
Armenia,ARM,2019,m,45,408,eurs
Armenia,ARM,2019,m,50,635,eurs
Armenia,ARM,2019,m,55,1172,eurs
Armenia,ARM,2019,m,60,1554,eurs
