Country,Code,Year,Sex,Age,Deaths,Source
Albania,ALB,2016,f,5,11,unpd
Albania,ALB,2016,f,10,21,unpd
Albania,ALB,2016,f,15,41,unpd
Albania,ALB,2016,f,20,31,unpd
Albania,ALB,2016,f,25,40,unpd
Albania,ALB,2016,f,30,39,unpd
Albania,ALB,2016,f,35,62,unpd
Albania,ALB,2016,f,40,81,unpd
Albania,ALB,2016,f,45,143,unpd
Albania,ALB,2016,f,50,200,unpd
Albania,ALB,2016,f,55,313,unpd
Albania,ALB,2016,f,60,452,unpd
Albania,ALB,2016,f,65,579,unpd
Albania,ALB,2016,f,70,919,unpd
Albania,ALB,2016,f,75,1659,unpd
Albania,ALB,2016,f,80,1948,unpd
Albania,ALB,2016,f,85,1794,unpd
Albania,ALB,2016,f,90,1005,unpd
Albania,ALB,2016,f,95,446,unpd
Albania,ALB,2016,f,100,165,unpd
Albania,ALB,2016,f,TOT,10105,unpd
Albania,ALB,2016,m,0,146,unpd
Albania,ALB,2016,m,1,23,unpd
Albania,ALB,2016,m,5,17,unpd
Albania,ALB,2016,m,10,25,unpd
Albania,ALB,2016,m,15,47,unpd
Albania,ALB,2016,m,20,57,unpd
Albania,ALB,2016,m,25,78,unpd
Albania,ALB,2016,m,30,77,unpd
Albania,ALB,2016,m,35,114,unpd
Albania,ALB,2016,m,40,149,unpd
Albania,ALB,2016,m,45,255,unpd
Albania,ALB,2016,m,50,409,unpd
Albania,ALB,2016,m,55,657,unpd
Albania,ALB,2016,m,60,804,unpd
Albania,ALB,2016,m,65,1031,unpd
Albania,ALB,2016,m,70,1342,unpd
Albania,ALB,2016,m,75,2015,unpd
Albania,ALB,2016,m,80,2102,unpd
Albania,ALB,2016,m,85,1333,unpd
Albania,ALB,2016,m,90,451,unpd
Albania,ALB,2016,m,95,129,unpd
Albania,ALB,2016,m,100,22,unpd
Albania,ALB,2016,m,TOT,11283,unpd
Albania,ALB,2016,t,0,277,unpd
Albania,ALB,2016,t,1,48,unpd
Albania,ALB,2016,t,5,28,unpd
Albania,ALB,2016,t,10,46,unpd
Albania,ALB,2016,t,15,88,unpd
Albania,ALB,2016,t,20,88,unpd
Albania,ALB,2016,t,25,118,unpd
Albania,ALB,2016,t,30,116,unpd
Albania,ALB,2016,t,35,176,unpd
Albania,ALB,2016,t,40,230,unpd
Albania,ALB,2016,t,45,398,unpd
Albania,ALB,2016,t,50,609,unpd
Albania,ALB,2016,t,55,970,unpd
Albania,ALB,2016,t,60,1256,unpd
Albania,ALB,2016,t,65,1610,unpd
Albania,ALB,2016,t,70,2261,unpd
Albania,ALB,2016,t,75,3674,unpd
Albania,ALB,2016,t,80,4050,unpd
Albania,ALB,2016,t,85,3127,unpd
Albania,ALB,2016,t,90,1456,unpd
Albania,ALB,2016,t,95,575,unpd
Albania,ALB,2016,t,100,187,unpd
Albania,ALB,2016,t,TOT,21388,unpd
Albania,ALB,2017,f,0,118,unpd
Albania,ALB,2017,f,1,16,unpd
Albania,ALB,2017,f,5,14,unpd
Albania,ALB,2017,f,10,19,unpd
Albania,ALB,2017,f,15,28,unpd
Albania,ALB,2017,f,20,41,unpd
Albania,ALB,2017,f,25,26,unpd
Albania,ALB,2017,f,30,31,unpd
Albania,ALB,2017,f,35,55,unpd
Albania,ALB,2017,f,40,80,unpd
Albania,ALB,2017,f,45,139,unpd
Albania,ALB,2017,f,50,217,unpd
Albania,ALB,2017,f,55,306,unpd
Albania,ALB,2017,f,60,455,unpd
Albania,ALB,2017,f,65,622,unpd
Albania,ALB,2017,f,70,920,unpd
Albania,ALB,2017,f,75,1748,unpd
Albania,ALB,2017,f,80,2180,unpd
Albania,ALB,2017,f,85,1935,unpd
Albania,ALB,2017,f,90,1066,unpd
Albania,ALB,2017,f,95,447,unpd
Albania,ALB,2017,f,100,159,unpd
Albania,ALB,2017,f,TOT,10622,unpd
Albania,ALB,2017,m,0,130,unpd
Albania,ALB,2017,m,1,20,unpd
Albania,ALB,2017,m,5,16,unpd
Albania,ALB,2017,m,10,26,unpd
Albania,ALB,2017,m,15,48,unpd
Albania,ALB,2017,m,20,68,unpd
Albania,ALB,2017,m,25,79,unpd
Albania,ALB,2017,m,30,81,unpd
Albania,ALB,2017,m,35,110,unpd
Albania,ALB,2017,m,40,138,unpd
Albania,ALB,2017,m,45,253,unpd
Albania,ALB,2017,m,50,429,unpd
Albania,ALB,2017,m,55,709,unpd
Albania,ALB,2017,m,60,847,unpd
Albania,ALB,2017,m,65,1057,unpd
Albania,ALB,2017,m,70,1335,unpd
Albania,ALB,2017,m,75,1971,unpd
Albania,ALB,2017,m,80,2247,unpd
Albania,ALB,2017,m,85,1390,unpd
Albania,ALB,2017,m,90,467,unpd
Albania,ALB,2017,m,95,162,unpd
Albania,ALB,2017,m,100,27,unpd
Albania,ALB,2017,m,TOT,11610,unpd
Albania,ALB,2017,t,0,248,unpd
Albania,ALB,2017,t,1,36,unpd
Albania,ALB,2017,t,5,30,unpd
Albania,ALB,2017,t,10,45,unpd
Albania,ALB,2017,t,15,76,unpd
Albania,ALB,2017,t,20,109,unpd
Albania,ALB,2017,t,25,105,unpd
Albania,ALB,2017,t,30,112,unpd
Albania,ALB,2017,t,35,165,unpd
Albania,ALB,2017,t,40,218,unpd
Albania,ALB,2017,t,45,392,unpd
Albania,ALB,2017,t,50,646,unpd
Albania,ALB,2017,t,55,1015,unpd
Albania,ALB,2017,t,60,1302,unpd
Albania,ALB,2017,t,65,1679,unpd
Albania,ALB,2017,t,70,2255,unpd
Albania,ALB,2017,t,75,3719,unpd
Albania,ALB,2017,t,80,4427,unpd
Albania,ALB,2017,t,85,3325,unpd
Albania,ALB,2017,t,90,1533,unpd
Albania,ALB,2017,t,95,609,unpd
Albania,ALB,2017,t,100,186,unpd
Albania,ALB,2017,t,TOT,22232,unpd
Albania,ALB,2018,f,0,111,unpd
Albania,ALB,2018,f,1,14,unpd
Albania,ALB,2018,f,5,19,unpd
Albania,ALB,2018,f,10,20,unpd
Albania,ALB,2018,f,15,33,unpd
Albania,ALB,2018,f,20,29,unpd
Albania,ALB,2018,f,25,29,unpd
Albania,ALB,2018,f,30,30,unpd
Albania,ALB,2018,f,35,53,unpd
Albania,ALB,2018,f,40,78,unpd
Albania,ALB,2018,f,45,120,unpd
Albania,ALB,2018,f,50,181,unpd
Albania,ALB,2018,f,55,344,unpd
Albania,ALB,2018,f,60,478,unpd
Albania,ALB,2018,f,65,590,unpd
Albania,ALB,2018,f,70,816,unpd
Albania,ALB,2018,f,75,1704,unpd
Albania,ALB,2018,f,80,2140,unpd
Albania,ALB,2018,f,85,1775,unpd
Albania,ALB,2018,f,90,1033,unpd
Albania,ALB,2018,f,95,405,unpd
Albania,ALB,2018,f,100,135,unpd
Albania,ALB,2018,f,TOT,10137,unpd
Albania,ALB,2018,m,0,146,unpd
Albania,ALB,2018,m,1,20,unpd
Albania,ALB,2018,m,5,13,unpd
Albania,ALB,2018,m,10,23,unpd
Albania,ALB,2018,m,15,38,unpd
Albania,ALB,2018,m,20,76,unpd
Albania,ALB,2018,m,25,77,unpd
Albania,ALB,2018,m,30,86,unpd
Albania,ALB,2018,m,35,102,unpd
Albania,ALB,2018,m,40,123,unpd
Albania,ALB,2018,m,45,218,unpd
Albania,ALB,2018,m,50,391,unpd
Albania,ALB,2018,m,55,651,unpd
Albania,ALB,2018,m,60,908,unpd
Albania,ALB,2018,m,65,1093,unpd
Albania,ALB,2018,m,70,1282,unpd
Albania,ALB,2018,m,75,2013,unpd
Albania,ALB,2018,m,80,2260,unpd
Albania,ALB,2018,m,85,1457,unpd
Albania,ALB,2018,m,90,499,unpd
Albania,ALB,2018,m,95,170,unpd
Albania,ALB,2018,m,100,21,unpd
Albania,ALB,2018,m,TOT,11667,unpd
Albania,ALB,2018,t,0,257,unpd
Albania,ALB,2018,t,1,34,unpd
Albania,ALB,2018,t,5,32,unpd
Albania,ALB,2018,t,10,43,unpd
Albania,ALB,2018,t,15,71,unpd
Albania,ALB,2018,t,20,105,unpd
Albania,ALB,2018,t,25,106,unpd
Albania,ALB,2018,t,30,116,unpd
Albania,ALB,2018,t,35,155,unpd
Albania,ALB,2018,t,40,201,unpd
Albania,ALB,2018,t,45,338,unpd
Albania,ALB,2018,t,50,572,unpd
Albania,ALB,2018,t,55,995,unpd
Albania,ALB,2018,t,60,1386,unpd
Albania,ALB,2018,t,65,1683,unpd
Albania,ALB,2018,t,70,2098,unpd
Albania,ALB,2018,t,75,3717,unpd
Albania,ALB,2018,t,80,4400,unpd
Albania,ALB,2018,t,85,3232,unpd
Albania,ALB,2018,t,90,1532,unpd
Albania,ALB,2018,t,95,575,unpd
Albania,ALB,2018,t,100,156,unpd
Albania,ALB,2018,t,TOT,21804,unpd
Albania,ALB,2019,f,0,126,unpd
Albania,ALB,2019,f,1,10,unpd
Albania,ALB,2019,f,5,12,unpd
Albania,ALB,2019,f,10,24,unpd
Albania,ALB,2019,f,15,25,unpd
Albania,ALB,2019,f,20,33,unpd
Albania,ALB,2019,f,25,28,unpd
Albania,ALB,2019,f,30,43,unpd
Albania,ALB,2019,f,35,43,unpd
Albania,ALB,2019,f,40,75,unpd
Albania,ALB,2019,f,45,131,unpd
Albania,ALB,2019,f,50,205,unpd
Albania,ALB,2019,f,55,312,unpd
Albania,ALB,2019,f,60,463,unpd
Albania,ALB,2019,f,65,597,unpd
Albania,ALB,2019,f,70,790,unpd
Albania,ALB,2019,f,75,1714,unpd
Albania,ALB,2019,f,80,2080,unpd
Albania,ALB,2019,f,85,1900,unpd
Albania,ALB,2019,f,90,1048,unpd
Albania,ALB,2019,f,95,385,unpd
Albania,ALB,2019,f,100,112,unpd
Albania,ALB,2019,f,TOT,10156,unpd
Albania,ALB,2019,m,0,167,unpd
Albania,ALB,2019,m,1,12,unpd
Albania,ALB,2019,m,5,13,unpd
Albania,ALB,2019,m,10,17,unpd
Albania,ALB,2019,m,15,46,unpd
Albania,ALB,2019,m,20,53,unpd
Albania,ALB,2019,m,25,71,unpd
Albania,ALB,2019,m,30,96,unpd
Albania,ALB,2019,m,35,84,unpd
Albania,ALB,2019,m,40,140,unpd
Albania,ALB,2019,m,45,224,unpd
Albania,ALB,2019,m,50,341,unpd
Albania,ALB,2019,m,55,677,unpd
Albania,ALB,2019,m,60,901,unpd
Albania,ALB,2019,m,65,1084,unpd
Albania,ALB,2019,m,70,1375,unpd
Albania,ALB,2019,m,75,1998,unpd
Albania,ALB,2019,m,80,2311,unpd
Albania,ALB,2019,m,85,1465,unpd
Albania,ALB,2019,m,90,529,unpd
Albania,ALB,2019,m,95,146,unpd
Albania,ALB,2019,m,100,31,unpd
Albania,ALB,2019,m,TOT,11781,unpd
Albania,ALB,2019,t,0,293,unpd
Albania,ALB,2019,t,1,22,unpd
Albania,ALB,2019,t,5,25,unpd
Albania,ALB,2019,t,10,41,unpd
Albania,ALB,2019,t,15,71,unpd
Albania,ALB,2019,t,20,86,unpd
Albania,ALB,2019,t,25,99,unpd
Albania,ALB,2019,t,30,139,unpd
Albania,ALB,2019,t,35,127,unpd
Albania,ALB,2019,t,40,215,unpd
Albania,ALB,2019,t,45,355,unpd
Albania,ALB,2019,t,50,546,unpd
Albania,ALB,2019,t,55,989,unpd
Albania,ALB,2019,t,60,1364,unpd
Albania,ALB,2019,t,65,1681,unpd
Albania,ALB,2019,t,70,2165,unpd
Albania,ALB,2019,t,75,3712,unpd
Albania,ALB,2019,t,80,4391,unpd
Albania,ALB,2019,t,85,3365,unpd
Albania,ALB,2019,t,90,1577,unpd
Albania,ALB,2019,t,95,531,unpd
Albania,ALB,2019,t,100,143,unpd
Albania,ALB,2019,t,TOT,21937,unpd
Albania,ALB,2020,f,0,129,unpd
Albania,ALB,2020,f,1,8,unpd
Albania,ALB,2020,f,5,6,unpd
Albania,ALB,2020,f,10,11,unpd
Albania,ALB,2020,f,15,12,unpd
Albania,ALB,2020,f,20,17,unpd
Albania,ALB,2020,f,25,27,unpd
Albania,ALB,2020,f,30,44,unpd
Albania,ALB,2020,f,35,56,unpd
Albania,ALB,2020,f,40,75,unpd
Albania,ALB,2020,f,45,131,unpd
Albania,ALB,2020,f,50,219,unpd
Albania,ALB,2020,f,55,360,unpd
Albania,ALB,2020,f,60,593,unpd
Albania,ALB,2020,f,65,769,unpd
Albania,ALB,2020,f,70,1146,unpd
Albania,ALB,2020,f,75,1901,unpd
Albania,ALB,2020,f,80,2645,unpd
Albania,ALB,2020,f,85,2245,unpd
Albania,ALB,2020,f,90,1191,unpd
Albania,ALB,2020,f,95,383,unpd
Albania,ALB,2020,f,100,105,unpd
Albania,ALB,2020,f,105,19,unpd
Albania,ALB,2020,f,110,9,unpd
Albania,ALB,2020,f,TOT,12234,unpd
Albania,ALB,2020,m,0,152,unpd
Albania,ALB,2020,m,1,17,unpd
Albania,ALB,2020,m,5,10,unpd
Albania,ALB,2020,m,10,14,unpd
Albania,ALB,2020,m,15,28,unpd
Albania,ALB,2020,m,20,51,unpd
Albania,ALB,2020,m,25,59,unpd
Albania,ALB,2020,m,30,89,unpd
Albania,ALB,2020,m,35,129,unpd
Albania,ALB,2020,m,40,170,unpd
Albania,ALB,2020,m,45,261,unpd
Albania,ALB,2020,m,50,435,unpd
Albania,ALB,2020,m,55,876,unpd
Albania,ALB,2020,m,60,1238,unpd
Albania,ALB,2020,m,65,1550,unpd
Albania,ALB,2020,m,70,1843,unpd
Albania,ALB,2020,m,75,2598,unpd
Albania,ALB,2020,m,80,3002,unpd
Albania,ALB,2020,m,85,2041,unpd
Albania,ALB,2020,m,90,748,unpd
Albania,ALB,2020,m,95,161,unpd
Albania,ALB,2020,m,100,29,unpd
Albania,ALB,2020,m,105,0,unpd
Albania,ALB,2020,m,110,3,unpd
Albania,ALB,2020,m,TOT,15536,unpd
Albania,ALB,2020,t,0,281,unpd
Albania,ALB,2020,t,1,25,unpd
Albania,ALB,2020,t,5,16,unpd
Albania,ALB,2020,t,10,25,unpd
Albania,ALB,2020,t,15,40,unpd
Albania,ALB,2020,t,20,68,unpd
Albania,ALB,2020,t,25,86,unpd
Albania,ALB,2020,t,30,133,unpd
Albania,ALB,2020,t,35,185,unpd
Albania,ALB,2020,t,40,245,unpd
Albania,ALB,2020,t,45,392,unpd
Albania,ALB,2020,t,50,654,unpd
Albania,ALB,2020,t,55,1236,unpd
Albania,ALB,2020,t,60,1831,unpd
Albania,ALB,2020,t,65,2319,unpd
Albania,ALB,2020,t,70,2989,unpd
Albania,ALB,2020,t,75,4499,unpd
Albania,ALB,2020,t,80,5647,unpd
Albania,ALB,2020,t,85,4286,unpd
Albania,ALB,2020,t,90,1939,unpd
Albania,ALB,2020,t,95,544,unpd
Albania,ALB,2020,t,100,134,unpd
Albania,ALB,2020,t,105,19,unpd
Albania,ALB,2020,t,110,12,unpd
Albania,ALB,2020,t,TOT,27770,unpd
Armenia,ARM,2015,f,0,161,unpd
Armenia,ARM,2015,f,1,26,unpd
Armenia,ARM,2015,f,5,16,unpd
Armenia,ARM,2015,f,10,8,unpd
Armenia,ARM,2015,f,15,10,unpd
Armenia,ARM,2015,f,20,33,unpd
Armenia,ARM,2015,f,25,42,unpd
Armenia,ARM,2015,f,30,59,unpd
Armenia,ARM,2015,f,35,96,unpd
Armenia,ARM,2015,f,40,132,unpd
Armenia,ARM,2015,f,45,224,unpd
Armenia,ARM,2015,f,50,406,unpd
Armenia,ARM,2015,f,55,636,unpd
Armenia,ARM,2015,f,60,794,unpd
Armenia,ARM,2015,f,65,931,unpd
Armenia,ARM,2015,f,70,1135,unpd
Armenia,ARM,2015,f,75,2763,unpd
Armenia,ARM,2015,f,80,2779,unpd
Armenia,ARM,2015,f,85,2408,unpd
Armenia,ARM,2015,f,90,771,unpd
Armenia,ARM,2015,f,95,108,unpd
Armenia,ARM,2015,f,100,38,unpd
Armenia,ARM,2015,f,TOT,13576,unpd
Armenia,ARM,2015,m,0,209,unpd
Armenia,ARM,2015,m,1,39,unpd
Armenia,ARM,2015,m,5,28,unpd
Armenia,ARM,2015,m,10,19,unpd
Armenia,ARM,2015,m,15,68,unpd
Armenia,ARM,2015,m,20,125,unpd
Armenia,ARM,2015,m,25,130,unpd
Armenia,ARM,2015,m,30,159,unpd
Armenia,ARM,2015,m,35,176,unpd
Armenia,ARM,2015,m,40,298,unpd
Armenia,ARM,2015,m,45,476,unpd
Armenia,ARM,2015,m,50,936,unpd
Armenia,ARM,2015,m,55,1344,unpd
Armenia,ARM,2015,m,60,1465,unpd
Armenia,ARM,2015,m,65,1323,unpd
Armenia,ARM,2015,m,70,1382,unpd
Armenia,ARM,2015,m,75,2581,unpd
Armenia,ARM,2015,m,80,1939,unpd
Armenia,ARM,2015,m,85,1297,unpd
Armenia,ARM,2015,m,90,259,unpd
Armenia,ARM,2015,m,95,29,unpd
Armenia,ARM,2015,m,100,20,unpd
Armenia,ARM,2015,m,TOT,14302,unpd
Armenia,ARM,2015,t,0,370,unpd
Armenia,ARM,2015,t,1,65,unpd
Armenia,ARM,2015,t,5,44,unpd
Armenia,ARM,2015,t,10,27,unpd
Armenia,ARM,2015,t,15,78,unpd
Armenia,ARM,2015,t,20,158,unpd
Armenia,ARM,2015,t,25,172,unpd
Armenia,ARM,2015,t,30,218,unpd
Armenia,ARM,2015,t,35,272,unpd
Armenia,ARM,2015,t,40,430,unpd
Armenia,ARM,2015,t,45,700,unpd
Armenia,ARM,2015,t,50,1342,unpd
Armenia,ARM,2015,t,55,1980,unpd
Armenia,ARM,2015,t,60,2259,unpd
Armenia,ARM,2015,t,65,2254,unpd
Armenia,ARM,2015,t,70,2517,unpd
Armenia,ARM,2015,t,75,5344,unpd
Armenia,ARM,2015,t,80,4718,unpd
Armenia,ARM,2015,t,85,3705,unpd
Armenia,ARM,2015,t,90,1030,unpd
Armenia,ARM,2015,t,95,137,unpd
Armenia,ARM,2015,t,100,58,unpd
Armenia,ARM,2015,t,TOT,27878,unpd
Armenia,ARM,2016,f,0,139,unpd
Armenia,ARM,2016,f,1,23,unpd
Armenia,ARM,2016,f,5,17,unpd
Armenia,ARM,2016,f,10,12,unpd
Armenia,ARM,2016,f,15,11,unpd
Armenia,ARM,2016,f,20,30,unpd
Armenia,ARM,2016,f,25,51,unpd
Armenia,ARM,2016,f,30,62,unpd
Armenia,ARM,2016,f,35,81,unpd
Armenia,ARM,2016,f,40,118,unpd
Armenia,ARM,2016,f,45,191,unpd
Armenia,ARM,2016,f,50,363,unpd
Armenia,ARM,2016,f,55,648,unpd
Armenia,ARM,2016,f,60,863,unpd
Armenia,ARM,2016,f,65,981,unpd
Armenia,ARM,2016,f,70,942,unpd
Armenia,ARM,2016,f,75,2833,unpd
Armenia,ARM,2016,f,80,2744,unpd
Armenia,ARM,2016,f,85,2507,unpd
Armenia,ARM,2016,f,90,865,unpd
Armenia,ARM,2016,f,95,161,unpd
Armenia,ARM,2016,f,100,48,unpd
Armenia,ARM,2016,f,TOT,13690,unpd
Armenia,ARM,2016,m,0,213,unpd
Armenia,ARM,2016,m,1,33,unpd
Armenia,ARM,2016,m,5,28,unpd
Armenia,ARM,2016,m,10,19,unpd
Armenia,ARM,2016,m,15,127,unpd
Armenia,ARM,2016,m,20,107,unpd
Armenia,ARM,2016,m,25,119,unpd
Armenia,ARM,2016,m,30,139,unpd
Armenia,ARM,2016,m,35,174,unpd
Armenia,ARM,2016,m,40,280,unpd
Armenia,ARM,2016,m,45,429,unpd
Armenia,ARM,2016,m,50,901,unpd
Armenia,ARM,2016,m,55,1415,unpd
Armenia,ARM,2016,m,60,1583,unpd
Armenia,ARM,2016,m,65,1519,unpd
Armenia,ARM,2016,m,70,1086,unpd
Armenia,ARM,2016,m,75,2530,unpd
Armenia,ARM,2016,m,80,2041,unpd
Armenia,ARM,2016,m,85,1450,unpd
Armenia,ARM,2016,m,90,287,unpd
Armenia,ARM,2016,m,95,37,unpd
Armenia,ARM,2016,m,100,19,unpd
Armenia,ARM,2016,m,TOT,14536,unpd
Armenia,ARM,2016,t,0,352,unpd
Armenia,ARM,2016,t,1,56,unpd
Armenia,ARM,2016,t,5,45,unpd
Armenia,ARM,2016,t,10,31,unpd
Armenia,ARM,2016,t,15,138,unpd
Armenia,ARM,2016,t,20,137,unpd
Armenia,ARM,2016,t,25,170,unpd
Armenia,ARM,2016,t,30,201,unpd
Armenia,ARM,2016,t,35,255,unpd
Armenia,ARM,2016,t,40,398,unpd
Armenia,ARM,2016,t,45,620,unpd
Armenia,ARM,2016,t,50,1264,unpd
Armenia,ARM,2016,t,55,2063,unpd
Armenia,ARM,2016,t,60,2446,unpd
Armenia,ARM,2016,t,65,2500,unpd
Armenia,ARM,2016,t,70,2028,unpd
Armenia,ARM,2016,t,75,5363,unpd
Armenia,ARM,2016,t,80,4785,unpd
Armenia,ARM,2016,t,85,3957,unpd
Armenia,ARM,2016,t,90,1152,unpd
Armenia,ARM,2016,t,95,198,unpd
Armenia,ARM,2016,t,100,67,unpd
Armenia,ARM,2016,t,TOT,28226,unpd
Armenia,ARM,2017,f,0,137,unpd
Armenia,ARM,2017,f,1,17,unpd
Armenia,ARM,2017,f,5,17,unpd
Armenia,ARM,2017,f,10,10,unpd
Armenia,ARM,2017,f,15,18,unpd
Armenia,ARM,2017,f,20,29,unpd
Armenia,ARM,2017,f,25,44,unpd
Armenia,ARM,2017,f,30,53,unpd
Armenia,ARM,2017,f,35,67,unpd
Armenia,ARM,2017,f,40,90,unpd
Armenia,ARM,2017,f,45,151,unpd
Armenia,ARM,2017,f,50,326,unpd
Armenia,ARM,2017,f,55,604,unpd
Armenia,ARM,2017,f,60,850,unpd
Armenia,ARM,2017,f,65,1037,unpd
Armenia,ARM,2017,f,70,857,unpd
Armenia,ARM,2017,f,75,2541,unpd
Armenia,ARM,2017,f,80,2785,unpd
Armenia,ARM,2017,f,85,2509,unpd
Armenia,ARM,2017,f,90,976,unpd
Armenia,ARM,2017,f,95,161,unpd
Armenia,ARM,2017,f,100,37,unpd
Armenia,ARM,2017,f,TOT,13316,unpd
Armenia,ARM,2017,m,0,174,unpd
Armenia,ARM,2017,m,1,37,unpd
Armenia,ARM,2017,m,5,19,unpd
Armenia,ARM,2017,m,10,17,unpd
Armenia,ARM,2017,m,15,68,unpd
Armenia,ARM,2017,m,20,62,unpd
Armenia,ARM,2017,m,25,106,unpd
Armenia,ARM,2017,m,30,127,unpd
Armenia,ARM,2017,m,35,166,unpd
Armenia,ARM,2017,m,40,243,unpd
Armenia,ARM,2017,m,45,373,unpd
Armenia,ARM,2017,m,50,801,unpd
Armenia,ARM,2017,m,55,1335,unpd
Armenia,ARM,2017,m,60,1549,unpd
Armenia,ARM,2017,m,65,1582,unpd
Armenia,ARM,2017,m,70,1040,unpd
Armenia,ARM,2017,m,75,2309,unpd
Armenia,ARM,2017,m,80,2024,unpd
Armenia,ARM,2017,m,85,1373,unpd
Armenia,ARM,2017,m,90,378,unpd
Armenia,ARM,2017,m,95,42,unpd
Armenia,ARM,2017,m,100,16,unpd
Armenia,ARM,2017,m,TOT,13841,unpd
Armenia,ARM,2017,t,0,311,unpd
Armenia,ARM,2017,t,1,54,unpd
Armenia,ARM,2017,t,5,36,unpd
Armenia,ARM,2017,t,10,27,unpd
Armenia,ARM,2017,t,15,86,unpd
Armenia,ARM,2017,t,20,91,unpd
Armenia,ARM,2017,t,25,150,unpd
Armenia,ARM,2017,t,30,180,unpd
Armenia,ARM,2017,t,35,233,unpd
Armenia,ARM,2017,t,40,333,unpd
Armenia,ARM,2017,t,45,524,unpd
Armenia,ARM,2017,t,50,1127,unpd
Armenia,ARM,2017,t,55,1939,unpd
Armenia,ARM,2017,t,60,2399,unpd
Armenia,ARM,2017,t,65,2619,unpd
Armenia,ARM,2017,t,70,1897,unpd
Armenia,ARM,2017,t,75,4850,unpd
Armenia,ARM,2017,t,80,4809,unpd
Armenia,ARM,2017,t,85,3882,unpd
Armenia,ARM,2017,t,90,1354,unpd
Armenia,ARM,2017,t,95,203,unpd
Armenia,ARM,2017,t,100,53,unpd
Armenia,ARM,2017,t,TOT,27157,unpd
Armenia,ARM,2018,f,0,118,unpd
Armenia,ARM,2018,f,1,23,unpd
Armenia,ARM,2018,f,5,9,unpd
Armenia,ARM,2018,f,10,13,unpd
Armenia,ARM,2018,f,15,11,unpd
Armenia,ARM,2018,f,20,22,unpd
Armenia,ARM,2018,f,25,31,unpd
Armenia,ARM,2018,f,30,54,unpd
Armenia,ARM,2018,f,35,80,unpd
Armenia,ARM,2018,f,40,104,unpd
Armenia,ARM,2018,f,45,163,unpd
Armenia,ARM,2018,f,50,240,unpd
Armenia,ARM,2018,f,55,565,unpd
Armenia,ARM,2018,f,60,789,unpd
Armenia,ARM,2018,f,65,1054,unpd
