"Country" "iso3" "sex" "age" "Nx" "deaths" "cluster" "lmx" "lmx.hat" "lmx.hatU" "lmx.hatL"
"478" "Czechia" "CZE" "Female" 45 423578 651.901737576518 2 -6.47659911424179 -6.44946653461535 -6.40679525457596 -6.49213781465473
"479" "Czechia" "CZE" "Female" 50 340771 890.210227747994 2 -5.94750833063432 -5.93714609421884 -5.90681088350891 -5.96748130492878
"480" "Czechia" "CZE" "Female" 55 328051 1409.17127865861 2 -5.45016729813433 -5.42014207804796 -5.39185117201793 -5.448432984078
"481" "Czechia" "CZE" "Female" 60 330611 2316.12218546823 2 -4.96104814224088 -4.91763537536729 -4.89722388273889 -4.93804686799569
"482" "Czechia" "CZE" "Female" 65 363790 4150.70366145774 2 -4.47329890122845 -4.41682877198716 -4.39874994194416 -4.43490760203016
"483" "Czechia" "CZE" "Female" 70 342033 6845.9529903806 2 -3.91124955027921 -3.89644692748558 -3.88266642469709 -3.91022743027407
"484" "Czechia" "CZE" "Female" 75 245733 8687.42768716018 2 -3.3423686935665 -3.32439225599577 -3.30916824516421 -3.33961626682734
"485" "Czechia" "CZE" "Female" 80 147501 10458.9854302118 2 -2.64637349668511 -2.67368121548517 -2.65825088330037 -2.68911154766997
"486" "Czechia" "CZE" "Female" 85 144187 26215.9034105167 2 -1.70474484120276 -1.72274784968487 -1.71212755027836 -1.73336814909138
"487" "Czechia" "CZE" "Male" 0 287156 188.086452986579 2 -7.33087918763673 -7.41257259815636 -7.30962843562696 -7.51551676068576
"488" "Czechia" "CZE" "Male" 5 285030 23.6338998517167 2 -9.39766760112756 -9.15233941529581 -8.9860126613238 -9.31866616926782
"489" "Czechia" "CZE" "Male" 10 294354 24.6186456788715 2 -9.38903429336696 -8.8309897527749 -8.69350565764946 -8.96847384790034
"490" "Czechia" "CZE" "Male" 15 249956 83.7033953081632 2 -8.00176063947085 -8.03855284410934 -7.9276011298572 -8.14950455836147
"491" "Czechia" "CZE" "Male" 20 241192 154.605094863313 2 -7.35247448504756 -7.38929178817854 -7.31546069996794 -7.46312287638913
"492" "Czechia" "CZE" "Male" 25 323510 231.415269381392 2 -7.24277150480886 -7.0546499901463 -6.98927374493936 -7.12002623535325
"493" "Czechia" "CZE" "Male" 30 367890 343.676293677046 2 -6.97583905182836 -6.92501913513665 -6.87794822078243 -6.97209004949088
"494" "Czechia" "CZE" "Male" 35 392270 492.37291357743 2 -6.68046927337023 -6.69575715261734 -6.64876900145734 -6.74274530377735
"495" "Czechia" "CZE" "Male" 40 477370 905.966160982472 2 -6.26704519509042 -6.2560076015686 -6.22517018719002 -6.28684501594719
"496" "Czechia" "CZE" "Male" 45 444369 1337.2848332763 2 -5.80601398382675 -5.72790789800277 -5.69838917197888 -5.75742662402666
"497" "Czechia" "CZE" "Male" 50 353226 1935.0255503593 2 -5.20698754798994 -5.2005588043091 -5.17945257206749 -5.22166503655071
"498" "Czechia" "CZE" "Male" 55 329222 3004.45951864948 2 -4.69663460411763 -4.67290203439873 -4.65285203764641 -4.69295203115104
"499" "Czechia" "CZE" "Male" 60 313111 4989.70710619368 2 -4.13918054837357 -4.14387077154888 -4.12913859717862 -4.15860294591913
"500" "Czechia" "CZE" "Male" 65 317105 8049.31239116384 2 -3.67364627878107 -3.64674705671124 -3.63280939205168 -3.6606847213708
"501" "Czechia" "CZE" "Male" 70 270742 10978.9312269495 2 -3.20518824471264 -3.20774664183532 -3.19639224362047 -3.21910104005018
"502" "Czechia" "CZE" "Male" 75 172591 10894.2430858142 2 -2.76269014115881 -2.77026544388668 -2.7567359478558 -2.78379493991756
"503" "Czechia" "CZE" "Male" 80 87962 9424.01756587202 2 -2.23364341217781 -2.26188497120489 -2.24577241506483 -2.27799752734496
"504" "Czechia" "CZE" "Male" 85 65466 13690.921234934 2 -1.56479799432022 -1.57115017542732 -1.55755601074504 -1.5847443401096
"505" "Germany" "DEU" "Female" 0 1976336 630.76802712151 5 -8.04981701575355 -7.76034422526834 -7.70506552931467 -7.815622921222
"506" "Germany" "DEU" "Female" 5 1851880 61.1794405293171 5 -10.3179007032579 -9.86136825101631 -9.74661550748194 -9.97612099455067
"507" "Germany" "DEU" "Female" 10 1832305 66.8967410342539 5 -10.2179350431149 -9.71496109703377 -9.62863540342703 -9.80128679064051
"508" "Germany" "DEU" "Female" 15 1968750 147.629341635364 5 -9.49820469757863 -9.28697198040659 -9.21039830055658 -9.3635456602566
"509" "Germany" "DEU" "Female" 20 2170940 171.2438146217 5 -9.44758245395224 -8.98971602015258 -8.9345926859724 -9.04483935433277
"510" "Germany" "DEU" "Female" 25 2302127 242.207131445654 5 -9.15955076102514 -8.5799569304123 -8.52914333080733 -8.63077053001726
"511" "Germany" "DEU" "Female" 30 2619021 870.867410068747 5 -8.00882140376653 -8.03858865148955 -8.0056123704152 -8.07156493256391
"512" "Germany" "DEU" "Female" 35 2655700 1373.42527937489 5 -7.56715572895622 -7.50696545967987 -7.47674177774479 -7.53718914161495
"513" "Germany" "DEU" "Female" 40 2507865 2020.71183001052 5 -7.12373723212058 -7.03549851092364 -7.01482023267583 -7.05617678917146
"514" "Germany" "DEU" "Female" 45 2576014 3551.8414655927 5 -6.58653233029271 -6.56355025020703 -6.54515024229513 -6.58195025811892
"515" "Germany" "DEU" "Female" 50 3328288 7299.31618318938 5 -6.1224326664274 -6.05648420469151 -6.0439133674473 -6.06905504193573
"516" "Germany" "DEU" "Female" 55 3413966 12719.1557667691 5 -5.59252075914008 -5.54256171102378 -5.5317929598262 -5.55333046222136
"517" "Germany" "DEU" "Female" 60 2965997 17817.0988004953 5 -5.1148099082541 -5.05144247095142 -5.04321671754345 -5.05966822435939
"518" "Germany" "DEU" "Female" 65 2532358 24519.5339393052 5 -4.6374360599567 -4.59344430522085 -4.58539641941049 -4.6014921910312
"519" "Germany" "DEU" "Female" 70 2042707 30850.1660864239 5 -4.19288903397466 -4.15845429936124 -4.15215151125454 -4.16475708746795
"520" "Germany" "DEU" "Female" 75 2005707 52815.488332473 5 -3.63694740871253 -3.64045096197249 -3.63393505400279 -3.64696686994219
"521" "Germany" "DEU" "Female" 80 1899975 94448.4402423612 5 -3.00154192747153 -2.92798858369125 -2.92266314222901 -2.93331402515348
"522" "Germany" "DEU" "Female" 85 1718098 244498.146400579 5 -1.94976541628818 -2.00209875326914 -1.99814183763351 -2.00605566890478
"523" "Germany" "DEU" "Male" 0 2082343 786.020828531983 5 -7.88202096854243 -7.69231761703713 -7.64165905476725 -7.74297617930701
"524" "Germany" "DEU" "Male" 5 1970345 76.6841390950895 5 -10.154024316755 -9.98412834795738 -9.87486278320335 -10.0933939127114
"525" "Germany" "DEU" "Male" 10 1979340 83.0995808823091 5 -10.078234355455 -9.40528610132509 -9.33739091186322 -9.47318129078696
"526" "Germany" "DEU" "Male" 15 2150221 302.80413817867 5 -8.86799499767295 -8.65780742232642 -8.60238934084214 -8.71322550381069
"527" "Germany" "DEU" "Male" 20 2382496 484.180993174135 5 -8.50120044594756 -8.27811007984218 -8.24043485447876 -8.31578530520559
"528" "Germany" "DEU" "Male" 25 2521798 549.48240022138 5 -8.4315059525204 -7.8870747059208 -7.85228485936149 -7.92186455248012
"529" "Germany" "DEU" "Male" 30 2822844 1822.08419149627 5 -7.34551916030952 -7.39479791149579 -7.37142904652827 -7.41816677646332
"530" "Germany" "DEU" "Male" 35 2774455 2790.26916314863 5 -6.90207154506909 -6.91952758421073 -6.89755228630334 -6.94150288211813
"531" "Germany" "DEU" "Male" 40 2551802 3905.17907380398 5 -6.48225141543935 -6.49029146289948 -6.4748948238483 -6.50568810195065
"532" "Germany" "DEU" "Male" 45 2607670 6275.23599667875 5 -6.02960128795503 -6.02600792030611 -6.0120979565142 -6.03991788409802
"533" "Germany" "DEU" "Male" 50 3352933 13714.2902170138 5 -5.49915239342461 -5.48977635335435 -5.48024759583414 -5.49930511087457
"534" "Germany" "DEU" "Male" 55 3393206 24109.8020518173 5 -4.94691199422582 -4.94281232923316 -4.93464603471263 -4.95097862375369
"535" "Germany" "DEU" "Male" 60 2854706 33356.4675955157 5 -4.44947245509518 -4.44273800999935 -4.43642989411349 -4.44904612588521
"536" "Germany" "DEU" "Male" 65 2291081 43370.6942146787 5 -3.96699507305465 -3.99783903320925 -3.99145228867178 -4.00422577774673
"537" "Germany" "DEU" "Male" 70 1791116 48123.2846708877 5 -3.61682801947883 -3.59511151439643 -3.58993065228635 -3.60029237650651
"538" "Germany" "DEU" "Male" 75 1631884 70975.943452812 5 -3.13514945954748 -3.15691543741999 -3.15128164701527 -3.16254922782472
"539" "Germany" "DEU" "Male" 80 1359119 101449.315903361 5 -2.59503265164423 -2.60077864317453 -2.59555886743862 -2.60599841891044
"540" "Germany" "DEU" "Male" 85 898552 141334.045155673 5 -1.84965837575382 -1.84110865816405 -1.83619202266787 -1.84602529366023
"541" "Denmark" "DNK" "Female" 0 150224 84.0557915021797 1 -7.4884020295782 -7.51598025803949 -7.3619562026601 -7.67000431341887
"542" "Denmark" "DNK" "Female" 5 144837 6.15042376845217 1 -10.0668432662708 -9.25212495409343 -9.02784546074437 -9.4764044474425
"543" "Denmark" "DNK" "Female" 10 163712 11.275776908829 1 -9.58320727704421 -9.56022563888701 -9.30162444321626 -9.81882683455776
"544" "Denmark" "DNK" "Female" 15 166167 22.551553817658 1 -8.90494461671777 -9.26993175491473 -9.06030059912964 -9.47956291069983
"545" "Denmark" "DNK" "Female" 20 182174 38.9526838668638 1 -8.45036987791376 -8.79685038743209 -8.627046270122 -8.96665450474217
"546" "Denmark" "DNK" "Female" 25 196885 43.0529663791652 1 -8.42794394698363 -8.36427127323573 -8.21469805129522 -8.51384449517624
"547" "Denmark" "DNK" "Female" 30 174186 55.3538139160695 1 -8.05413341055696 -8.01625201618101 -7.90142815334774 -8.13107587901428
"548" "Denmark" "DNK" "Female" 35 157972 73.805085221426 1 -7.66874544644283 -7.66891357604454 -7.55423865143263 -7.78358850065646
"549" "Denmark" "DNK" "Female" 40 180320 136.334393534023 1 -7.18737768539597 -7.25808939710673 -7.18232308053444 -7.33385571367902
"550" "Denmark" "DNK" "Female" 45 189505 225.515538176579 1 -6.73378162637257 -6.74655334916341 -6.67850690359832 -6.8145997947285
"551" "Denmark" "DNK" "Female" 50 207826 423.354169395124 1 -6.19624736151145 -6.14566924744761 -6.10025589412634 -6.19108260076887
"552" "Denmark" "DNK" "Female" 55 194836 708.323804000075 1 -5.61701211862083 -5.55820468559067 -5.51842843187198 -5.59798093930936
"553" "Denmark" "DNK" "Female" 60 175124 1158.32980972516 1 -5.01851514605374 -5.06207720524567 -5.03219433771513 -5.0919600727762
"554" "Denmark" "DNK" "Female" 65 159061 1683.16597129974 1 -4.54861124975886 -4.61788329583304 -4.58961587402936 -4.64615071763672
"555" "Denmark" "DNK" "Female" 70 179646 2624.18080787293 1 -4.22621947364802 -4.16231262919072 -4.1408846367488 -4.18374062163265
"556" "Denmark" "DNK" "Female" 75 125826 3584.67198637954 1 -3.55823302643992 -3.63438220089298 -3.61061868933243 -3.65814571245354
"557" "Denmark" "DNK" "Female" 80 83099 4257.11831839698 1 -2.97144018779016 -2.98407508567603 -2.96073099810573 -3.00741917324633
"558" "Denmark" "DNK" "Female" 85 81442 11567.9220378305 1 -1.95165518453207 -1.92942247315242 -1.91371611254311 -1.94512883376173
"559" "Denmark" "DNK" "Male" 0 158372 131.209040393646 1 -7.09591019548495 -7.15032648972871 -7.02385269444028 -7.27680028501715
"560" "Denmark" "DNK" "Male" 5 152596 14.3509887930551 1 -9.27173033989802 -8.966520494362 -8.76944496902276 -9.16359601970125
"561" "Denmark" "DNK" "Male" 10 173333 18.4512713053565 1 -9.14783660525869 -9.16188363253421 -8.95772563575331 -9.36604162931511
"562" "Denmark" "DNK" "Male" 15 172736 33.8273307264869 1 -8.53825061925532 -8.64588500916762 -8.48351558722369 -8.80825443111154
"563" "Denmark" "DNK" "Male" 20 191772 86.1059327583304 1 -7.70848413087392 -7.98075280581076 -7.86498137837409 -8.09652423324743
"564" "Denmark" "DNK" "Male" 25 205131 115.832980972516 1 -7.47925474405342 -7.55035274530239 -7.44789475358136 -7.65281073702342
"565" "Denmark" "DNK" "Male" 30 180830 92.2563565267826 1 -7.58074145639288 -7.35644559502256 -7.27274301708384 -7.44014817296128
"566" "Denmark" "DNK" "Male" 35 159302 157.860876723606 1 -6.91684293267763 -7.13045771565066 -7.04322398006828 -7.21769145123304
"567" "Denmark" "DNK" "Male" 40 180646 228.590750060806 1 -6.6723613069506 -6.74280941239441 -6.68417461390712 -6.80144421088169
"568" "Denmark" "DNK" "Male" 45 187736 385.426556156336 1 -6.18844134055666 -6.234760684645 -6.18122772822474 -6.28829364106525
"569" "Denmark" "DNK" "Male" 50 213909 692.947744578944 1 -5.73235137822282 -5.66407293164261 -5.62819515555311 -5.69995070773211
"570" "Denmark" "DNK" "Male" 55 193555 1145.00389156018 1 -5.1301536740651 -5.10152595283313 -5.06917975702071 -5.13387214864555
"571" "Denmark" "DNK" "Male" 60 170579 1673.94033564707 1 -4.6240182028776 -4.600667888717 -4.57610884622587 -4.62522693120813
"572" "Denmark" "DNK" "Male" 65 149766 2559.60135830418 1 -4.06922254907579 -4.15289673685189 -4.12909226558271 -4.17670120812106
"573" "Denmark" "DNK" "Male" 70 171655 3784.56075885423 1 -3.81455681622463 -3.72825300820917 -3.70983988237919 -3.74666613403916
"574" "Denmark" "DNK" "Male" 75 109011 4596.41669628992 1 -3.16617177370272 -3.24724608281913 -3.22602681384294 -3.26846535179533
"575" "Denmark" "DNK" "Male" 80 64083 4623.06853261988 1 -2.62912044897318 -2.62994808139399 -2.60751349575624 -2.65238266703173
"576" "Denmark" "DNK" "Male" 85 44349 7745.43366573743 1 -1.74498669529192 -1.72220227783501 -1.70403777894577 -1.74036677672425
"577" "Ecuador" "ECU" "Female" 0 814607 1390.73406171001 8 -6.37287407865647 -6.31961242663507 -6.28252725252136 -6.35669760074878
"578" "Ecuador" "ECU" "Female" 5 787672 165.087136821692 8 -8.47036360207829 -8.35897649418396 -8.27167715728845 -8.44627583107946
"579" "Ecuador" "ECU" "Female" 10 760867 185.097698860685 8 -8.32133006389912 -8.15824435241392 -8.09344652636327 -8.22304217846456
"580" "Ecuador" "ECU" "Female" 15 765542 336.177442255082 8 -7.73070023615928 -7.72906094066042 -7.67019130383125 -7.78793057748958
"581" "Ecuador" "ECU" "Female" 20 770693 412.217578003255 8 -7.53349407717029 -7.5170262744257 -7.46774169942135 -7.56631084943006
"582" "Ecuador" "ECU" "Female" 25 727724 477.251904629982 8 -7.32963268097398 -7.30101745453138 -7.25302663669429 -7.34900827236846
"583" "Ecuador" "ECU" "Female" 30 679034 569.30049000935 8 -7.08401808224567 -7.00585339280307 -6.96676876658213 -7.04493801902402
"584" "Ecuador" "ECU" "Female" 35 615341 788.416144336323 8 -6.65990581226005 -6.6629065807954 -6.62286135441926 -6.70295180717154
"585" "Ecuador" "ECU" "Female" 40 554097 1017.53707968279 8 -6.29995468205417 -6.28773797258989 -6.25784441055724 -6.31763153462254
"586" "Ecuador" "ECU" "Female" 45 501771 1375.72614018077 8 -5.89916214664189 -5.87456664925817 -5.84327370161176 -5.90585959690458
"587" "Ecuador" "ECU" "Female" 50 440121 1826.96431416006 8 -5.48439394438107 -5.42335171524029 -5.40047548207709 -5.44622794840349
"588" "Ecuador" "ECU" "Female" 55 372034 2668.40844789971 8 -4.93750304019331 -4.9475854607181 -4.92383554676558 -4.97133537467063
"589" "Ecuador" "ECU" "Female" 60 310214 3567.88321155245 8 -4.46528989990297 -4.4683690307111 -4.45029460170394 -4.48644345971825
"590" "Ecuador" "ECU" "Female" 65 253078 4396.32047996675 8 -4.05292980509267 -4.02689476331252 -4.00738122990191 -4.04640829672313
"591" "Ecuador" "ECU" "Female" 70 173174 4776.52115870762 8 -3.59058437891691 -3.6494484087281 -3.63292168147659 -3.66597513597962
"592" "Ecuador" "ECU" "Female" 75 130493 5094.68909512761 8 -3.24312094222929 -3.2509601737821 -3.23122207764327 -3.27069826992093
"593" "Ecuador" "ECU" "Female" 80 84427 5544.92674100495 8 -2.72300384666274 -2.72069995575507 -2.69980764026951 -2.74159227124064
"594" "Ecuador" "ECU" "Female" 85 78344 12934.8273020051 8 -1.80118592208686 -1.81155528765937 -1.79679387551844 -1.82631669980031
"595" "Ecuador" "ECU" "Male" 0 852480 1764.93157183918 8 -6.18003782833443 -6.04810789378218 -6.01576127128616 -6.08045451627819
"596" "Ecuador" "ECU" "Male" 5 822971 217.114598123074 8 -8.24025092600699 -8.21356745066314 -8.13346471327418 -8.29367018805209
"597" "Ecuador" "ECU" "Male" 10 794178 251.132553589362 8 -8.05908199477991 -7.82357204059196 -7.77231353247836 -7.87483054870557
"598" "Ecuador" "ECU" "Male" 15 795398 657.346962980919 8 -7.09838591625693 -7.04611273319378 -7.00282899829818 -7.08939646808939
"599" "Ecuador" "ECU" "Male" 20 795841 1265.6680489663 8 -6.44379933241586 -6.52943302808444 -6.49865438586297 -6.5602116703059
"600" "Ecuador" "ECU" "Male" 25 741930 1369.72297156907 8 -6.29464639023528 -6.25767399708495 -6.2279244679485 -6.28742352622139
"601" "Ecuador" "ECU" "Male" 30 684119 1478.78053468158 8 -6.13691409401966 -6.12459018183063 -6.09829737070902 -6.15088299295223
"602" "Ecuador" "ECU" "Male" 35 614345 1606.84813173114 8 -5.94628208151984 -5.9632823797236 -5.93522230166928 -5.99134245777792
"603" "Ecuador" "ECU" "Male" 40 544919 1984.04722616615 8 -5.61549834767387 -5.68699441707713 -5.66441525866671 -5.70957357548754
"604" "Ecuador" "ECU" "Male" 45 487453 2373.25265782457 8 -5.32493243184535 -5.30507229681185 -5.28079098779622 -5.32935360582747
"605" "Ecuador" "ECU" "Male" 50 424183 3251.71633133636 8 -4.87098200699689 -4.84515118647341 -4.82725062698377 -4.86305174596306
"606" "Ecuador" "ECU" "Male" 55 354801 4688.47468573605 8 -4.32644976628225 -4.35969054854066 -4.34084264835457 -4.37853844872674
"607" "Ecuador" "ECU" "Male" 60 291420 6097.21825328116 8 -3.8669328824693 -3.89595949966257 -3.88150862987275 -3.91041036945239
"608" "Ecuador" "ECU" "Male" 65 233026 7015.70305087094 8 -3.50299910571118 -3.4745367071866 -3.45856194932281 -3.4905114650504
"609" "Ecuador" "ECU" "Male" 70 154896 7327.86781867923 8 -3.05106933461256 -3.09977176970552 -3.08603627817065 -3.11350726124038
"610" "Ecuador" "ECU" "Male" 75 111561 7392.90214530595 8 -2.71405115614602 -2.71353225428881 -2.69678062449244 -2.73028388408517
"611" "Ecuador" "ECU" "Male" 80 67833 7145.77170412439 8 -2.25052799047241 -2.24389645999658 -2.22499199758873 -2.26280092240443
"612" "Ecuador" "ECU" "Male" 85 52473 12152.4143262804 8 -1.46277089156477 -1.45207973666829 -1.43707558564379 -1.4670838876928
"613" "Spain" "ESP" "Female" 0 964429 505.316507225728 2 -7.55410651541407 -7.59281523929188 -7.52993220134417 -7.65569827723959
"614" "Spain" "ESP" "Female" 5 1087684 67.8343171178506 2 -9.68249300396012 -9.55190125723317 -9.42647491302119 -9.67732760144514
"615" "Spain" "ESP" "Female" 10 1207312 76.6822715245267 2 -9.66423641763802 -9.57739972294987 -9.47293947115756 -9.68185997474217
"616" "Spain" "ESP" "Female" 15 1087227 133.702422145329 2 -9.00352437573376 -9.16359335304894 -9.07008296622247 -9.2571037398754
"617" "Spain" "ESP" "Female" 20 1100943 147.465906777936 2 -8.91808063467325 -8.79088996429275 -8.71916346097391 -8.86261646761159
"618" "Spain" "ESP" "Female" 25 1157537 237.91166293507 2 -8.48990558923975 -8.49415690982982 -8.42667727195068 -8.56163654770895
"619" "Spain" "ESP" "Female" 30 1302925 353.918176267047 2 -8.21105654904412 -8.21408519175505 -8.16895015060724 -8.25922023290287
"620" "Spain" "ESP" "Female" 35 1646627 681.292489314065 2 -7.79024779746915 -7.82786760903816 -7.78638410972021 -7.86935110835611
"621" "Spain" "ESP" "Female" 40 1974359 1269.18990433544 2 -7.34962024135071 -7.30906073362567 -7.28302099910295 -7.3351004681484
"622" "Spain" "ESP" "Female" 45 1925093 2128.42458782821 2 -6.8073474813108 -6.74622480467943 -6.72285892659834 -6.76959068276051
"623" "Spain" "ESP" "Female" 50 1803608 3492.97577854671 2 -6.24679035059353 -6.21310909387112 -6.19691749794827 -6.22930068979398
"624" "Spain" "ESP" "Female" 55 1729681 5305.82332587014 2 -5.78688731931127 -5.74186209293564 -5.72645120082867 -5.7572729850426
"625" "Spain" "ESP" "Female" 60 1513055 7080.32973743131 2 -5.3645655850423 -5.33946449454684 -5.32768067122564 -5.35124831786804
"626" "Spain" "ESP" "Female" 65 1253413 8864.66720944433 2 -4.95155211052978 -4.94523537375089 -4.93292197627836 -4.95754877122343
"627" "Spain" "ESP" "Female" 70 1181373 13356.4787299003 2 -4.48243103512416 -4.48497813851669 -4.47569421036219 -4.49426206667119
"628" "Spain" "ESP" "Female" 75 1005235 20225.4406676165 2 -3.90603537303471 -3.88742631936377 -3.87753967688753 -3.89731296184001
"629" "Spain" "ESP" "Female" 80 757756 34815.7174842255 2 -3.08029249742339 -3.10339509840448 -3.09494793850888 -3.11184225830008
"630" "Spain" "ESP" "Female" 85 1078188 144873.45613678 2 -2.00717648821116 -2.00930388936866 -2.00453019213412 -2.01407758660319
"631" "Spain" "ESP" "Male" 0 1025667 654.748626094036 2 -7.35660230560953 -7.42644800323282 -7.37084355592701 -7.48205245053863
"632" "Spain" "ESP" "Male" 5 1156707 62.9187868919194 2 -9.81924293512634 -9.5212769470014 -9.40211163643271 -9.64044225757008
"633" "Spain" "ESP" "Male" 10 1290642 108.141664970487 2 -9.38720824668723 -9.34119945614441 -9.25561443667381 -9.426784475615
"634" "Spain" "ESP" "Male" 15 1150896 232.996132709139 2 -8.50502947179656 -8.61021400258412 -8.53739367144849 -8.68303433371975
"635" "Spain" "ESP" "Male" 20 1154966 409.955220842662 2 -7.94353352799854 -7.9927796265774 -7.94425184715248 -8.04130740600233
"636" "Spain" "ESP" "Male" 25 1204153 512.198249542031 2 -7.762575216958 -7.67344880558304 -7.62789345029057 -7.71900416087551
"637" "Spain" "ESP" "Male" 30 1316047 790.417260329737 2 -7.41758212085844 -7.54423101494384 -7.51196554865689 -7.57649648123079
"638" "Spain" "ESP" "Male" 35 1636394 1180.71036026867 2 -7.23413406188752 -7.29401420930886 -7.26281814579133 -7.32521027282638
"639" "Spain" "ESP" "Male" 40 2026517 2186.4278444942 2 -6.83180474401464 -6.80810274959164 -6.78838938389836 -6.82781611528493
"640" "Spain" "ESP" "Male" 45 2012530 3815.4345613678 2 -6.26809334914917 -6.20825959099611 -6.19081749604955 -6.22570168594267
"641" "Spain" "ESP" "Male" 50 1828634 6769.66822715245 2 -5.59887243962265 -5.6021534881487 -5.59013543842323 -5.61417153787417
"642" "Spain" "ESP" "Male" 55 1684404 10370.7856706697 2 -5.09017428784015 -5.04370872557251 -5.03256723770605 -5.05485021343896
"643" "Spain" "ESP" "Male" 60 1426256 14775.100753104 2 -4.56986472557362 -4.56272529130889 -4.55419776509126 -4.57125281752653
"644" "Spain" "ESP" "Male" 65 1147930 18671.1500101771 2 -4.11873604706538 -4.12943492770848 -4.12054432324287 -4.13832553217408
"645" "Spain" "ESP" "Male" 70 1022777 25544.0443720741 2 -3.68987256337941 -3.69900059772263 -3.69198493068316 -3.70601626476211
"646" "Spain" "ESP" "Male" 75 805921 32215.4019947079 2 -3.21954106180703 -3.21065440905634 -3.20274649839716 -3.21856231971552
"647" "Spain" "ESP" "Male" 80 530580 39358.6505190311 2 -2.60125496181313 -2.61366183162465 -2.60571327998016 -2.62161038326913
"648" "Spain" "ESP" "Male" 85 557317 91384.622430287 2 -1.80805697876686 -1.80872469902424 -1.80307092887722 -1.81437846917126
"649" "Estonia" "EST" "Female" 0 33343 11.7256762585495 1 -7.95282214495578 -8.04282142452212 -7.63862546823732 -8.44701738080692
"650" "Estonia" "EST" "Female" 5 36408 2.93141906463738 1 -9.42705718151191 -8.75400050120217 -8.42474695202285 -9.08325405038149
"651" "Estonia" "EST" "Female" 10 36459 3.90855875284984 1 -9.14077491990256 -8.83317148053525 -8.44436383928273 -9.22197912178776
"652" "Estonia" "EST" "Female" 15 30318 8.79425719391214 1 -8.14539795766728 -8.57420502419155 -8.24659924707442 -8.90181080130868
"653" "Estonia" "EST" "Female" 20 28443 8.79425719391213 1 -8.08155844673339 -8.20144573252713 -7.9130385088796 -8.48985295617466
"654" "Estonia" "EST" "Female" 25 41275 7.81711750569967 1 -8.57169638759203 -7.89394627649477 -7.64766394022234 -8.1402286127672
"655" "Estonia" "EST" "Female" 30 47859 16.6113746996118 1 -7.96592678339643 -7.62420221928391 -7.44226770962829 -7.80613672893953
"656" "Estonia" "EST" "Female" 35 44529 41.0398669049233 1 -6.98935198349304 -7.22121797623688 -7.04776803442531 -7.39466791804845
"657" "Estonia" "EST" "Female" 40 42895 50.8112637870479 1 -6.73839248990918 -6.67702717959358 -6.55968065939269 -6.79437369979447
"658" "Estonia" "EST" "Female" 45 47347 83.056873498059 1 -6.3457331426277 -6.17856314672395 -6.06793801181536 -6.28918828163254
"659" "Estonia" "EST" "Female" 50 38963 148.525232608294 1 -5.56961289648261 -5.81482826330589 -5.73540099007125 -5.89425553654054
"660" "Estonia" "EST" "Female" 55 46595 221.810709224228 1 -5.34742416122189 -5.46282498526683 -5.38706163430031 -5.53858833623334
"661" "Estonia" "EST" "Female" 60 47121 316.593258980837 1 -5.00285618520235 -5.02188070296072 -4.96684238363109 -5.07691902229035
"662" "Estonia" "EST" "Female" 65 49283 478.798447224105 1 -4.63405474235674 -4.54624648589345 -4.49390710580033 -4.59858586598657
"663" "Estonia" "EST" "Female" 70 32620 642.957914843798 1 -3.92660160533323 -4.09923127844129 -4.05721719118151 -4.14124536570107
"664" "Estonia" "EST" "Female" 75 36151 854.020087497689 1 -3.7455051745496 -3.60961248787985 -3.56626932245279 -3.65295565330691
"665" "Estonia" "EST" "Female" 80 31160 1617.16618399162 1 -2.95845987265706 -2.97414932224973 -2.93592502023187 -3.01237362426759
"666" "Estonia" "EST" "Female" 85 27314 3890.97023846201 1 -1.94874084609777 -1.94926296255789 -1.92169455555062 -1.97683136956517
"667" "Estonia" "EST" "Male" 0 35833 16.6113746996118 1 -7.67653685194022 -7.79217237009024 -7.44495660689241 -8.13938813328806
"668" "Estonia" "EST" "Male" 5 38077 3.90855875284984 1 -9.18419700365292 -8.64687485772775 -8.35320279121429 -8.94054692424122
"669" "Estonia" "EST" "Male" 10 38734 3.90855875284984 1 -9.20130434565132 -8.66610139395803 -8.3287227610316 -9.00348002688446
"670" "Estonia" "EST" "Male" 15 31977 10.748536570337 1 -7.99800256104242 -8.13224821650201 -7.86364024997181 -8.40085618303221
"671" "Estonia" "EST" "Male" 20 29565 22.4742128288866 1 -7.18197795280932 -7.42359031031403 -7.23094530137255 -7.61623531925552
"672" "Estonia" "EST" "Male" 25 46271 37.1313081520734 1 -7.12781019470043 -6.93105494320342 -6.77307950672898 -7.08903037967786
"673" "Estonia" "EST" "Male" 30 53711 75.2397559923594 1 -6.57069333986283 -6.65424148864735 -6.54279212911764 -6.76569084817706
"674" "Estonia" "EST" "Male" 35 47532 104.553946638733 1 -6.11945527343155 -6.31665244531355 -6.20583024012763 -6.42747465049946
"675" "Estonia" "EST" "Male" 40 45678 145.593813543656 1 -5.74855141507235 -5.82585215942458 -5.74999299538435 -5.9017113234648
"676" "Estonia" "EST" "Male" 45 49018 212.039312342104 1 -5.44317116351925 -5.31290258226746 -5.2402358248841 -5.38556933965081
"677" "Estonia" "EST" "Male" 50 37452 343.953170250786 1 -4.69030987694422 -4.85729154745433 -4.80475178016407 -4.90983131474458
