Country,iso3,sex,age,Nx,deaths
Afghanistan,AFG,Female,0,2747452,32673.000001
Afghanistan,AFG,Female,5,2636519,1195.000001
Afghanistan,AFG,Female,10,2501560,880.000001
Afghanistan,AFG,Female,15,2197654,2594.000001
Afghanistan,AFG,Female,20,1843985,3303.000001
Afghanistan,AFG,Female,25,1433056,3465.000001
Afghanistan,AFG,Female,30,1138037,3588.000001
Afghanistan,AFG,Female,35,954327,4472.000001
Afghanistan,AFG,Female,40,758533,5245.000001
Afghanistan,AFG,Female,45,603870,6103.000001
Afghanistan,AFG,Female,50,485051,7201.000001
Afghanistan,AFG,Female,55,382185,8387.000001
Afghanistan,AFG,Female,60,296241,9273.000001
Afghanistan,AFG,Female,65,223557,9878.000001
Afghanistan,AFG,Female,70,165093,10897.000001
Afghanistan,AFG,Female,75,85284,8380.000001
Afghanistan,AFG,Female,80,41195,5960.000001
Afghanistan,AFG,Female,85,18431,4366.000001
Afghanistan,AFG,Male,0,2891330,38888.000001
Afghanistan,AFG,Male,5,2765393,1297.000001
Afghanistan,AFG,Male,10,2614937,1011.000001
Afghanistan,AFG,Male,15,2321520,3384.000001
Afghanistan,AFG,Male,20,1950650,4326.000001
Afghanistan,AFG,Male,25,1551332,3955.000001
Afghanistan,AFG,Male,30,1255855,3849.000001
Afghanistan,AFG,Male,35,1033269,4217.000001
Afghanistan,AFG,Male,40,834402,5082.000001
Afghanistan,AFG,Male,45,649695,5738.000001
Afghanistan,AFG,Male,50,510215,6840.000001
Afghanistan,AFG,Male,55,396317,7833.000001
Afghanistan,AFG,Male,60,293294,8815.000001
Afghanistan,AFG,Male,65,207687,9046.000001
Afghanistan,AFG,Male,70,134696,8510.000001
Afghanistan,AFG,Male,75,73674,6720.000001
Afghanistan,AFG,Male,80,32215,4356.000001
Afghanistan,AFG,Male,85,13246,3081.000001
AFRO,AFRO,Female,0,83900420,1231703.000047
AFRO,AFRO,Female,5,75384182,142067.000047
AFRO,AFRO,Female,10,66249782,75860.000047
AFRO,AFRO,Female,15,57061421,58586.000047
AFRO,AFRO,Female,20,49148142,71153.000047
AFRO,AFRO,Female,25,42523254,86511.000047
AFRO,AFRO,Female,30,36781241,102687.000047
AFRO,AFRO,Female,35,31081026,116240.000047
AFRO,AFRO,Female,40,25219044,124577.000047
AFRO,AFRO,Female,45,20373907,132160.000047
AFRO,AFRO,Female,50,16395370,144160.000047
AFRO,AFRO,Female,55,13259531,159973.000047
AFRO,AFRO,Female,60,10417876,186222.000047
AFRO,AFRO,Female,65,7779904,203788.000047
AFRO,AFRO,Female,70,5370801,224466.000047
AFRO,AFRO,Female,75,3326652,215754.000047
AFRO,AFRO,Female,80,1676647,173456.000047
AFRO,AFRO,Female,85,801302,162467.000047
AFRO,AFRO,Male,0,86337139,1476170.000047
AFRO,AFRO,Male,5,77306316,154429.000047
AFRO,AFRO,Male,10,67671983,101791.000047
AFRO,AFRO,Male,15,57984344,85389.000047
AFRO,AFRO,Male,20,49606903,101918.000047
AFRO,AFRO,Male,25,42594885,108084.000047
AFRO,AFRO,Male,30,36495812,121994.000047
AFRO,AFRO,Male,35,30549333,140762.000047
AFRO,AFRO,Male,40,24726445,161922.000047
AFRO,AFRO,Male,45,19752781,175007.000047
AFRO,AFRO,Male,50,15472441,194038.000047
AFRO,AFRO,Male,55,12178746,214085.000047
AFRO,AFRO,Male,60,9209773,237620.000047
AFRO,AFRO,Male,65,6635325,243572.000047
AFRO,AFRO,Male,70,4312958,236165.000047
AFRO,AFRO,Male,75,2498076,198864.000047
AFRO,AFRO,Male,80,1159526,137220.000047
AFRO,AFRO,Male,85,515568,116791.000047
Angola,AGO,Female,0,2809147,41677.000001
Angola,AGO,Female,5,2476123,4966.000001
Angola,AGO,Female,10,2106256,2162.000001
Angola,AGO,Female,15,1710550,1741.000001
Angola,AGO,Female,20,1409338,2291.000001
Angola,AGO,Female,25,1194956,3033.000001
Angola,AGO,Female,30,1006461,3700.000001
Angola,AGO,Female,35,817417,3837.000001
Angola,AGO,Female,40,661568,3922.000001
Angola,AGO,Female,45,535168,3952.000001
Angola,AGO,Female,50,395296,3824.000001
Angola,AGO,Female,55,333667,4294.000001
Angola,AGO,Female,60,237032,4465.000001
Angola,AGO,Female,65,151541,4123.000001
Angola,AGO,Female,70,114487,4941.000001
Angola,AGO,Female,75,67707,4463.000001
Angola,AGO,Female,80,37802,3980.000001
Angola,AGO,Female,85,16004,2916.000001
Angola,AGO,Male,0,2861324,50234.000001
Angola,AGO,Male,5,2499254,5375.000001
Angola,AGO,Male,10,2085500,3049.000001
Angola,AGO,Male,15,1681692,2641.000001
Angola,AGO,Male,20,1376245,3124.000001
Angola,AGO,Male,25,1157224,3057.000001
Angola,AGO,Male,30,965615,3427.000001
Angola,AGO,Male,35,777938,3922.000001
Angola,AGO,Male,40,623694,4573.000001
Angola,AGO,Male,45,496518,5007.000001
Angola,AGO,Male,50,366921,5342.000001
Angola,AGO,Male,55,323988,6659.000001
Angola,AGO,Male,60,216455,6654.000001
Angola,AGO,Male,65,139673,6065.000001
Angola,AGO,Male,70,92588,5925.000001
Angola,AGO,Male,75,48430,4390.000001
Angola,AGO,Male,80,22181,3000.000001
Angola,AGO,Male,85,9539,2091.000001
Albania,ALB,Female,0,81021,143.000001
Albania,ALB,Female,5,78089,16.000001
Albania,ALB,Female,10,77471,12.000001
Albania,ALB,Female,15,98105,46.000001
Albania,ALB,Female,20,114343,17.000001
Albania,ALB,Female,25,115008,29.000001
Albania,ALB,Female,30,97383,12.000001
Albania,ALB,Female,35,74741,21.000001
Albania,ALB,Female,40,79433,40.000001
Albania,ALB,Female,45,92427,85.000001
Albania,ALB,Female,50,97630,162.000001
Albania,ALB,Female,55,103515,279.000001
Albania,ALB,Female,60,92239,269.000001
Albania,ALB,Female,65,70372,373.000001
Albania,ALB,Female,70,54171,953.000001
Albania,ALB,Female,75,43854,1771.000001
Albania,ALB,Female,80,26906,3177.000001
Albania,ALB,Female,85,17420,8996.000001
Albania,ALB,Male,0,88032,184.000001
Albania,ALB,Male,5,86778,15.000001
Albania,ALB,Male,10,89882,23.000001
Albania,ALB,Male,15,109849,53.000001
Albania,ALB,Male,20,121178,85.000001
Albania,ALB,Male,25,131317,79.000001
Albania,ALB,Male,30,118634,58.000001
Albania,ALB,Male,35,86592,81.000001
Albania,ALB,Male,40,76185,172.000001
Albania,ALB,Male,45,82374,237.000001
Albania,ALB,Male,50,91430,457.000001
Albania,ALB,Male,55,99554,626.000001
Albania,ALB,Male,60,88545,1121.000001
Albania,ALB,Male,65,66838,970.000001
Albania,ALB,Male,70,51313,1248.000001
Albania,ALB,Male,75,40635,2027.000001
Albania,ALB,Male,80,24746,2839.000001
Albania,ALB,Male,85,12903,4478.000001
AMRO,AMRO,Female,0,35858173,83286.000035
AMRO,AMRO,Female,5,36335663,7129.003548
AMRO,AMRO,Female,10,36971519,8090.000035
AMRO,AMRO,Female,15,37787980,15418.000035
AMRO,AMRO,Female,20,38939761,21086.000035
AMRO,AMRO,Female,25,39311425,26273.000035
AMRO,AMRO,Female,30,37840263,34174.000035
AMRO,AMRO,Female,35,36080441,44058.000035
AMRO,AMRO,Female,40,33475933,55967.000035
AMRO,AMRO,Female,45,31415826,77433.000035
AMRO,AMRO,Female,50,30048810,112461.000035
AMRO,AMRO,Female,55,28580354,167052.000035
AMRO,AMRO,Female,60,25106787,214493.000035
AMRO,AMRO,Female,65,20901847,262233.000035
AMRO,AMRO,Female,70,16050770,317444.000035
AMRO,AMRO,Female,75,11302091,365574.000035
AMRO,AMRO,Female,80,7732752,425744.000035
AMRO,AMRO,Female,85,8219457,1101175.000035
AMRO,AMRO,Male,0,37488627,105262.000035
AMRO,AMRO,Male,5,37914912,8811.000035
AMRO,AMRO,Male,10,38473055,11544.000035
AMRO,AMRO,Male,15,39075645,44001.000035
AMRO,AMRO,Male,20,39849016,72517.000035
AMRO,AMRO,Male,25,39994501,77136.000035
AMRO,AMRO,Male,30,37810344,80978.000035
AMRO,AMRO,Male,35,35393727,88553.000035
AMRO,AMRO,Male,40,32261640,98468.000035
AMRO,AMRO,Male,45,29993139,124264.000035
AMRO,AMRO,Male,50,28627578,175021.000035
AMRO,AMRO,Male,55,26878184,252914.000035
AMRO,AMRO,Male,60,22921975,319341.000035
AMRO,AMRO,Male,65,18442894,362721.000035
AMRO,AMRO,Male,70,13568676,416082.000035
AMRO,AMRO,Male,75,8917259,411108.000035
AMRO,AMRO,Male,80,5679609,413472.000035
AMRO,AMRO,Male,85,4699497,719592.000035
Andorra,AND,Female,0,1421,1.000001
Andorra,AND,Female,5,1716,0.001716
Andorra,AND,Female,10,2025,0.002025
Andorra,AND,Female,15,1870,0.00187
Andorra,AND,Female,20,1843,0.001843
Andorra,AND,Female,25,1712,1.000001
Andorra,AND,Female,30,2212,1.000001
Andorra,AND,Female,35,3074,2.000001
Andorra,AND,Female,40,3542,3.000001
Andorra,AND,Female,45,3644,5.000001
Andorra,AND,Female,50,3317,8.000001
Andorra,AND,Female,55,3008,11.000001
Andorra,AND,Female,60,2344,12.000001
Andorra,AND,Female,65,1770,15.000001
Andorra,AND,Female,70,1459,19.000001
Andorra,AND,Female,75,1083,27.000001
Andorra,AND,Female,80,809,32.000001
Andorra,AND,Female,85,1120,133.000001
Andorra,AND,Male,0,1492,1.000001
Andorra,AND,Male,5,1713,0.001713
Andorra,AND,Male,10,2105,0.002105
Andorra,AND,Male,15,2068,1.000001
Andorra,AND,Male,20,2055,1.000001
Andorra,AND,Male,25,1921,2.000001
Andorra,AND,Male,30,2227,2.000001
Andorra,AND,Male,35,2993,4.000001
Andorra,AND,Male,40,3586,6.000001
Andorra,AND,Male,45,3797,10.000001
Andorra,AND,Male,50,3541,15.000001
Andorra,AND,Male,55,3251,21.000001
Andorra,AND,Male,60,2527,26.000001
Andorra,AND,Male,65,1906,30.000001
Andorra,AND,Male,70,1520,39.000001
Andorra,AND,Male,75,1058,43.000001
Andorra,AND,Male,80,652,42.000001
Andorra,AND,Male,85,765,106.000001
United Arab Emirates,ARE,Female,0,245975,327.000001
United Arab Emirates,ARE,Female,5,248014,41.000001
United Arab Emirates,ARE,Female,10,214446,39.000001
United Arab Emirates,ARE,Female,15,186210,56.000001
United Arab Emirates,ARE,Female,20,232850,85.000001
United Arab Emirates,ARE,Female,25,358235,155.000001
United Arab Emirates,ARE,Female,30,461437,274.000001
United Arab Emirates,ARE,Female,35,384406,350.000001
United Arab Emirates,ARE,Female,40,235292,345.000001
United Arab Emirates,ARE,Female,45,162466,388.000001
United Arab Emirates,ARE,Female,50,119996,467.000001
United Arab Emirates,ARE,Female,55,79040,497.000001
United Arab Emirates,ARE,Female,60,36821,376.000001
United Arab Emirates,ARE,Female,65,18149,299.000001
United Arab Emirates,ARE,Female,70,11020,300.000001
United Arab Emirates,ARE,Female,75,4440,200.000001
United Arab Emirates,ARE,Female,80,2755,214.000001
United Arab Emirates,ARE,Female,85,2168,379.000001
United Arab Emirates,ARE,Male,0,255255,421.000001
United Arab Emirates,ARE,Male,5,257178,52.000001
United Arab Emirates,ARE,Male,10,218020,47.000001
United Arab Emirates,ARE,Male,15,216361,128.000001
United Arab Emirates,ARE,Male,20,514301,447.000001
United Arab Emirates,ARE,Male,25,1045277,927.000001
United Arab Emirates,ARE,Male,30,1261798,1213.000001
United Arab Emirates,ARE,Male,35,964371,1155.000001
United Arab Emirates,ARE,Male,40,713259,1253.000001
United Arab Emirates,ARE,Male,45,544608,1555.000001
United Arab Emirates,ARE,Male,50,332536,1595.000001
United Arab Emirates,ARE,Male,55,245738,2025.000001
United Arab Emirates,ARE,Male,60,123615,1789.000001
United Arab Emirates,ARE,Male,65,30716,745.000001
United Arab Emirates,ARE,Male,70,23716,942.000001
United Arab Emirates,ARE,Male,75,13209,846.000001
United Arab Emirates,ARE,Male,80,3787,393.000001
United Arab Emirates,ARE,Male,85,3061,608.000001
Argentina,ARG,Female,0,1835921,3033.000001
Argentina,ARG,Female,5,1810689,270.000001
Argentina,ARG,Female,10,1759246,308.000001
Argentina,ARG,Female,15,1734206,713.000001
Argentina,ARG,Female,20,1719995,940.000001
Argentina,ARG,Female,25,1738182,1005.000001
Argentina,ARG,Female,30,1640266,1231.000001
Argentina,ARG,Female,35,1572173,1768.000001
Argentina,ARG,Female,40,1547031,2389.000001
Argentina,ARG,Female,45,1322182,3168.000001
Argentina,ARG,Female,50,1182360,4152.000001
Argentina,ARG,Female,55,1106601,6246.000001
Argentina,ARG,Female,60,993141,9058.000001
Argentina,ARG,Female,65,885281,12181.000001
Argentina,ARG,Female,70,738464,16383.000001
Argentina,ARG,Female,75,559795,19300.000001
Argentina,ARG,Female,80,397297,24786.000001
Argentina,ARG,Female,85,396430,63878.000001
Argentina,ARG,Male,0,1905961,3933.000001
Argentina,ARG,Male,5,1878514,323.000001
Argentina,ARG,Male,10,1823693,433.000001
Argentina,ARG,Male,15,1793158,1608.000001
Argentina,ARG,Male,20,1767025,2452.000001
Argentina,ARG,Male,25,1764528,2361.000001
Argentina,ARG,Male,30,1635387,2365.000001
Argentina,ARG,Male,35,1546074,2944.000001
Argentina,ARG,Male,40,1488306,3637.000001
Argentina,ARG,Male,45,1238636,4807.000001
Argentina,ARG,Male,50,1085881,6744.000001
Argentina,ARG,Male,55,991032,10257.000001
Argentina,ARG,Male,60,865713,14512.000001
Argentina,ARG,Male,65,734161,19371.000001
Argentina,ARG,Male,70,562907,23408.000001
Argentina,ARG,Male,75,373158,23060.000001
Argentina,ARG,Male,80,224276,22610.000001
Argentina,ARG,Male,85,163005,33281.000001
Armenia,ARM,Female,0,98467,207.000001
Armenia,ARM,Female,5,99661,18.000001
Armenia,ARM,Female,10,89875,13.000001
Armenia,ARM,Female,15,78260,13.000001
Armenia,ARM,Female,20,89665,20.000001
Armenia,ARM,Female,25,127919,35.000001
Armenia,ARM,Female,30,141146,60.000001
Armenia,ARM,Female,35,124033,94.000001
Armenia,ARM,Female,40,99889,128.000001
Armenia,ARM,Female,45,88562,173.000001
Armenia,ARM,Female,50,96867,273.000001
Armenia,ARM,Female,55,117138,556.000001
Armenia,ARM,Female,60,108535,869.000001
Armenia,ARM,Female,65,71339,1080.000001
Armenia,ARM,Female,70,45948,878.000001
Armenia,ARM,Female,75,28566,1681.000001
Armenia,ARM,Female,80,39380,2568.000001
Armenia,ARM,Female,85,21209,3799.000001
Armenia,ARM,Male,0,109913,283.000001
Armenia,ARM,Male,5,113226,25.000001
Armenia,ARM,Male,10,103060,23.000001
Armenia,ARM,Male,15,90443,52.000001
Armenia,ARM,Male,20,96431,70.000001
Armenia,ARM,Male,25,116173,101.000001
Armenia,ARM,Male,30,125674,131.000001
Armenia,ARM,Male,35,104209,158.000001
Armenia,ARM,Male,40,83797,272.000001
Armenia,ARM,Male,45,71963,338.000001
Armenia,ARM,Male,50,73287,653.000001
Armenia,ARM,Male,55,88300,1184.000001
Armenia,ARM,Male,60,81582,1471.000001
Armenia,ARM,Male,65,50960,1709.000001
Armenia,ARM,Male,70,30985,1412.000001
Armenia,ARM,Male,75,17218,1395.000001
Armenia,ARM,Male,80,22607,1786.000001
Armenia,ARM,Male,85,11441,1876.000001
Antigua and Barbuda,ATG,Female,0,3636,4.000001
Antigua and Barbuda,ATG,Female,5,3514,0.003514
Antigua and Barbuda,ATG,Female,10,3370,1.000001
Antigua and Barbuda,ATG,Female,15,3546,1.000001
Antigua and Barbuda,ATG,Female,20,3765,1.000001
Antigua and Barbuda,ATG,Female,25,3668,2.000001
Antigua and Barbuda,ATG,Female,30,3704,2.000001
Antigua and Barbuda,ATG,Female,35,3725,4.000001
Antigua and Barbuda,ATG,Female,40,3724,6.000001
Antigua and Barbuda,ATG,Female,45,3780,10.000001
Antigua and Barbuda,ATG,Female,50,3600,15.000001
Antigua and Barbuda,ATG,Female,55,3136,22.000001
Antigua and Barbuda,ATG,Female,60,2360,27.000001
Antigua and Barbuda,ATG,Female,65,1724,31.000001
Antigua and Barbuda,ATG,Female,70,1275,37.000001
Antigua and Barbuda,ATG,Female,75,815,39.000001
Antigua and Barbuda,ATG,Female,80,496,39.000001
Antigua and Barbuda,ATG,Female,85,426,72.000001
Antigua and Barbuda,ATG,Male,0,3744,5.000001
Antigua and Barbuda,ATG,Male,5,3616,1.000001
Antigua and Barbuda,ATG,Male,10,3444,1.000001
Antigua and Barbuda,ATG,Male,15,3625,2.000001
Antigua and Barbuda,ATG,Male,20,3832,5.000001
Antigua and Barbuda,ATG,Male,25,3592,6.000001
Antigua and Barbuda,ATG,Male,30,3353,5.000001
Antigua and Barbuda,ATG,Male,35,3297,7.000001
Antigua and Barbuda,ATG,Male,40,3204,7.000001
Antigua and Barbuda,ATG,Male,45,3186,10.000001
Antigua and Barbuda,ATG,Male,50,3134,17.000001
Antigua and Barbuda,ATG,Male,55,2700,26.000001
Antigua and Barbuda,ATG,Male,60,2068,33.000001
Antigua and Barbuda,ATG,Male,65,1513,30.000001
Antigua and Barbuda,ATG,Male,70,1113,37.000001
Antigua and Barbuda,ATG,Male,75,702,38.000001
Antigua and Barbuda,ATG,Male,80,402,44.000001
Antigua and Barbuda,ATG,Male,85,326,64.000001
Australia,AUS,Female,0,805166,506.000001
Australia,AUS,Female,5,791506,52.000001
Australia,AUS,Female,10,768625,57.000001
Australia,AUS,Female,15,733706,147.000001
Australia,AUS,Female,20,788473,156.000001
Australia,AUS,Female,25,878319,221.000001
Australia,AUS,Female,30,932747,346.000001
Australia,AUS,Female,35,897661,520.000001
Australia,AUS,Female,40,812678,733.000001
Australia,AUS,Female,45,840928,1107.000001
Australia,AUS,Female,50,785997,1605.000001
Australia,AUS,Female,55,778154,2351.000001
Australia,AUS,Female,60,710836,3094.000001
Australia,AUS,Female,65,620305,4214.000001
Australia,AUS,Female,70,535305,6081.000001
Australia,AUS,Female,75,376503,7793.000001
Australia,AUS,Female,80,272568,10796.000001
Australia,AUS,Female,85,322412,39161.000001
Australia,AUS,Male,0,849691,642.000001
Australia,AUS,Male,5,833875,68.000001
Australia,AUS,Male,10,809143,76.000001
Australia,AUS,Male,15,767904,289.000001
Australia,AUS,Male,20,820079,474.000001
Australia,AUS,Male,25,914654,558.000001
Australia,AUS,Male,30,934339,740.000001
Australia,AUS,Male,35,897596,986.000001
Australia,AUS,Male,40,803525,1222.000001
Australia,AUS,Male,45,825466,1820.000001
Australia,AUS,Male,50,766933,2435.000001
Australia,AUS,Male,55,762569,3784.000001
Australia,AUS,Male,60,679944,5072.000001
Australia,AUS,Male,65,593932,6543.000001
Australia,AUS,Male,70,509764,9204.000001
Australia,AUS,Male,75,347087,10652.000001
Australia,AUS,Male,80,231870,13090.000001
Australia,AUS,Male,85,202940,27941.000001
Austria,AUT,Female,0,214815,145.000001
Austria,AUT,Female,5,203506,11.000001
Austria,AUT,Female,10,204948,17.000001
Austria,AUT,Female,15,219868,29.000001
Austria,AUT,Female,20,250345,49.000001
Austria,AUT,Female,25,295421,76.000001
Austria,AUT,Female,30,302919,97.0000009999999
Austria,AUT,Female,35,302097,130.000001
Austria,AUT,Female,40,280552,202.000001
Austria,AUT,Female,45,317024,401.000001
Austria,AUT,Female,50,360154,696.000001
Austria,AUT,Female,55,340544,1057.000001
Austria,AUT,Female,60,286689,1481.000001
Austria,AUT,Female,65,232220,2036.000001
Austria,AUT,Female,70,223128,3191.000001
Austria,AUT,Female,75,211359,4756.000001
Austria,AUT,Female,80,145810,6265.000001
Austria,AUT,Female,85,154329,22731.000001
Austria,AUT,Male,0,227509,193.000001
Austria,AUT,Male,5,217192,20.000001
Austria,AUT,Male,10,218160,24.000001
Austria,AUT,Male,15,234124,92.000001
Austria,AUT,Male,20,267499,135.000001
Austria,AUT,Male,25,311161,168.000001
Austria,AUT,Male,30,312257,229.000001
Austria,AUT,Male,35,307255,269.000001
Austria,AUT,Male,40,282626,365.000001
Austria,AUT,Male,45,315359,695.000001
Austria,AUT,Male,50,362347,1198.000001
Austria,AUT,Male,55,339899,1983.000001
Austria,AUT,Male,60,272626,2649.000001
Austria,AUT,Male,65,208881,3390.000001
Austria,AUT,Male,70,189585,4727.000001
Austria,AUT,Male,75,165791,6436.000001
Austria,AUT,Male,80,101627,6583.000001
Austria,AUT,Male,85,75482,12447.000001
Azerbaijan,AZE,Female,0,399133,1429.000001
Azerbaijan,AZE,Female,5,386891,112.000001
Azerbaijan,AZE,Female,10,312728,78.000001
Azerbaijan,AZE,Female,15,299123,113.000001
Azerbaijan,AZE,Female,20,359345,177.000001
Azerbaijan,AZE,Female,25,454092,246.000001
Azerbaijan,AZE,Female,30,470428,324.000001
Azerbaijan,AZE,Female,35,396947,371.000001
Azerbaijan,AZE,Female,40,328844,493.000001
Azerbaijan,AZE,Female,45,322238,797.000001
Azerbaijan,AZE,Female,50,337644,1431.000001
Azerbaijan,AZE,Female,55,338363,2526.000001
Azerbaijan,AZE,Female,60,249043,3310.000001
Azerbaijan,AZE,Female,65,153043,3660.000001
Azerbaijan,AZE,Female,70,79197,3217.000001
Azerbaijan,AZE,Female,75,56911,4299.000001
Azerbaijan,AZE,Female,80,57701,8162.000001
Azerbaijan,AZE,Female,85,30214,8825.000001
Azerbaijan,AZE,Male,0,449234,1970.000001
Azerbaijan,AZE,Male,5,445720,155.000001
Azerbaijan,AZE,Male,10,361675,118.000001
Azerbaijan,AZE,Male,15,343912,252.000001
Azerbaijan,AZE,Male,20,392601,444.000001
Azerbaijan,AZE,Male,25,460573,553.000001
Azerbaijan,AZE,Male,30,460658,713.000001
Azerbaijan,AZE,Male,35,396355,896.000001
Azerbaijan,AZE,Male,40,317329,1115.000001
Azerbaijan,AZE,Male,45,295562,1649.000001
Azerbaijan,AZE,Male,50,303096,2822.000001
Azerbaijan,AZE,Male,55,302601,4623.000001
Azerbaijan,AZE,Male,60,215870,5378.000001
Azerbaijan,AZE,Male,65,125232,5140.000001
Azerbaijan,AZE,Male,70,58285,3516.000001
Azerbaijan,AZE,Male,75,38160,3549.000001
Azerbaijan,AZE,Male,80,34035,5488.000001
Azerbaijan,AZE,Male,85,14936,4227.000001
Burundi,BDI,Female,0,999035,11135.000001
Burundi,BDI,Female,5,877172,2020.000001
Burundi,BDI,Female,10,722533,1236.000001
Burundi,BDI,Female,15,586872,678.000001
Burundi,BDI,Female,20,516960,822.000001
Burundi,BDI,Female,25,492555,964.000001
Burundi,BDI,Female,30,426256,1087.000001
Burundi,BDI,Female,35,314418,1107.000001
Burundi,BDI,Female,40,211070,1081.000001
Burundi,BDI,Female,45,152600,1074.000001
Burundi,BDI,Female,50,138517,1422.000001
Burundi,BDI,Female,55,122044,1797.000001
Burundi,BDI,Female,60,102565,2245.000001
Burundi,BDI,Female,65,68093,2121.000001
Burundi,BDI,Female,70,36535,1773.000001
Burundi,BDI,Female,75,24094,1751.000001
Burundi,BDI,Female,80,13163,1499.000001
Burundi,BDI,Female,85,7107,1347.000001
Burundi,BDI,Male,0,1019662,13650.000001
Burundi,BDI,Male,5,889539,2185.000001
Burundi,BDI,Male,10,727016,1615.000001
Burundi,BDI,Male,15,587158,1023.000001
Burundi,BDI,Male,20,511918,1263.000001
Burundi,BDI,Male,25,483484,1317.000001
Burundi,BDI,Male,30,417602,1379.000001
Burundi,BDI,Male,35,308146,1369.000001
Burundi,BDI,Male,40,201968,1379.000001
Burundi,BDI,Male,45,135536,1335.000001
Burundi,BDI,Male,50,118715,1770.000001
Burundi,BDI,Male,55,108201,2316.000001
Burundi,BDI,Male,60,92440,2955.000001
Burundi,BDI,Male,65,59721,2663.000001
Burundi,BDI,Male,70,28382,1841.000001
Burundi,BDI,Male,75,16859,1530.000001
Burundi,BDI,Male,80,8576,1164.000001
Burundi,BDI,Male,85,4065,888.000001
Belgium,BEL,Female,0,308558,181.000001
Belgium,BEL,Female,5,324345,23.000001
Belgium,BEL,Female,10,322428,23.000001
Belgium,BEL,Female,15,309364,45.000001
Belgium,BEL,Female,20,323835,60.000001
Belgium,BEL,Female,25,358908,94.0000010000001
Belgium,BEL,Female,30,371464,128.000001
Belgium,BEL,Female,35,377293,203.000001
Belgium,BEL,Female,40,369188,321.000001
Belgium,BEL,Female,45,377286,578.000001
Belgium,BEL,Female,50,393958,914.000001
Belgium,BEL,Female,55,395844,1538.000001
Belgium,BEL,Female,60,364628,2310.000001
Belgium,BEL,Female,65,323996,2855.000001
Belgium,BEL,Female,70,284860,3919.000001
Belgium,BEL,Female,75,207729,4695.000001
Belgium,BEL,Female,80,189656,8452.000001
Belgium,BEL,Female,85,224507,31491.000001
Belgium,BEL,Male,0,327390,243.000001
Belgium,BEL,Male,5,344926,29.000001
Belgium,BEL,Male,10,340771,32.000001
Belgium,BEL,Male,15,326407,86.000001
Belgium,BEL,Male,20,340912,173.000001
Belgium,BEL,Male,25,371730,210.000001
Belgium,BEL,Male,30,372493,278.000001
Belgium,BEL,Male,35,377285,364.000001
Belgium,BEL,Male,40,382329,563.000001
Belgium,BEL,Male,45,395349,853.000001
Belgium,BEL,Male,50,408318,1380.000001
Belgium,BEL,Male,55,403771,2596.000001
Belgium,BEL,Male,60,357371,3725.000001
Belgium,BEL,Male,65,301701,4986.000001
Belgium,BEL,Male,70,250119,6189.000001
Belgium,BEL,Male,75,166017,6346.000001
Belgium,BEL,Male,80,131910,8826.000001
Belgium,BEL,Male,85,112680,18543.000001
Benin,BEN,Female,0,922925,17045.000001
Benin,BEN,Female,5,815829,2033.000001
Benin,BEN,Female,10,715514,895.000001
Benin,BEN,Female,15,620886,623.000001
Benin,BEN,Female,20,537427,720.000001
Benin,BEN,Female,25,456368,776.000001
Benin,BEN,Female,30,380747,840.000001
Benin,BEN,Female,35,317976,943.000001
Benin,BEN,Female,40,264974,1070.000001
Benin,BEN,Female,45,219625,1204.000001
Benin,BEN,Female,50,180996,1477.000001
Benin,BEN,Female,55,144633,1699.000001
Benin,BEN,Female,60,111186,2050.000001
Benin,BEN,Female,65,83739,2299.000001
Benin,BEN,Female,70,63234,2830.000001
Benin,BEN,Female,75,42083,2854.000001
Benin,BEN,Female,80,20678,2172.000001
Benin,BEN,Female,85,11075,1924.000001
Benin,BEN,Male,0,951278,20169.000001
Benin,BEN,Male,5,839707,2147.000001
Benin,BEN,Male,10,735485,1208.000001
Benin,BEN,Male,15,636429,909.000001
Benin,BEN,Male,20,547519,1045.000001
Benin,BEN,Male,25,459762,1053.000001
Benin,BEN,Male,30,378599,1094.000001
Benin,BEN,Male,35,311965,1219.000001
Benin,BEN,Male,40,256186,1492.000001
Benin,BEN,Male,45,209353,1688.000001
Benin,BEN,Male,50,169921,2084.000001
Benin,BEN,Male,55,131819,2297.000001
Benin,BEN,Male,60,98750,2641.000001
Benin,BEN,Male,65,70673,2744.000001
Benin,BEN,Male,70,44750,2650.000001
Benin,BEN,Male,75,29526,2543.000001
Benin,BEN,Male,80,13258,1704.000001
Benin,BEN,Male,85,6276,1299.000001
Burkina Faso,BFA,Female,0,1674025,29993.000001
Burkina Faso,BFA,Female,5,1484970,3296.000001
Burkina Faso,BFA,Female,10,1299774,1466.000001
Burkina Faso,BFA,Female,15,1094316,1258.000001
Burkina Faso,BFA,Female,20,915080,1368.000001
Burkina Faso,BFA,Female,25,762588,1430.000001
Burkina Faso,BFA,Female,30,640025,1511.000001
Burkina Faso,BFA,Female,35,539583,1682.000001
Burkina Faso,BFA,Female,40,437136,1848.000001
Burkina Faso,BFA,Female,45,347126,2038.000001
Burkina Faso,BFA,Female,50,283850,2510.000001
Burkina Faso,BFA,Female,55,224224,2871.000001
Burkina Faso,BFA,Female,60,174111,3466.000001
Burkina Faso,BFA,Female,65,127092,3723.000001
Burkina Faso,BFA,Female,70,86617,4120.000001
Burkina Faso,BFA,Female,75,51971,3707.000001
Burkina Faso,BFA,Female,80,22720,2473.000001
