Country,Year,Sex,Age,Deaths,Code,Source
Chile,2018,m,35,187,CHL,country_public
Chile,2018,m,36,215,CHL,country_public
Chile,2018,m,37,206,CHL,country_public
Chile,2018,m,38,199,CHL,country_public
Chile,2018,m,39,195,CHL,country_public
Chile,2018,m,40,219,CHL,country_public
Chile,2018,m,41,195,CHL,country_public
Chile,2018,m,42,228,CHL,country_public
Chile,2018,m,43,263,CHL,country_public
Chile,2018,m,44,304,CHL,country_public
Chile,2018,m,45,319,CHL,country_public
Chile,2018,m,46,339,CHL,country_public
Chile,2018,m,47,359,CHL,country_public
Chile,2018,m,48,358,CHL,country_public
Chile,2018,m,49,379,CHL,country_public
Chile,2018,m,50,429,CHL,country_public
Chile,2018,m,51,474,CHL,country_public
Chile,2018,m,52,528,CHL,country_public
Chile,2018,m,53,563,CHL,country_public
Chile,2018,m,54,646,CHL,country_public
Chile,2018,m,55,648,CHL,country_public
Chile,2018,m,56,689,CHL,country_public
Chile,2018,m,57,721,CHL,country_public
Chile,2018,m,58,748,CHL,country_public
Chile,2018,m,59,794,CHL,country_public
Chile,2018,m,60,860,CHL,country_public
Chile,2018,m,61,837,CHL,country_public
Chile,2018,m,62,932,CHL,country_public
Chile,2018,m,63,878,CHL,country_public
Chile,2018,m,64,989,CHL,country_public
Chile,2018,m,65,971,CHL,country_public
Chile,2018,m,66,1052,CHL,country_public
Chile,2018,m,67,1085,CHL,country_public
Chile,2018,m,68,1095,CHL,country_public
Chile,2018,m,69,1154,CHL,country_public
Chile,2018,m,70,1247,CHL,country_public
Chile,2018,m,71,1294,CHL,country_public
Chile,2018,m,72,1374,CHL,country_public
Chile,2018,m,73,1328,CHL,country_public
Chile,2018,m,74,1395,CHL,country_public
Chile,2018,m,75,1402,CHL,country_public
Chile,2018,m,76,1368,CHL,country_public
Chile,2018,m,77,1436,CHL,country_public
Chile,2018,m,78,1408,CHL,country_public
Chile,2018,m,79,1433,CHL,country_public
Chile,2018,m,80,1414,CHL,country_public
Chile,2018,m,81,1395,CHL,country_public
Chile,2018,m,82,1423,CHL,country_public
Chile,2018,m,83,1418,CHL,country_public
Chile,2018,m,84,1378,CHL,country_public
Chile,2018,m,85,1349,CHL,country_public
Chile,2018,m,86,1361,CHL,country_public
Chile,2018,m,87,1409,CHL,country_public
Chile,2018,m,88,1288,CHL,country_public
Chile,2018,m,89,1139,CHL,country_public
Chile,2018,m,90,998,CHL,country_public
Chile,2018,m,91,874,CHL,country_public
Chile,2018,m,92,675,CHL,country_public
Chile,2018,m,93,611,CHL,country_public
Chile,2018,m,94,485,CHL,country_public
Chile,2018,m,95,366,CHL,country_public
Chile,2018,m,96,282,CHL,country_public
Chile,2018,m,97,215,CHL,country_public
Chile,2018,m,98,148,CHL,country_public
Chile,2018,m,99,98,CHL,country_public
Chile,2018,m,100,182,CHL,country_public
Chile,2018,m,TOT,56093,CHL,country_public
Chile,2018,t,0,1473,CHL,country_public
Chile,2018,t,1,105,CHL,country_public
Chile,2018,t,2,66,CHL,country_public
Chile,2018,t,3,53,CHL,country_public
Chile,2018,t,4,34,CHL,country_public
Chile,2018,t,5,34,CHL,country_public
Chile,2018,t,6,28,CHL,country_public
Chile,2018,t,7,26,CHL,country_public
Chile,2018,t,8,24,CHL,country_public
Chile,2018,t,9,24,CHL,country_public
Chile,2018,t,10,25,CHL,country_public
Chile,2018,t,11,30,CHL,country_public
Chile,2018,t,12,37,CHL,country_public
Chile,2018,t,13,33,CHL,country_public
Chile,2018,t,14,51,CHL,country_public
Chile,2018,t,15,62,CHL,country_public
Chile,2018,t,16,82,CHL,country_public
Chile,2018,t,17,94,CHL,country_public
Chile,2018,t,18,120,CHL,country_public
Chile,2018,t,19,135,CHL,country_public
Chile,2018,t,20,148,CHL,country_public
Chile,2018,t,21,178,CHL,country_public
Chile,2018,t,22,173,CHL,country_public
Chile,2018,t,23,177,CHL,country_public
Chile,2018,t,24,181,CHL,country_public
Chile,2018,t,25,237,CHL,country_public
Chile,2018,t,26,226,CHL,country_public
Chile,2018,t,27,230,CHL,country_public
Chile,2018,t,28,256,CHL,country_public
Chile,2018,t,29,202,CHL,country_public
Chile,2018,t,30,225,CHL,country_public
Chile,2018,t,31,228,CHL,country_public
Chile,2018,t,32,245,CHL,country_public
Chile,2018,t,33,245,CHL,country_public
Chile,2018,t,34,253,CHL,country_public
Chile,2018,t,35,260,CHL,country_public
Chile,2018,t,36,300,CHL,country_public
Chile,2018,t,37,294,CHL,country_public
Chile,2018,t,38,289,CHL,country_public
Chile,2018,t,39,294,CHL,country_public
Chile,2018,t,40,333,CHL,country_public
Chile,2018,t,41,316,CHL,country_public
Chile,2018,t,42,342,CHL,country_public
Chile,2018,t,43,406,CHL,country_public
Chile,2018,t,44,474,CHL,country_public
Chile,2018,t,45,481,CHL,country_public
Chile,2018,t,46,521,CHL,country_public
Chile,2018,t,47,540,CHL,country_public
Chile,2018,t,48,561,CHL,country_public
Chile,2018,t,49,607,CHL,country_public
Chile,2018,t,50,672,CHL,country_public
Chile,2018,t,51,731,CHL,country_public
Chile,2018,t,52,790,CHL,country_public
Chile,2018,t,53,905,CHL,country_public
Chile,2018,t,54,996,CHL,country_public
Chile,2018,t,55,1035,CHL,country_public
Chile,2018,t,56,1074,CHL,country_public
Chile,2018,t,57,1187,CHL,country_public
Chile,2018,t,58,1209,CHL,country_public
Chile,2018,t,59,1333,CHL,country_public
Chile,2018,t,60,1388,CHL,country_public
Chile,2018,t,61,1402,CHL,country_public
Chile,2018,t,62,1512,CHL,country_public
Chile,2018,t,63,1497,CHL,country_public
Chile,2018,t,64,1620,CHL,country_public
Chile,2018,t,65,1670,CHL,country_public
Chile,2018,t,66,1754,CHL,country_public
Chile,2018,t,67,1778,CHL,country_public
Chile,2018,t,68,1842,CHL,country_public
Chile,2018,t,69,1981,CHL,country_public
Chile,2018,t,70,2043,CHL,country_public
Chile,2018,t,71,2189,CHL,country_public
Chile,2018,t,72,2318,CHL,country_public
Chile,2018,t,73,2345,CHL,country_public
Chile,2018,t,74,2432,CHL,country_public
Chile,2018,t,75,2478,CHL,country_public
Chile,2018,t,76,2552,CHL,country_public
Chile,2018,t,77,2580,CHL,country_public
Chile,2018,t,78,2695,CHL,country_public
Chile,2018,t,79,2606,CHL,country_public
Chile,2018,t,80,2716,CHL,country_public
Chile,2018,t,81,2744,CHL,country_public
Chile,2018,t,82,2865,CHL,country_public
Chile,2018,t,83,2929,CHL,country_public
Chile,2018,t,84,2887,CHL,country_public
Chile,2018,t,85,3006,CHL,country_public
Chile,2018,t,86,3020,CHL,country_public
Chile,2018,t,87,3243,CHL,country_public
Chile,2018,t,88,3033,CHL,country_public
Chile,2018,t,89,2840,CHL,country_public
Chile,2018,t,90,2623,CHL,country_public
Chile,2018,t,91,2320,CHL,country_public
Chile,2018,t,92,1915,CHL,country_public
Chile,2018,t,93,1799,CHL,country_public
Chile,2018,t,94,1477,CHL,country_public
Chile,2018,t,95,1238,CHL,country_public
Chile,2018,t,96,978,CHL,country_public
Chile,2018,t,97,815,CHL,country_public
Chile,2018,t,98,588,CHL,country_public
Chile,2018,t,99,422,CHL,country_public
Chile,2018,t,100,965,CHL,country_public
Chile,2018,t,TOT,106796,CHL,country_public
Chile,2019,f,0,594,CHL,country_public
Chile,2019,f,1,41,CHL,country_public
Chile,2019,f,2,26,CHL,country_public
Chile,2019,f,3,23,CHL,country_public
Chile,2019,f,4,18,CHL,country_public
Chile,2019,f,5,14,CHL,country_public
Chile,2019,f,6,14,CHL,country_public
Chile,2019,f,7,21,CHL,country_public
Chile,2019,f,8,11,CHL,country_public
Chile,2019,f,9,14,CHL,country_public
Chile,2019,f,10,15,CHL,country_public
Chile,2019,f,11,11,CHL,country_public
Chile,2019,f,12,18,CHL,country_public
Chile,2019,f,13,19,CHL,country_public
Chile,2019,f,14,15,CHL,country_public
Chile,2019,f,15,28,CHL,country_public
Chile,2019,f,16,38,CHL,country_public
Chile,2019,f,17,34,CHL,country_public
Chile,2019,f,18,32,CHL,country_public
Chile,2019,f,19,32,CHL,country_public
Chile,2019,f,20,40,CHL,country_public
Chile,2019,f,21,51,CHL,country_public
Chile,2019,f,22,49,CHL,country_public
Chile,2019,f,23,44,CHL,country_public
Chile,2019,f,24,53,CHL,country_public
Chile,2019,f,25,40,CHL,country_public
Chile,2019,f,26,53,CHL,country_public
Chile,2019,f,27,55,CHL,country_public
Chile,2019,f,28,58,CHL,country_public
Chile,2019,f,29,72,CHL,country_public
Chile,2019,f,30,53,CHL,country_public
Chile,2019,f,31,71,CHL,country_public
Chile,2019,f,32,74,CHL,country_public
Chile,2019,f,33,69,CHL,country_public
Chile,2019,f,34,76,CHL,country_public
Chile,2019,f,35,77,CHL,country_public
Chile,2019,f,36,104,CHL,country_public
Chile,2019,f,37,97,CHL,country_public
Chile,2019,f,38,113,CHL,country_public
Chile,2019,f,39,106,CHL,country_public
Chile,2019,f,40,115,CHL,country_public
Chile,2019,f,41,137,CHL,country_public
Chile,2019,f,42,116,CHL,country_public
Chile,2019,f,43,127,CHL,country_public
Chile,2019,f,44,151,CHL,country_public
Chile,2019,f,45,147,CHL,country_public
Chile,2019,f,46,186,CHL,country_public
Chile,2019,f,47,216,CHL,country_public
Chile,2019,f,48,204,CHL,country_public
Chile,2019,f,49,212,CHL,country_public
Chile,2019,f,50,240,CHL,country_public
Chile,2019,f,51,289,CHL,country_public
Chile,2019,f,52,287,CHL,country_public
Chile,2019,f,53,313,CHL,country_public
Chile,2019,f,54,363,CHL,country_public
Chile,2019,f,55,370,CHL,country_public
Chile,2019,f,56,423,CHL,country_public
Chile,2019,f,57,481,CHL,country_public
Chile,2019,f,58,467,CHL,country_public
Chile,2019,f,59,509,CHL,country_public
Chile,2019,f,60,500,CHL,country_public
Chile,2019,f,61,551,CHL,country_public
Chile,2019,f,62,659,CHL,country_public
Chile,2019,f,63,609,CHL,country_public
Chile,2019,f,64,679,CHL,country_public
Chile,2019,f,65,738,CHL,country_public
Chile,2019,f,66,758,CHL,country_public
Chile,2019,f,67,746,CHL,country_public
Chile,2019,f,68,768,CHL,country_public
Chile,2019,f,69,820,CHL,country_public
Chile,2019,f,70,882,CHL,country_public
Chile,2019,f,71,929,CHL,country_public
Chile,2019,f,72,1009,CHL,country_public
Chile,2019,f,73,1071,CHL,country_public
Chile,2019,f,74,1035,CHL,country_public
Chile,2019,f,75,1063,CHL,country_public
Chile,2019,f,76,1219,CHL,country_public
Chile,2019,f,77,1277,CHL,country_public
Chile,2019,f,78,1345,CHL,country_public
Chile,2019,f,79,1286,CHL,country_public
Chile,2019,f,80,1404,CHL,country_public
Chile,2019,f,81,1400,CHL,country_public
Chile,2019,f,82,1402,CHL,country_public
Chile,2019,f,83,1479,CHL,country_public
Chile,2019,f,84,1504,CHL,country_public
Chile,2019,f,85,1596,CHL,country_public
Chile,2019,f,86,1654,CHL,country_public
Chile,2019,f,87,1701,CHL,country_public
Chile,2019,f,88,1804,CHL,country_public
Chile,2019,f,89,1836,CHL,country_public
Chile,2019,f,90,1705,CHL,country_public
Chile,2019,f,91,1545,CHL,country_public
Chile,2019,f,92,1441,CHL,country_public
Chile,2019,f,93,1187,CHL,country_public
Chile,2019,f,94,1048,CHL,country_public
Chile,2019,f,95,911,CHL,country_public
Chile,2019,f,96,783,CHL,country_public
Chile,2019,f,97,596,CHL,country_public
Chile,2019,f,98,447,CHL,country_public
Chile,2019,f,99,350,CHL,country_public
Chile,2019,f,100,801,CHL,country_public
Chile,2019,f,TOT,52264,CHL,country_public
Chile,2019,m,0,762,CHL,country_public
Chile,2019,m,1,60,CHL,country_public
Chile,2019,m,2,42,CHL,country_public
Chile,2019,m,3,25,CHL,country_public
Chile,2019,m,4,23,CHL,country_public
Chile,2019,m,5,18,CHL,country_public
Chile,2019,m,6,21,CHL,country_public
Chile,2019,m,7,14,CHL,country_public
Chile,2019,m,8,23,CHL,country_public
Chile,2019,m,9,23,CHL,country_public
Chile,2019,m,10,9,CHL,country_public
Chile,2019,m,11,23,CHL,country_public
Chile,2019,m,12,17,CHL,country_public
Chile,2019,m,13,26,CHL,country_public
Chile,2019,m,14,31,CHL,country_public
Chile,2019,m,15,46,CHL,country_public
Chile,2019,m,16,43,CHL,country_public
Chile,2019,m,17,73,CHL,country_public
Chile,2019,m,18,99,CHL,country_public
Chile,2019,m,19,123,CHL,country_public
Chile,2019,m,20,110,CHL,country_public
Chile,2019,m,21,109,CHL,country_public
Chile,2019,m,22,144,CHL,country_public
Chile,2019,m,23,132,CHL,country_public
Chile,2019,m,24,145,CHL,country_public
Chile,2019,m,25,181,CHL,country_public
Chile,2019,m,26,170,CHL,country_public
Chile,2019,m,27,158,CHL,country_public
Chile,2019,m,28,169,CHL,country_public
Chile,2019,m,29,208,CHL,country_public
Chile,2019,m,30,176,CHL,country_public
Chile,2019,m,31,190,CHL,country_public
Chile,2019,m,32,182,CHL,country_public
Chile,2019,m,33,188,CHL,country_public
Chile,2019,m,34,184,CHL,country_public
Chile,2019,m,35,177,CHL,country_public
Chile,2019,m,36,204,CHL,country_public
Chile,2019,m,37,231,CHL,country_public
Chile,2019,m,38,206,CHL,country_public
Chile,2019,m,39,201,CHL,country_public
Chile,2019,m,40,208,CHL,country_public
Chile,2019,m,41,232,CHL,country_public
Chile,2019,m,42,213,CHL,country_public
Chile,2019,m,43,263,CHL,country_public
Chile,2019,m,44,304,CHL,country_public
Chile,2019,m,45,300,CHL,country_public
Chile,2019,m,46,353,CHL,country_public
Chile,2019,m,47,376,CHL,country_public
Chile,2019,m,48,389,CHL,country_public
Chile,2019,m,49,404,CHL,country_public
Chile,2019,m,50,449,CHL,country_public
Chile,2019,m,51,465,CHL,country_public
Chile,2019,m,52,553,CHL,country_public
Chile,2019,m,53,566,CHL,country_public
Chile,2019,m,54,635,CHL,country_public
Chile,2019,m,55,653,CHL,country_public
Chile,2019,m,56,718,CHL,country_public
Chile,2019,m,57,758,CHL,country_public
Chile,2019,m,58,742,CHL,country_public
Chile,2019,m,59,818,CHL,country_public
Chile,2019,m,60,865,CHL,country_public
Chile,2019,m,61,936,CHL,country_public
Chile,2019,m,62,1014,CHL,country_public
Chile,2019,m,63,1023,CHL,country_public
Chile,2019,m,64,974,CHL,country_public
Chile,2019,m,65,1082,CHL,country_public
Chile,2019,m,66,1062,CHL,country_public
Chile,2019,m,67,1119,CHL,country_public
Chile,2019,m,68,1107,CHL,country_public
Chile,2019,m,69,1236,CHL,country_public
Chile,2019,m,70,1273,CHL,country_public
Chile,2019,m,71,1340,CHL,country_public
Chile,2019,m,72,1411,CHL,country_public
Chile,2019,m,73,1374,CHL,country_public
Chile,2019,m,74,1430,CHL,country_public
Chile,2019,m,75,1421,CHL,country_public
Chile,2019,m,76,1478,CHL,country_public
Chile,2019,m,77,1493,CHL,country_public
Chile,2019,m,78,1515,CHL,country_public
Chile,2019,m,79,1565,CHL,country_public
Chile,2019,m,80,1481,CHL,country_public
Chile,2019,m,81,1441,CHL,country_public
Chile,2019,m,82,1443,CHL,country_public
Chile,2019,m,83,1371,CHL,country_public
Chile,2019,m,84,1429,CHL,country_public
Chile,2019,m,85,1326,CHL,country_public
Chile,2019,m,86,1391,CHL,country_public
Chile,2019,m,87,1276,CHL,country_public
Chile,2019,m,88,1249,CHL,country_public
Chile,2019,m,89,1153,CHL,country_public
Chile,2019,m,90,1099,CHL,country_public
Chile,2019,m,91,953,CHL,country_public
Chile,2019,m,92,799,CHL,country_public
Chile,2019,m,93,614,CHL,country_public
Chile,2019,m,94,542,CHL,country_public
Chile,2019,m,95,384,CHL,country_public
Chile,2019,m,96,301,CHL,country_public
Chile,2019,m,97,231,CHL,country_public
Chile,2019,m,98,156,CHL,country_public
Chile,2019,m,99,114,CHL,country_public
Chile,2019,m,100,217,CHL,country_public
Chile,2019,m,TOT,58054,CHL,country_public
Chile,2019,t,0,1371,CHL,country_public
Chile,2019,t,1,101,CHL,country_public
Chile,2019,t,2,68,CHL,country_public
Chile,2019,t,3,48,CHL,country_public
Chile,2019,t,4,41,CHL,country_public
Chile,2019,t,5,32,CHL,country_public
Chile,2019,t,6,35,CHL,country_public
Chile,2019,t,7,35,CHL,country_public
Chile,2019,t,8,34,CHL,country_public
Chile,2019,t,9,37,CHL,country_public
Chile,2019,t,10,24,CHL,country_public
Chile,2019,t,11,34,CHL,country_public
Chile,2019,t,12,35,CHL,country_public
Chile,2019,t,13,45,CHL,country_public
Chile,2019,t,14,46,CHL,country_public
Chile,2019,t,15,74,CHL,country_public
Chile,2019,t,16,81,CHL,country_public
Chile,2019,t,17,107,CHL,country_public
Chile,2019,t,18,131,CHL,country_public
Chile,2019,t,19,155,CHL,country_public
Chile,2019,t,20,150,CHL,country_public
Chile,2019,t,21,160,CHL,country_public
Chile,2019,t,22,193,CHL,country_public
Chile,2019,t,23,176,CHL,country_public
Chile,2019,t,24,198,CHL,country_public
Chile,2019,t,25,221,CHL,country_public
Chile,2019,t,26,223,CHL,country_public
Chile,2019,t,27,213,CHL,country_public
Chile,2019,t,28,227,CHL,country_public
Chile,2019,t,29,280,CHL,country_public
Chile,2019,t,30,229,CHL,country_public
Chile,2019,t,31,261,CHL,country_public
Chile,2019,t,32,256,CHL,country_public
Chile,2019,t,33,257,CHL,country_public
Chile,2019,t,34,260,CHL,country_public
Chile,2019,t,35,254,CHL,country_public
Chile,2019,t,36,308,CHL,country_public
Chile,2019,t,37,328,CHL,country_public
Chile,2019,t,38,319,CHL,country_public
Chile,2019,t,39,307,CHL,country_public
Chile,2019,t,40,323,CHL,country_public
Chile,2019,t,41,369,CHL,country_public
Chile,2019,t,42,329,CHL,country_public
Chile,2019,t,43,390,CHL,country_public
Chile,2019,t,44,455,CHL,country_public
Chile,2019,t,45,447,CHL,country_public
Chile,2019,t,46,539,CHL,country_public
Chile,2019,t,47,592,CHL,country_public
Chile,2019,t,48,593,CHL,country_public
Chile,2019,t,49,616,CHL,country_public
Chile,2019,t,50,689,CHL,country_public
Chile,2019,t,51,754,CHL,country_public
Chile,2019,t,52,840,CHL,country_public
Chile,2019,t,53,879,CHL,country_public
Chile,2019,t,54,998,CHL,country_public
Chile,2019,t,55,1023,CHL,country_public
Chile,2019,t,56,1141,CHL,country_public
Chile,2019,t,57,1239,CHL,country_public
Chile,2019,t,58,1209,CHL,country_public
Chile,2019,t,59,1327,CHL,country_public
Chile,2019,t,60,1365,CHL,country_public
Chile,2019,t,61,1487,CHL,country_public
Chile,2019,t,62,1673,CHL,country_public
Chile,2019,t,63,1632,CHL,country_public
Chile,2019,t,64,1653,CHL,country_public
Chile,2019,t,65,1820,CHL,country_public
Chile,2019,t,66,1820,CHL,country_public
Chile,2019,t,67,1865,CHL,country_public
Chile,2019,t,68,1875,CHL,country_public
Chile,2019,t,69,2056,CHL,country_public
Chile,2019,t,70,2155,CHL,country_public
Chile,2019,t,71,2269,CHL,country_public
Chile,2019,t,72,2420,CHL,country_public
Chile,2019,t,73,2445,CHL,country_public
Chile,2019,t,74,2465,CHL,country_public
Chile,2019,t,75,2484,CHL,country_public
Chile,2019,t,76,2697,CHL,country_public
Chile,2019,t,77,2770,CHL,country_public
Chile,2019,t,78,2860,CHL,country_public
Chile,2019,t,79,2851,CHL,country_public
Chile,2019,t,80,2885,CHL,country_public
Chile,2019,t,81,2841,CHL,country_public
Chile,2019,t,82,2845,CHL,country_public
Chile,2019,t,83,2850,CHL,country_public
Chile,2019,t,84,2933,CHL,country_public
Chile,2019,t,85,2922,CHL,country_public
Chile,2019,t,86,3045,CHL,country_public
Chile,2019,t,87,2977,CHL,country_public
Chile,2019,t,88,3053,CHL,country_public
Chile,2019,t,89,2989,CHL,country_public
Chile,2019,t,90,2804,CHL,country_public
Chile,2019,t,91,2498,CHL,country_public
Chile,2019,t,92,2240,CHL,country_public
Chile,2019,t,93,1801,CHL,country_public
Chile,2019,t,94,1590,CHL,country_public
Chile,2019,t,95,1295,CHL,country_public
Chile,2019,t,96,1084,CHL,country_public
Chile,2019,t,97,827,CHL,country_public
Chile,2019,t,98,603,CHL,country_public
Chile,2019,t,99,464,CHL,country_public
Chile,2019,t,100,1018,CHL,country_public
Chile,2019,t,TOT,110334,CHL,country_public
Chile,2020,f,0,457,CHL,country_public
Chile,2020,f,1,34,CHL,country_public
Chile,2020,f,2,17,CHL,country_public
Chile,2020,f,3,22,CHL,country_public
Chile,2020,f,4,17,CHL,country_public
Chile,2020,f,5,18,CHL,country_public
Chile,2020,f,6,6,CHL,country_public
Chile,2020,f,7,14,CHL,country_public
Chile,2020,f,8,7,CHL,country_public
Chile,2020,f,9,5,CHL,country_public
Chile,2020,f,10,7,CHL,country_public
Chile,2020,f,11,15,CHL,country_public
Chile,2020,f,12,19,CHL,country_public
Chile,2020,f,13,14,CHL,country_public
Chile,2020,f,14,17,CHL,country_public
Chile,2020,f,15,13,CHL,country_public
Chile,2020,f,16,31,CHL,country_public
Chile,2020,f,17,26,CHL,country_public
Chile,2020,f,18,44,CHL,country_public
Chile,2020,f,19,43,CHL,country_public
Chile,2020,f,20,42,CHL,country_public
Chile,2020,f,21,28,CHL,country_public
Chile,2020,f,22,58,CHL,country_public
Chile,2020,f,23,46,CHL,country_public
Chile,2020,f,24,59,CHL,country_public
Chile,2020,f,25,50,CHL,country_public
Chile,2020,f,26,56,CHL,country_public
Chile,2020,f,27,63,CHL,country_public
Chile,2020,f,28,59,CHL,country_public
Chile,2020,f,29,63,CHL,country_public
Chile,2020,f,30,68,CHL,country_public
Chile,2020,f,31,64,CHL,country_public
Chile,2020,f,32,84,CHL,country_public
Chile,2020,f,33,87,CHL,country_public
Chile,2020,f,34,89,CHL,country_public
Chile,2020,f,35,83,CHL,country_public
Chile,2020,f,36,76,CHL,country_public
Chile,2020,f,37,96,CHL,country_public
Chile,2020,f,38,102,CHL,country_public
Chile,2020,f,39,123,CHL,country_public
Chile,2020,f,40,125,CHL,country_public
Chile,2020,f,41,152,CHL,country_public
Chile,2020,f,42,143,CHL,country_public
Chile,2020,f,43,155,CHL,country_public
Chile,2020,f,44,163,CHL,country_public
Chile,2020,f,45,190,CHL,country_public
Chile,2020,f,46,203,CHL,country_public
Chile,2020,f,47,212,CHL,country_public
Chile,2020,f,48,246,CHL,country_public
Chile,2020,f,49,246,CHL,country_public
Chile,2020,f,50,242,CHL,country_public
Chile,2020,f,51,330,CHL,country_public
Chile,2020,f,52,301,CHL,country_public
Chile,2020,f,53,376,CHL,country_public
Chile,2020,f,54,379,CHL,country_public
Chile,2020,f,55,453,CHL,country_public
Chile,2020,f,56,444,CHL,country_public
Chile,2020,f,57,537,CHL,country_public
Chile,2020,f,58,541,CHL,country_public
Chile,2020,f,59,604,CHL,country_public
Chile,2020,f,60,657,CHL,country_public
Chile,2020,f,61,701,CHL,country_public
Chile,2020,f,62,702,CHL,country_public
Chile,2020,f,63,739,CHL,country_public
Chile,2020,f,64,789,CHL,country_public
Chile,2020,f,65,772,CHL,country_public
Chile,2020,f,66,829,CHL,country_public
Chile,2020,f,67,908,CHL,country_public
Chile,2020,f,68,954,CHL,country_public
Chile,2020,f,69,993,CHL,country_public
Chile,2020,f,70,1050,CHL,country_public
Chile,2020,f,71,1095,CHL,country_public
Chile,2020,f,72,1095,CHL,country_public
Chile,2020,f,73,1156,CHL,country_public
Chile,2020,f,74,1231,CHL,country_public
Chile,2020,f,75,1291,CHL,country_public
Chile,2020,f,76,1346,CHL,country_public
Chile,2020,f,77,1414,CHL,country_public
Chile,2020,f,78,1458,CHL,country_public
Chile,2020,f,79,1477,CHL,country_public
Chile,2020,f,80,1675,CHL,country_public
Chile,2020,f,81,1614,CHL,country_public
Chile,2020,f,82,1642,CHL,country_public
Chile,2020,f,83,1624,CHL,country_public
Chile,2020,f,84,1782,CHL,country_public
Chile,2020,f,85,1750,CHL,country_public
Chile,2020,f,86,1731,CHL,country_public
Chile,2020,f,87,1831,CHL,country_public
Chile,2020,f,88,1906,CHL,country_public
Chile,2020,f,89,1967,CHL,country_public
Chile,2020,f,90,1854,CHL,country_public
Chile,2020,f,91,1779,CHL,country_public
Chile,2020,f,92,1585,CHL,country_public
Chile,2020,f,93,1341,CHL,country_public
Chile,2020,f,94,1149,CHL,country_public
Chile,2020,f,95,1037,CHL,country_public
Chile,2020,f,96,769,CHL,country_public
Chile,2020,f,97,688,CHL,country_public
Chile,2020,f,98,495,CHL,country_public
Chile,2020,f,99,375,CHL,country_public
Chile,2020,f,100,849,CHL,country_public
Chile,2020,f,TOT,58364,CHL,country_public
Chile,2020,m,0,612,CHL,country_public
Chile,2020,m,1,45,CHL,country_public
Chile,2020,m,2,33,CHL,country_public
Chile,2020,m,3,21,CHL,country_public
Chile,2020,m,4,25,CHL,country_public
Chile,2020,m,5,13,CHL,country_public
Chile,2020,m,6,19,CHL,country_public
Chile,2020,m,7,17,CHL,country_public
Chile,2020,m,8,13,CHL,country_public
Chile,2020,m,9,18,CHL,country_public
Chile,2020,m,10,15,CHL,country_public
Chile,2020,m,11,11,CHL,country_public
Chile,2020,m,12,16,CHL,country_public
Chile,2020,m,13,25,CHL,country_public
Chile,2020,m,14,21,CHL,country_public
Chile,2020,m,15,41,CHL,country_public
Chile,2020,m,16,39,CHL,country_public
Chile,2020,m,17,60,CHL,country_public
Chile,2020,m,18,97,CHL,country_public
Chile,2020,m,19,94,CHL,country_public
Chile,2020,m,20,99,CHL,country_public
Chile,2020,m,21,130,CHL,country_public
Chile,2020,m,22,134,CHL,country_public
Chile,2020,m,23,147,CHL,country_public
Chile,2020,m,24,159,CHL,country_public
Chile,2020,m,25,151,CHL,country_public
Chile,2020,m,26,186,CHL,country_public
Chile,2020,m,27,179,CHL,country_public
Chile,2020,m,28,164,CHL,country_public
Chile,2020,m,29,189,CHL,country_public
Chile,2020,m,30,203,CHL,country_public
Chile,2020,m,31,212,CHL,country_public
Chile,2020,m,32,198,CHL,country_public
Chile,2020,m,33,207,CHL,country_public
Chile,2020,m,34,190,CHL,country_public
Chile,2020,m,35,219,CHL,country_public
Chile,2020,m,36,228,CHL,country_public
Chile,2020,m,37,213,CHL,country_public
Chile,2020,m,38,226,CHL,country_public
Chile,2020,m,39,254,CHL,country_public
Chile,2020,m,40,245,CHL,country_public
Chile,2020,m,41,267,CHL,country_public
Chile,2020,m,42,255,CHL,country_public
Chile,2020,m,43,278,CHL,country_public
Chile,2020,m,44,322,CHL,country_public
Chile,2020,m,45,360,CHL,country_public
Chile,2020,m,46,371,CHL,country_public
Chile,2020,m,47,449,CHL,country_public
Chile,2020,m,48,429,CHL,country_public
Chile,2020,m,49,441,CHL,country_public
Chile,2020,m,50,504,CHL,country_public
Chile,2020,m,51,521,CHL,country_public
Chile,2020,m,52,599,CHL,country_public
Chile,2020,m,53,681,CHL,country_public
Chile,2020,m,54,745,CHL,country_public
Chile,2020,m,55,790,CHL,country_public
Chile,2020,m,56,828,CHL,country_public
Chile,2020,m,57,925,CHL,country_public
Chile,2020,m,58,891,CHL,country_public
Chile,2020,m,59,997,CHL,country_public
Chile,2020,m,60,1045,CHL,country_public
Chile,2020,m,61,1154,CHL,country_public
Chile,2020,m,62,1180,CHL,country_public
Chile,2020,m,63,1251,CHL,country_public
Chile,2020,m,64,1243,CHL,country_public
Chile,2020,m,65,1299,CHL,country_public
Chile,2020,m,66,1357,CHL,country_public
Chile,2020,m,67,1411,CHL,country_public
Chile,2020,m,68,1435,CHL,country_public
Chile,2020,m,69,1434,CHL,country_public
Chile,2020,m,70,1555,CHL,country_public
Chile,2020,m,71,1564,CHL,country_public
Chile,2020,m,72,1632,CHL,country_public
Chile,2020,m,73,1665,CHL,country_public
Chile,2020,m,74,1708,CHL,country_public
Chile,2020,m,75,1784,CHL,country_public
Chile,2020,m,76,1811,CHL,country_public
